energy,time,theta,phi,xpos,ypos,zpos,
9.69251,22.5534,1.11795,2.25281,0.00301664,-0.000208026,0.000225796,
9.69101,26.28,1.78124,0.670336,0.00194334,-0.000134012,0.000145459,
9.69187,16.0099,0.956605,1.93473,0.00284316,-0.000196064,0.000212811,
9.69162,18.8175,1.94064,0.298719,0.000598104,-4.12451e-05,4.47681e-05,
9.69131,16.2415,2.95775,0.617072,0.00215323,-0.000148486,0.000161169,
9.69251,15.0491,2.10187,0.0738547,0.0027615,-0.000190432,0.000206699,
9.69121,11.7097,2.54412,1.60074,0.00252494,-0.000174119,0.000188992,
9.69229,12.7465,2.68619,2.86069,0.000849989,-5.8615e-05,6.36218e-05,
9.6925,18.6489,2.71396,0.875293,0.00176664,-0.000121827,0.000132233,
9.69101,17.887,1.77215,2.98216,0.00153278,-0.0001057,0.000114729,
9.69227,24.7746,1.41353,0.88437,0.00181133,-0.000124909,0.000135578,
9.69163,14.6504,2.40963,1.58178,0.00281606,-0.000194194,0.000210782,
9.69177,11.6966,0.842604,2.67457,0.00182918,-0.00012614,0.000136914,
9.69203,13.6365,1.25773,2.30689,0.00111253,-7.672e-05,8.32732e-05,
9.69245,15.1677,2.49996,0.00459952,0.000221303,-1.5261e-05,1.65646e-05,
9.69274,9.89112,1.63249,0.731823,0.000570474,-3.93397e-05,4.27e-05,
9.69175,26.3743,1.88021,0.37259,0.00264185,-0.000182181,0.000197743,
9.69166,20.0027,1.53093,2.44426,0.00230054,-0.000158644,0.000172196,
9.69152,14.3244,0.602279,2.23233,0.00087866,-6.05921e-05,6.57678e-05,
9.69299,18.404,1.38981,0.593742,0.0015412,-0.00010628,0.000115359,
9.69188,17.7153,2.76379,1.18588,0.00170931,-0.000117874,0.000127942,
9.6922,24.5273,0.719843,0.439232,0.00178417,-0.000123036,0.000133545,
9.69199,20.6406,1.00629,1.07911,0.00239346,-0.000165052,0.00017915,
9.69104,11.6523,0.90424,0.83326,0.000436472,-3.0099e-05,3.267e-05,
9.69122,21.8421,2.9678,2.08027,0.00308742,-0.000212907,0.000231093,
9.69272,17.1158,2.11891,1.17588,0.00228936,-0.000157873,0.000171358,
9.69149,17.3638,1.40006,1.77054,0.00244395,-0.000168534,0.00018293,
9.69266,26.488,1.77062,2.66448,0.00107409,-7.40691e-05,8.0396e-05,
9.69191,19.9331,1.61956,1.69976,9.20315e-05,-6.34646e-06,6.88857e-06,
9.69103,15.8411,0.670455,2.2372,0.00108909,-7.51033e-05,8.15185e-05,
9.69199,15.6452,2.52597,1.65613,0.00288754,-0.000199124,0.000216133,
9.69112,38.7942,0.681252,0.715413,0.000918374,-6.33307e-05,6.87403e-05,
9.69101,14.2591,2.03153,3.12355,0.0013297,-9.16958e-05,9.95284e-05,
9.69136,22.6231,0.124349,0.840778,0.00218886,-0.000150943,0.000163837,
9.69271,14.6825,2.27499,1.79934,6.94188e-06,-4.78709e-07,5.196e-07,
9.69177,16.5979,1.76254,1.2104,0.00105767,-7.29369e-05,7.9167e-05,
9.69181,26.1725,0.418109,2.44494,0.000829609,-5.72096e-05,6.20963e-05,
9.69165,9.39932,2.12828,2.59387,0.000685928,-4.73014e-05,5.13418e-05,
9.69224,7.57057,0.822908,2.93061,0.00290729,-0.000200486,0.000217611,
9.69201,25.2734,1.55004,1.20841,0.00201289,-0.000138808,0.000150665,
9.6929,16.9719,1.84058,2.00555,0.00181273,-0.000125005,0.000135683,
9.69173,13.3509,1.35278,2.46574,0.00263908,-0.00018199,0.000197535,
9.69196,19.7116,1.839,1.38133,0.00220316,-0.000151929,0.000164907,
9.69295,24.8389,1.21745,0.449323,6.99704e-05,-4.82513e-06,5.23729e-06,
9.69171,12.9417,1.52267,2.44439,0.00211325,-0.000145729,0.000158177,
9.69172,16.1121,2.39019,1.38683,0.00149866,-0.000103347,0.000112175,
9.69269,12.7131,1.6114,1.76572,0.000276187,-1.90458e-05,2.06727e-05,
9.69156,22.851,0.689513,1.59479,0.00106205,-7.32387e-05,7.94946e-05,
9.69172,14.9659,1.45982,2.84825,0.00172673,-0.000119074,0.000129246,
9.69274,15.1808,1.24551,2.95163,0.000849146,-5.85568e-05,6.35587e-05,
9.69285,13.9205,0.418702,2.07077,0.00130609,-9.00678e-05,9.77612e-05,
9.6923,14.1582,2.43594,1.7632,0.00254401,-0.000175434,0.000190419,
9.6917,34.0359,0.728348,0.674655,0.00109966,-7.58319e-05,8.23093e-05,
9.69264,15.0619,1.36241,2.93926,0.000855681,-5.90075e-05,6.40478e-05,
9.69245,18.6696,1.8293,2.19389,0.00170812,-0.000117791,0.000127853,
9.69237,22.4488,1.12568,0.0633878,0.00206009,-0.000142063,0.000154198,
9.69286,17.3342,1.02698,2.19802,0.000519513,-3.58255e-05,3.88856e-05,
9.69245,9.458,1.82312,1.87954,0.00271073,-0.000186931,0.000202898,
9.69233,14.2807,2.14548,2.08343,0.00210039,-0.000144842,0.000157214,
9.69189,17.8838,1.28932,1.92177,0.000458793,-3.16382e-05,3.43407e-05,
9.69288,14.4709,0.320112,1.64927,0.00120002,-8.27528e-05,8.98214e-05,
9.69248,18.1391,0.94409,0.930071,0.00111747,-7.70605e-05,8.36428e-05,
9.69283,15.1879,1.39895,2.1664,0.00135892,-9.37106e-05,0.000101715,
9.69144,23.2517,1.22172,1.2057,0.00125886,-8.68105e-05,9.42257e-05,
9.69164,10.7454,0.155508,1.65162,0.000605432,-4.17504e-05,4.53166e-05,
9.69181,12.8257,2.39344,0.359416,0.000508178,-3.50438e-05,3.80372e-05,
9.69218,17.3223,0.97523,1.41013,0.00100816,-6.95225e-05,7.5461e-05,
9.69265,30.3025,1.60393,3.01977,0.0001839,-1.26817e-05,1.37649e-05,
9.69194,12.9186,1.29357,0.90824,0.000534072,-3.68294e-05,3.99753e-05,
9.69124,22.1978,2.64505,0.577206,0.000575756,-3.9704e-05,4.30954e-05,
9.69263,15.518,0.910163,2.75813,0.000876896,-6.04704e-05,6.56357e-05,
9.69275,17.447,1.2188,1.22156,0.00126272,-8.70767e-05,9.45147e-05,
9.69294,13.5287,1.67476,0.644275,0.00201787,-0.000139152,0.000151038,
9.69191,7.66342,0.903771,1.20723,0.000381258,-2.62914e-05,2.85372e-05,
9.69108,11.1681,0.434763,1.9505,0.00218737,-0.00015084,0.000163725,
9.69199,21.2306,1.03751,1.47632,0.000426367,-2.94021e-05,3.19136e-05,
9.69237,23.2367,1.37319,0.31535,0.00308473,-0.000212722,0.000230893,
9.69176,20.3572,1.44143,1.24996,0.000929504,-6.40983e-05,6.95735e-05,
9.69113,14.4424,1.49989,2.88861,0.000134791,-9.29515e-06,1.00891e-05,
9.69248,12.6356,2.94411,1.11072,0.00109467,-7.54881e-05,8.19362e-05,
9.69249,19.1664,1.04113,1.53205,0.000238311,-1.64339e-05,1.78376e-05,
9.69299,16.8469,1.9206,0.0496253,0.0026907,-0.00018555,0.000201399,
9.69237,20.2098,1.20631,2.72226,0.000590332,-4.07091e-05,4.41864e-05,
9.69197,20.4013,1.8443,2.48286,0.00303568,-0.00020934,0.000227221,
9.69126,11.7438,0.717437,1.55176,0.00167646,-0.000115608,0.000125483,
9.69265,14.3075,1.71528,0.69378,0.00198998,-0.000137228,0.00014895,
9.69271,15.1707,1.33,0.641049,0.000387908,-2.675e-05,2.9035e-05,
9.69225,15.0869,2.64274,2.63428,0.00155354,-0.000107131,0.000116282,
9.69208,32.0138,1.38383,2.33681,0.00232296,-0.000160191,0.000173874,
9.69254,18.6554,1.68032,1.9217,0.00026592,-1.83378e-05,1.99041e-05,
9.69203,20.2268,1.73532,0.670478,0.00132279,-9.12194e-05,9.90112e-05,
9.69162,21.8606,0.939203,0.544251,0.000103357,-7.12745e-06,7.73627e-06,
9.69166,57.8043,2.14698,0.237068,0.00173147,-0.000119401,0.0001296,
9.69113,16.4287,0.705737,0.451123,0.00293891,-0.000202667,0.000219978,
9.69263,16.8169,2.19856,0.571233,6.01313e-05,-4.14664e-06,4.50084e-06,
9.6918,23.1605,1.46811,2.96994,0.0011523,-7.94624e-05,8.625e-05,
9.6911,12.9821,2.48234,2.2752,8.67104e-05,-5.97952e-06,6.49028e-06,
9.69104,21.8886,2.24621,0.696187,0.000741365,-5.11243e-05,5.54913e-05,
9.69287,16.1671,2.19285,0.497026,0.00303531,-0.000209314,0.000227193,
9.69179,15.2444,1.38948,2.29952,0.000124383,-8.57742e-06,9.31009e-06,
9.69163,17.0919,0.420759,1.54344,0.00258759,-0.000178439,0.000193681,
9.69253,23.0585,1.01694,1.12255,0.000253913,-1.75098e-05,1.90054e-05,
9.69203,12.0405,2.3427,2.11407,0.00150285,-0.000103636,0.000112489,
9.69121,21.8203,1.43442,0.809738,0.00286707,-0.000197712,0.000214601,
9.69282,12.6974,2.66711,0.882791,0.00225248,-0.00015533,0.000168599,
9.69103,18.4318,1.98997,1.7744,0.00289543,-0.000199668,0.000216723,
9.69159,23.7871,1.24086,3.03959,0.00092097,-6.35098e-05,6.89346e-05,
9.6922,11.6855,2.73495,0.592124,0.00205627,-0.0001418,0.000153912,
9.69212,11.1089,0.391805,2.94935,0.000676665,-4.66626e-05,5.06484e-05,
9.69101,11.4497,2.83832,2.9965,0.0013582,-9.36609e-05,0.000101661,
9.69204,27.9209,2.05568,0.514219,0.000152061,-1.0486e-05,1.13818e-05,
9.69282,21.3223,1.92319,0.899101,0.00249511,-0.000172062,0.000186759,
9.69139,17.3167,2.09232,1.70906,0.00018809,-1.29706e-05,1.40785e-05,
9.6914,21.1944,1.02452,3.09219,0.00132553,-9.14081e-05,9.9216e-05,
9.69206,17.0351,2.38134,0.561363,0.00301396,-0.000207841,0.000225595,
9.69123,27.8139,2.60555,0.91871,0.00305472,-0.000210653,0.000228646,
9.69177,13.1381,2.32928,2.3425,0.00273172,-0.000188379,0.00020447,
9.69142,15.159,2.07118,0.239548,0.00126615,-8.73134e-05,9.47715e-05,
9.69177,14.7869,1.24373,0.432969,0.00282857,-0.000195057,0.000211719,
9.69208,17.4588,1.95338,0.025123,0.00301003,-0.000207571,0.000225301,
9.69215,17.062,1.08831,2.65252,0.00293955,-0.000202711,0.000220026,
9.69286,15.0465,1.8549,2.86846,0.0013064,-9.00892e-05,9.77845e-05,
9.69298,15.5028,2.21311,0.0692109,0.00250684,-0.000172871,0.000187637,
9.69215,17.9709,1.40444,1.32392,0.0010578,-7.29456e-05,7.91765e-05,
9.69144,29.3249,0.72412,1.53182,0.00244816,-0.000168824,0.000183245,
9.69186,14.7968,1.13413,0.5583,0.000250793,-1.72946e-05,1.87719e-05,
9.6912,17.9755,0.78604,2.81618,0.00288574,-0.000198999,0.000215998,
9.69189,18.3272,0.997489,0.178347,0.000397629,-2.74204e-05,2.97626e-05,
9.69298,15.704,2.44102,1.23475,0.00148659,-0.000102515,0.000111271,
9.69142,23.7289,0.048389,0.0760631,0.00173506,-0.000119649,0.00012987,
9.69299,43.0973,1.52505,1.73349,0.00185781,-0.000128114,0.000139057,
9.6918,22.8943,0.203171,0.385096,0.000139162,-9.59655e-06,1.04163e-05,
9.69267,17.2209,2.0138,0.443165,8.17344e-05,-5.63637e-06,6.11782e-06,
9.6912,13.2002,2.20568,1.03854,0.00247689,-0.000170805,0.000185395,
9.69153,13.6556,0.958921,0.234936,0.00213034,-0.000146908,0.000159456,
9.69164,23.6481,1.78789,2.06291,0.00154346,-0.000106437,0.000115528,
9.69168,12.2709,2.48071,2.82786,0.00199963,-0.000137894,0.000149673,
9.69181,8.61922,0.28604,0.492264,0.000334846,-2.30908e-05,2.50632e-05,
9.69268,17.4324,1.0143,0.682185,0.000792244,-5.46329e-05,5.92995e-05,
9.69165,13.4551,1.75165,2.9973,0.000464615,-3.20397e-05,3.47765e-05,
9.69183,22.0592,1.10637,1.14379,0.000747667,-5.15588e-05,5.59629e-05,
9.6919,16.533,2.51039,1.78203,0.00233558,-0.000161061,0.000174819,
9.69153,30.3828,1.64446,0.329611,0.0012954,-8.933e-05,9.69604e-05,
9.69111,19.2568,0.591487,1.21913,0.00283957,-0.000195816,0.000212542,
9.69177,14.9663,0.860819,1.53659,0.00125404,-8.64779e-05,9.38647e-05,
9.69246,16.1046,1.02507,1.14497,2.27725e-05,-1.57039e-06,1.70452e-06,
9.69268,22.4683,1.3493,0.0872846,0.00302579,-0.000208657,0.000226481,
9.69212,25.7763,0.893648,2.91051,0.00251784,-0.000173629,0.000188461,
9.69167,20.3388,2.27476,0.678109,0.00241571,-0.000166587,0.000180816,
9.69255,9.55871,1.52975,2.64481,0.00294615,-0.000203165,0.00022052,
9.69258,3.08096,1.34122,2.6223,0.000919642,-6.34182e-05,6.88353e-05,
9.69253,14.7761,1.61601,0.24576,4.78581e-05,-3.30028e-06,3.58218e-06,
9.69289,32.2539,1.08342,0.904717,0.00187935,-0.000129599,0.00014067,
9.69156,24.3931,2.03057,0.62447,0.00236113,-0.000162823,0.000176731,
9.69264,4.70545,1.63916,0.279474,0.000346346,-2.38839e-05,2.5924e-05,
9.6927,24.581,1.46811,1.65614,0.00213966,-0.00014755,0.000160154,
9.69187,42.1578,1.24442,0.300484,0.00146144,-0.00010078,0.000109389,
9.69253,13.0221,2.67231,1.15587,0.000797184,-5.49736e-05,5.96693e-05,
9.69185,33.5251,1.61868,1.9112,0.00251257,-0.000173266,0.000188066,
9.69265,16.6501,1.01246,1.93018,0.00113302,-7.8133e-05,8.4807e-05,
9.6913,16.7196,1.95085,2.89248,0.000506343,-3.49173e-05,3.78998e-05,
9.69171,14.3024,1.82673,2.07411,0.00231484,-0.000159631,0.000173266,
9.6917,20.6258,0.947703,1.90024,0.00293806,-0.000202607,0.000219914,
9.69184,14.0949,0.192466,1.40906,0.00222601,-0.000153505,0.000166617,
9.69155,15.7757,1.85075,2.63813,0.00207565,-0.000143136,0.000155362,
9.69286,25.6103,2.05589,2.32599,0.00118164,-8.14852e-05,8.84456e-05,
9.69111,17.2767,0.77096,2.48761,0.000232376,-1.60246e-05,1.73934e-05,
9.69118,36.1341,1.29348,1.05154,0.00108841,-7.50564e-05,8.14676e-05,
9.69288,19.0886,0.871512,0.715965,0.00135551,-9.34755e-05,0.00010146,
9.69279,9.27489,0.240747,1.34639,0.00206916,-0.000142689,0.000154877,
9.69204,9.63349,2.5526,2.16207,0.00161224,-0.00011118,0.000120676,
9.69119,12.8506,1.2846,1.42021,0.00211456,-0.000145819,0.000158275,
9.69145,14.3494,1.87279,0.0106388,0.00129714,-8.94507e-05,9.70914e-05,
9.69244,17.1433,0.771684,2.38917,0.00109577,-7.55639e-05,8.20185e-05,
9.69253,11.1342,2.37745,1.72646,0.00244845,-0.000168844,0.000183266,
9.69261,29.1083,2.0276,2.52939,0.00296526,-0.000204483,0.00022195,
9.69134,34.7192,0.819888,2.27006,0.0023424,-0.000161531,0.000175329,
9.69191,11.8934,2.67666,1.2736,0.00204364,-0.000140929,0.000152967,
9.69147,15.1065,1.08186,0.800397,0.00272182,-0.000187696,0.000203729,
9.69107,16.6186,2.69131,2.22466,0.000914049,-6.30325e-05,6.84166e-05,
9.69165,17.768,1.63753,2.88299,0.000951808,-6.56363e-05,7.12429e-05,
9.69161,11.0918,0.61881,0.320931,0.0013254,-9.13989e-05,9.9206e-05,
9.69224,15.8426,0.881581,0.784898,0.00152642,-0.000105262,0.000114253,
9.69112,19.7547,2.05335,0.622814,0.00283869,-0.000195755,0.000212476,
9.69202,12.0532,2.27652,1.19485,0.00273288,-0.000188458,0.000204556,
9.69239,17.8926,2.35608,1.97314,0.00106317,-7.33155e-05,7.9578e-05,
9.69202,28.6749,0.869425,2.62379,0.0018651,-0.000128617,0.000139603,
9.69149,12.9789,1.66672,0.368561,0.000369212,-2.54608e-05,2.76356e-05,
9.69164,14.3807,2.90136,1.47637,0.000380842,-2.62627e-05,2.8506e-05,
9.69226,32.648,1.78465,0.766723,0.00181154,-0.000124923,0.000135594,
9.69199,13.141,1.34125,0.632815,0.00102951,-7.09949e-05,7.70592e-05,
9.69238,22.237,1.30808,0.256217,0.000700184,-4.82845e-05,5.24089e-05,
9.69212,20.2963,2.19495,1.31382,0.00175397,-0.000120953,0.000131285,
9.69174,8.70804,0.420617,2.90696,0.00113059,-7.79649e-05,8.46245e-05,
9.69227,15.635,1.35917,2.51222,0.00150787,-0.000103982,0.000112864,
9.69239,10.0698,2.45433,0.188174,0.00211268,-0.000145689,0.000158134,
9.69104,29.5835,2.61005,2.58235,0.00267942,-0.000184772,0.000200555,
9.69112,17.0801,1.72527,1.31516,0.00169507,-0.000116891,0.000126876,
9.69109,10.1529,0.110852,2.56802,0.00255381,-0.00017611,0.000191153,
9.69229,29.5078,0.980671,1.25369,0.00262379,-0.000180936,0.000196391,
9.69261,18.8707,1.02048,1.19196,7.32927e-05,-5.05424e-06,5.48596e-06,
9.69252,16.072,2.27909,2.8047,0.00124808,-8.60673e-05,9.3419e-05,
9.69263,20.0802,0.894364,0.440218,0.000416728,-2.87374e-05,3.11921e-05,
9.69218,17.8083,1.61961,2.51135,0.00215402,-0.000148541,0.000161229,
9.69148,13.9184,0.962591,0.958451,0.00119189,-8.21921e-05,8.92128e-05,
9.69281,13.6864,2.06929,2.10742,0.00295433,-0.000203729,0.000221132,
9.69106,12.8489,1.4111,2.36956,0.00305429,-0.000210623,0.000228614,
9.692,12.4711,3.01542,0.587418,0.00253228,-0.000174625,0.000189541,
9.69291,14.8469,1.71041,1.56991,0.00184666,-0.000127345,0.000138223,
9.69206,35.8208,1.04421,2.77596,0.00156281,-0.000107771,0.000116976,
9.69186,15.1356,0.793275,1.8732,0.00250884,-0.000173009,0.000187787,
9.6926,14.3996,0.925789,1.90643,0.00114394,-7.88856e-05,8.56238e-05,
9.69191,12.2294,2.3756,1.14143,0.00124508,-8.58603e-05,9.31944e-05,
9.69279,13.8861,2.02129,2.45371,0.000421883,-2.90929e-05,3.1578e-05,
9.69209,23.8026,1.28762,0.0861877,0.00059389,-4.09544e-05,4.44527e-05,
9.69279,11.9749,2.3087,2.09607,0.00263535,-0.000181733,0.000197256,
9.69158,12.8111,2.36542,0.409441,0.000220021,-1.51726e-05,1.64686e-05,
9.69147,16.5099,0.775802,1.2321,0.00230619,-0.000159034,0.000172618,
9.6913,14.3329,1.78426,1.36142,0.00158298,-0.000109162,0.000118486,
9.69202,18.075,1.64198,0.74539,0.00269176,-0.000185623,0.000201478,
9.69152,14.6315,0.552734,2.59442,0.0029865,-0.000205948,0.000223539,
9.69284,23.9548,2.56856,2.4128,0.00171751,-0.000118439,0.000128556,
9.69149,25.2218,2.26137,0.940528,0.00152238,-0.000104983,0.00011395,
9.69267,15.0333,1.55178,1.52189,0.000121208,-8.35847e-06,9.07244e-06,
9.69281,13.7883,1.67534,1.40996,0.00228547,-0.000157605,0.000171067,
9.69282,30.0958,2.33508,0.963467,0.00136124,-9.38703e-05,0.000101889,
9.69123,13.127,1.23101,2.13933,0.000939615,-6.47956e-05,7.03303e-05,
9.69127,33.1337,2.61085,2.18447,0.00155912,-0.000107516,0.0001167,
9.69233,14.2021,1.31937,0.520749,0.00252944,-0.00017443,0.000189329,
9.69237,18.4777,1.52504,2.48727,0.000536628,-3.70057e-05,4.01667e-05,
9.69288,19.0664,1.92323,0.892643,0.00249553,-0.000172091,0.000186791,
9.69124,14.6805,0.835951,0.253537,0.0015604,-0.000107605,0.000116796,
9.69297,15.0789,0.889651,2.51138,0.000121065,-8.34861e-06,9.06173e-06,
9.69257,19.1035,1.8969,2.52833,0.00234952,-0.000162022,0.000175861,
9.6915,17.0514,1.03109,0.220959,0.000780613,-5.38308e-05,5.84289e-05,
9.69219,12.3658,1.56538,2.35369,0.00303409,-0.00020923,0.000227102,
9.69246,15.1504,1.94021,2.84223,0.0012343,-8.5117e-05,9.23875e-05,
9.69192,14.22,2.05213,2.46712,0.00255368,-0.000176101,0.000191143,
9.69268,9.52593,0.0645046,1.3033,0.00222337,-0.000153323,0.000166419,
9.69223,22.4821,2.22331,1.20857,0.00236127,-0.000162832,0.000176741,
9.6913,11.7652,2.29879,1.18348,0.00305268,-0.000210512,0.000228494,
9.69123,25.6667,2.43094,2.8044,0.000198408,-1.36822e-05,1.48509e-05,
9.69151,16.0722,0.750432,2.0795,0.00168069,-0.000115899,0.000125799,
9.69298,13.4664,2.19694,1.98386,0.00290511,-0.000200335,0.000217448,
9.69141,16.0481,2.76355,1.66897,0.0011113,-7.66348e-05,8.31808e-05,
9.69122,16.7103,0.949773,0.653347,0.00203018,-0.000140001,0.000151959,
9.69207,17.4631,0.867247,2.29091,0.00143432,-9.89101e-05,0.000107359,
9.69108,19.2279,1.70112,0.926379,0.0016398,-0.00011308,0.000122739,
9.69238,14.3012,2.19252,0.695802,0.00234108,-0.00016144,0.00017523,
9.69222,13.9309,1.71033,0.577026,0.0018844,-0.000129947,0.000141047,
9.69159,13.2131,1.48003,1.86469,0.00118213,-8.15194e-05,8.84827e-05,
9.691,20.4943,2.11923,1.99137,0.00245195,-0.000169086,0.000183529,
9.69228,11.3386,2.36239,0.195215,0.000848767,-5.85307e-05,6.35303e-05,
9.69243,33.4311,1.07879,2.69376,0.000281013,-1.93785e-05,2.10338e-05,
9.69115,16.3184,2.76726,2.60385,0.000728019,-5.0204e-05,5.44923e-05,
9.69265,13.3983,2.27154,2.97207,0.00234404,-0.000161644,0.000175451,
9.69152,13.106,1.21833,0.0558298,0.00235206,-0.000162198,0.000176052,
9.69113,25.5886,0.644507,2.13497,0.000314271,-2.1672e-05,2.35232e-05,
9.69177,34.4395,1.95255,0.632045,0.0019666,-0.000135616,0.0001472,
9.69176,16.0388,1.3723,3.01512,0.00230825,-0.000159176,0.000172773,
9.69252,18.4809,1.64969,1.14845,0.00263003,-0.000181366,0.000196858,
9.69272,35.6745,2.2361,0.403722,0.00240768,-0.000166033,0.000180215,
9.69185,20.6718,1.69646,1.31153,0.0022274,-0.000153601,0.000166721,
9.69138,15.9921,0.501613,0.284334,0.0023651,-0.000163096,0.000177028,
9.69239,18.3672,0.897547,2.97054,0.000626326,-4.31912e-05,4.68806e-05,
9.69291,13.4377,1.35419,1.87583,0.00236273,-0.000162933,0.000176851,
9.69197,22.1955,2.0313,3.00572,0.00069309,-4.77953e-05,5.18778e-05,
9.69197,15.7077,2.06748,1.67474,0.000907138,-6.2556e-05,6.78994e-05,
9.69152,14.6055,1.4163,2.54963,0.00184768,-0.000127415,0.000138299,
9.69147,15.4489,1.39784,3.00929,0.00286151,-0.000197329,0.000214184,
9.69112,23.9044,1.15249,2.72449,0.000401521,-2.76888e-05,3.00539e-05,
9.69185,12.9212,2.36596,1.11099,0.000230273,-1.58796e-05,1.7236e-05,
9.69172,16.4001,2.72323,2.30136,0.00261402,-0.000180262,0.000195659,
9.69114,4.72697,1.62678,1.04131,0.00107325,-7.40112e-05,8.03332e-05,
9.69199,32.9431,0.855495,2.61316,0.00122148,-8.42327e-05,9.14277e-05,
9.69132,35.2987,1.84962,1.20255,0.00106216,-7.32459e-05,7.95025e-05,
9.69255,35.1359,2.10183,0.960175,0.00279639,-0.000192838,0.00020931,
9.69139,15.7841,0.809014,2.18312,0.000604964,-4.17181e-05,4.52816e-05,
9.69113,13.022,1.39468,2.90218,0.00131947,-9.09905e-05,9.87628e-05,
9.69184,10.9847,0.504334,2.37161,0.000849936,-5.86113e-05,6.36178e-05,
9.69134,12.8125,2.54923,1.11817,0.00307427,-0.000212001,0.00023011,
9.69148,12.6805,1.561,0.413217,0.000218117,-1.50413e-05,1.63261e-05,
9.69294,9.54163,0.629288,2.78026,0.000351504,-2.42396e-05,2.63101e-05,
9.6924,14.9477,2.02688,1.35551,0.00293423,-0.000202343,0.000219627,
9.69108,16.9129,1.43439,1.58387,0.00108882,-7.50844e-05,8.14979e-05,
9.69263,9.5588,2.57772,0.772006,0.00298755,-0.000206021,0.000223618,
9.69103,3.61169,1.79882,0.47819,0.00254991,-0.000175841,0.000190861,
9.69162,11.2787,2.67193,1.10124,0.00100505,-6.9308e-05,7.52282e-05,
9.69263,14.8302,1.04905,1.96327,0.000775569,-5.3483e-05,5.80514e-05,
9.69271,10.7825,0.786224,1.31366,0.00231868,-0.000159895,0.000173553,
9.69207,24.3006,1.17772,0.0731938,0.00251788,-0.000173632,0.000188464,
9.69251,16.5798,1.48264,1.16055,0.00236778,-0.000163281,0.000177229,
9.69171,16.7143,2.32388,1.65583,0.00223624,-0.000154211,0.000167383,
9.69159,42.5158,2.13349,0.239998,0.00284175,-0.000195966,0.000212705,
9.69227,32.7963,1.24318,1.7164,0.00218177,-0.000150454,0.000163306,
9.69117,16.8424,2.32259,1.2172,0.00217874,-0.000150245,0.000163079,
9.6912,22.0894,1.87386,2.9783,0.00295782,-0.00020397,0.000221393,
9.69165,13.2283,1.49757,1.4619,0.000155547,-1.07265e-05,1.16427e-05,
9.69228,30.207,1.94125,2.54374,0.000388162,-2.67675e-05,2.9054e-05,
9.69179,12.1047,2.39002,1.55936,0.00241239,-0.000166358,0.000180568,
9.69219,13.8711,2.24781,0.871506,0.00295241,-0.000203597,0.000220988,
9.69226,20.036,2.96806,0.789464,0.00186386,-0.000128531,0.00013951,
9.69248,15.8256,1.70338,1.58464,0.00242939,-0.00016753,0.00018184,
9.69124,15.2247,1.29401,1.43782,0.00138925,-9.5802e-05,0.000103985,
9.69289,12.4967,2.41894,0.12126,0.000226342,-1.56085e-05,1.69417e-05,
9.69235,17.3551,2.23525,1.30406,0.000911503,-6.2857e-05,6.82261e-05,
9.69136,14.6458,2.68855,2.91665,0.000977368,-6.7399e-05,7.31561e-05,
9.6912,10.3411,2.61605,0.631064,0.00264494,-0.000182394,0.000197974,
9.69158,23.8439,2.1079,1.79565,0.0029491,-0.000203369,0.000220741,
9.69119,18.2895,1.78061,1.09255,0.000386297,-2.66389e-05,2.89143e-05,
9.69238,15.7364,2.01924,2.04304,0.000459054,-3.16562e-05,3.43603e-05,
9.69159,11.3502,0.687498,1.08471,0.000352975,-2.43411e-05,2.64202e-05,
9.69163,11.9554,0.235538,2.81635,0.00144742,-9.98139e-05,0.00010834,
9.69164,18.7405,1.69818,0.22784,0.000719963,-4.96484e-05,5.38893e-05,
9.6923,3.23646,2.06393,1.99577,0.00113739,-7.84339e-05,8.51336e-05,
9.69287,11.2654,2.48668,2.25147,0.00220044,-0.000151742,0.000164703,
9.69173,15.5062,0.911486,0.908492,0.00250122,-0.000172483,0.000187217,
9.69293,45.9018,1.18508,1.35586,0.00272364,-0.000187821,0.000203864,
9.69179,13.4083,1.59972,0.900413,0.000258001,-1.77916e-05,1.93114e-05,
9.69285,15.1262,2.04266,1.82992,0.00284834,-0.00019642,0.000213198,
9.69239,36.3361,0.422034,3.02437,0.00112755,-7.77557e-05,8.43974e-05,
9.69148,13.0069,0.787726,0.874486,0.00107642,-7.42296e-05,8.05702e-05,
9.69205,19.1734,1.07047,0.860214,0.00129288,-8.91569e-05,9.67726e-05,
9.69152,4.61892,0.872069,2.92063,0.00164052,-0.00011313,0.000122793,
9.69275,5.41486,1.34008,2.15408,0.00161466,-0.000111346,0.000120857,
9.69228,8.55675,2.3632,0.0299107,0.00138284,-9.53604e-05,0.000103506,
9.69278,22.2148,1.04688,0.196903,0.00211617,-0.00014593,0.000158395,
9.69122,13.1888,0.790148,1.33006,0.00116781,-8.05317e-05,8.74105e-05,
9.69141,19.2787,1.6059,1.01386,0.000507983,-3.50303e-05,3.80226e-05,
9.69228,12.8542,0.405093,1.63151,3.93085e-06,-2.7107e-07,2.94225e-07,
9.69154,27.6233,1.53914,0.280508,0.00287659,-0.000198369,0.000215313,
9.69143,19.8223,1.47741,2.95726,0.00164626,-0.000113525,0.000123222,
9.69139,22.6302,2.3228,2.87804,0.00265115,-0.000182822,0.000198439,
9.69276,34.6073,2.01387,0.134673,0.00165763,-0.00011431,0.000124074,
