energy,time,theta,phi,xpos,ypos,zpos,
9.6923,21.7908,1.80638,0.0867516,0.147109,0.0411997,0.125495,
9.69219,16.233,1.10237,2.14938,0.138521,0.0416537,0.125437,
9.69255,9.08127,0.403706,1.60881,0.142145,0.0414621,0.125461,
9.69224,15.0202,1.38212,0.822903,0.137517,0.0417067,0.12543,
9.69182,37.9659,2.23183,0.0564642,0.141389,0.0415021,0.125456,
9.69241,18.1379,1.24187,0.668144,0.148716,0.0411148,0.125506,
9.69147,19.9753,1.54592,0.0337517,0.146375,0.0412385,0.12549,
9.6913,13.9489,0.322202,0.536777,0.143307,0.0414007,0.125469,
9.69185,15.0193,2.55142,0.998202,0.143154,0.0414088,0.125468,
9.69193,31.8835,2.30378,1.36955,0.139575,0.0415979,0.125444,
9.69229,13.2057,1.53217,1.87452,0.14889,0.0411056,0.125507,
9.69201,13.9141,1.31306,2.1307,0.148884,0.0411059,0.125507,
9.69287,25.5186,2.28088,2.31925,0.13962,0.0415956,0.125444,
9.69259,15.4237,1.09967,0.914521,0.144496,0.0413378,0.125477,
9.69277,32.329,0.966914,0.676412,0.143145,0.0414093,0.125468,
9.69298,13.6895,0.910847,1.99576,0.141205,0.0415118,0.125455,
9.69205,18.9473,1.89219,2.11084,0.140215,0.0415641,0.125448,
9.69185,25.5345,1.62098,0.321536,0.142641,0.0414359,0.125465,
9.69211,14.6092,2.60757,1.73379,0.144591,0.0413328,0.125478,
9.69194,9.10219,0.518453,0.966912,0.146032,0.0412567,0.125488,
9.69247,25.6597,2.10155,0.621494,0.147797,0.0411634,0.1255,
9.69268,13.0541,0.27987,2.32868,0.138461,0.0416569,0.125436,
9.69153,26.1468,1.7823,2.05963,0.142666,0.0414346,0.125465,
9.69192,27.656,1.35759,0.063381,0.148929,0.0411035,0.125507,
9.69147,13.6215,1.82715,1.27171,0.137717,0.0416962,0.125431,
9.69293,14.0038,1.89831,0.791643,0.142114,0.0414637,0.125461,
9.69241,18.2924,1.83801,0.139408,0.147711,0.0411679,0.125499,
9.69148,14.6869,2.20275,1.14348,0.147179,0.041196,0.125495,
9.69234,14.8091,1.97481,2.66564,0.14049,0.0415496,0.12545,
9.69126,18.1289,1.4675,0.212079,0.143903,0.0413692,0.125473,
9.69113,18.7914,2.44238,2.01892,0.137858,0.0416887,0.125432,
9.69242,23.6205,1.5573,2.58349,0.142731,0.0414311,0.125465,
9.6915,20.1688,1.91346,2.91899,0.143863,0.0413713,0.125473,
9.69137,19.2811,1.68147,1.85373,0.13884,0.0416368,0.125439,
9.69191,9.33742,0.312246,2.72125,0.143766,0.0413765,0.125472,
9.69174,23.8324,1.63667,1.92238,0.147524,0.0411778,0.125498,
9.69256,22.4621,0.606739,1.79213,0.146,0.0412583,0.125487,
9.69122,26.2507,1.43146,3.13155,0.139381,0.0416082,0.125443,
9.69235,19.0226,2.02159,0.44233,0.144794,0.0413221,0.125479,
9.69148,18.8338,1.36429,0.796635,0.144715,0.0413262,0.125479,
9.69242,12.4323,0.520181,2.1463,0.145808,0.0412685,0.125486,
9.6928,37.1744,2.07415,2.50727,0.144611,0.0413318,0.125478,
9.69248,23.9993,2.3701,2.34585,0.137845,0.0416894,0.125432,
9.6911,15.2232,1.97893,2.44356,0.137645,0.0417,0.125431,
9.69239,9.20549,3.07985,1.44533,0.149861,0.0410543,0.125514,
9.69138,27.0913,1.80327,1.51521,0.149856,0.0410545,0.125514,
9.69154,25.2704,0.841172,1.46943,0.138601,0.0416494,0.125437,
9.69276,23.605,2.25229,0.677218,0.148754,0.0411128,0.125506,
9.69262,14.3969,1.30774,3.02265,0.148738,0.0411136,0.125506,
9.69288,13.2839,1.62986,2.2771,0.139555,0.041599,0.125444,
9.69132,3.32929,1.81715,0.222752,0.149774,0.0410589,0.125513,
9.6918,18.373,0.761311,1.4516,0.147591,0.0411743,0.125498,
9.69215,17.3347,1.20725,0.746602,0.137478,0.0417088,0.12543,
9.693,15.224,1.67529,0.592092,0.139619,0.0415956,0.125444,
9.69235,13.3582,1.30278,1.37838,0.147525,0.0411777,0.125498,
9.69168,40.0177,2.82046,2.58789,0.145076,0.0413072,0.125481,
9.69289,16.6089,0.863457,3.12333,0.139876,0.041582,0.125446,
9.69194,21.2571,1.24227,0.726195,0.144803,0.0413216,0.125479,
9.69152,13.2598,1.44288,1.14736,0.146846,0.0412136,0.125493,
9.69221,16.2553,1.18183,2.55998,0.139137,0.0416211,0.125441,
9.69237,22.5659,2.00871,2.3349,0.137475,0.0417089,0.12543,
9.69274,13.9962,2.35789,0.783835,0.142627,0.0414366,0.125465,
9.69181,8.43958,1.42874,1.3236,0.148992,0.0411002,0.125508,
9.69182,9.90143,0.474423,1.44963,0.139849,0.0415835,0.125446,
9.69201,22.6559,0.985115,1.23629,0.143725,0.0413786,0.125472,
9.69237,20.3999,2.35757,2.157,0.147933,0.0411562,0.125501,
9.69101,18.5427,0.901481,1.84165,0.142954,0.0414193,0.125467,
9.69123,15.7779,0.708087,0.300749,0.141229,0.0415105,0.125455,
9.69278,24.2733,2.09439,2.3838,0.140801,0.0415331,0.125452,
9.69101,17.3426,1.57903,2.99723,0.147397,0.0411845,0.125497,
9.69276,19.5817,2.10255,0.593867,0.143001,0.0414169,0.125467,
9.69233,1.916,1.64542,2.84597,0.146348,0.0412399,0.12549,
9.69225,12.9813,0.535194,1.40316,0.141106,0.041517,0.125454,
9.6921,25.2151,2.14401,2.95596,0.139557,0.0415989,0.125444,
9.6927,16.6715,1.77313,2.29799,0.144772,0.0413232,0.125479,
9.69242,18.3833,2.03376,0.646528,0.150169,0.041038,0.125516,
9.69273,16.2055,1.87508,1.02299,0.138201,0.0416706,0.125435,
9.69201,24.59,1.90645,2.98625,0.143548,0.041388,0.125471,
9.69258,10.1965,0.665458,0.145555,0.141316,0.0415059,0.125456,
9.69155,17.054,1.01348,2.66458,0.142697,0.0414329,0.125465,
9.69106,22.5803,2.28712,2.88798,0.145763,0.0412709,0.125486,
9.6929,23.6316,1.84088,0.629697,0.141208,0.0415117,0.125455,
9.69209,6.59372,0.769567,2.11613,0.138361,0.0416621,0.125436,
9.69247,16.776,2.28806,0.246463,0.139308,0.0416121,0.125442,
9.69106,38.0597,2.07094,3.11251,0.14023,0.0415633,0.125448,
9.69206,9.45966,0.327797,0.179894,0.143693,0.0413803,0.125472,
9.69193,16.0617,1.26466,0.429516,0.142244,0.0414569,0.125462,
9.69128,14.4509,1.74369,1.99636,0.145215,0.0412998,0.125482,
9.69199,20.4668,0.26342,1.75783,0.13754,0.0417055,0.12543,
9.69223,15.709,1.84306,2.49212,0.149099,0.0410945,0.125508,
9.69238,22.4892,1.10875,0.318213,0.138797,0.0416391,0.125439,
9.69152,21.5896,1.28358,2.52227,0.143444,0.0413934,0.12547,
9.69142,21.9701,1.80922,2.19942,0.147327,0.0411882,0.125496,
9.69129,14.3749,1.8108,0.529757,0.147472,0.0411805,0.125497,
9.69234,22.3611,1.34348,1.38423,0.140454,0.0415515,0.12545,
9.69274,13.1397,0.751301,2.80636,0.14947,0.0410749,0.125511,
9.69179,31.948,1.97001,1.91185,0.14077,0.0415348,0.125452,
9.69267,14.3442,2.43972,2.46248,0.138429,0.0416585,0.125436,
9.69102,12.4305,1.43256,0.582417,0.148677,0.0411169,0.125506,
9.69186,22.6468,1.38549,2.32663,0.146744,0.041219,0.125493,
9.69121,27.48,1.87131,0.70548,0.144645,0.0413299,0.125478,
9.69164,12.151,0.685133,2.17913,0.138591,0.0416499,0.125437,
9.69239,23.976,1.39711,1.27352,0.149432,0.0410769,0.125511,
9.69267,12.3532,2.2793,1.93943,0.145809,0.0412684,0.125486,
9.69225,10.1883,1.4402,0.177359,0.137628,0.0417009,0.125431,
9.69246,18.6636,1.05102,2.77881,0.142186,0.0414599,0.125462,
9.69295,26.6168,1.24997,0.509667,0.143028,0.0414154,0.125467,
9.69206,17.3324,1.16726,2.38728,0.147987,0.0411533,0.125501,
9.69278,19.49,1.30376,2.55693,0.145891,0.0412641,0.125487,
9.69146,14.6338,1.36761,1.95409,0.148444,0.0411291,0.125504,
9.69235,10.9853,2.53753,2.08876,0.146007,0.041258,0.125488,
9.69216,14.05,2.43883,0.907253,0.13951,0.0416014,0.125443,
9.69115,22.51,2.01216,2.77626,0.145225,0.0412993,0.125482,
9.69108,13.8603,2.07114,1.60554,0.143152,0.0414089,0.125468,
9.69285,11.2827,2.44135,3.07251,0.147353,0.0411869,0.125497,
9.6912,18.6548,0.999552,2.47385,0.145847,0.0412664,0.125486,
9.692,8.91085,1.84035,2.17747,0.142211,0.0414586,0.125462,
9.69263,12.3268,0.695312,0.046657,0.138856,0.041636,0.125439,
9.69167,14.2972,2.30944,2.71914,0.14239,0.0414492,0.125463,
9.69276,16.5199,2.04462,0.748741,0.145389,0.0412907,0.125483,
9.69275,15.338,1.74683,2.62662,0.138097,0.0416761,0.125434,
9.69107,14.3253,1.18914,1.92013,0.145668,0.0412759,0.125485,
9.69228,29.5904,0.280126,2.30059,0.143535,0.0413887,0.125471,
9.69224,36.7459,0.559786,1.62338,0.145599,0.0412795,0.125485,
9.69187,14.3158,0.932882,2.86288,0.141858,0.0414773,0.125459,
9.69239,17.8266,1.13709,1.0578,0.144792,0.0413222,0.125479,
9.6911,8.9771,1.75493,2.48691,0.140041,0.0415733,0.125447,
9.69184,29.1518,1.2206,2.39259,0.143013,0.0414162,0.125467,
9.69146,21.4505,2.5459,1.32034,0.149739,0.0410607,0.125513,
9.69259,20.9374,1.84975,2.57728,0.143162,0.0414083,0.125468,
9.69227,20.541,0.299359,2.18058,0.1494,0.0410786,0.125511,
9.69287,15.8733,0.846286,2.35825,0.139671,0.0415929,0.125445,
9.69241,13.2911,1.83999,0.269581,0.14544,0.0412879,0.125484,
9.69247,18.7657,1.85338,2.71639,0.141909,0.0414746,0.12546,
9.69129,21.2493,1.46089,3.1225,0.143415,0.041395,0.12547,
9.69243,17.4632,1.65553,0.235263,0.146037,0.0412564,0.125488,
9.69165,18.2737,1.90889,2.59648,0.14871,0.0411151,0.125506,
9.69224,28.3983,0.626864,1.32205,0.138861,0.0416357,0.125439,
9.69144,13.7707,2.42221,0.290666,0.142886,0.041423,0.125466,
9.69184,16.891,1.50622,0.158252,0.148166,0.0411438,0.125502,
9.6915,22.8786,0.846417,1.15553,0.139661,0.0415934,0.125444,
9.69119,29.0432,2.4972,3.04034,0.147353,0.0411868,0.125497,
9.69229,20.5644,0.96539,0.916515,0.141213,0.0415113,0.125455,
9.69161,8.47748,0.105232,0.564596,0.148738,0.0411136,0.125506,
9.69217,13.6268,1.86173,2.74404,0.139358,0.0416094,0.125442,
9.69298,16.6221,1.9515,2.77792,0.142419,0.0414476,0.125463,
9.69232,20.0082,1.37459,1.75393,0.141667,0.0414874,0.125458,
9.6918,19.2886,0.542377,0.289324,0.146137,0.0412511,0.125488,
9.69228,32.5705,1.06264,2.43477,0.142745,0.0414304,0.125465,
9.69268,19.3298,0.729112,1.66103,0.143247,0.0414038,0.125469,
9.69189,17.9346,1.06423,0.0197271,0.138375,0.0416614,0.125436,
9.69191,22.8469,1.82635,2.15935,0.143463,0.0413925,0.12547,
9.69214,25.911,2.47696,0.926654,0.140288,0.0415602,0.125449,
9.692,19.93,0.538503,0.00816616,0.14663,0.041225,0.125492,
9.69261,16.6054,0.954093,0.309841,0.144269,0.0413498,0.125476,
9.69284,17.7401,1.16299,1.6836,0.141908,0.0414747,0.12546,
9.69163,10.3948,0.593486,1.51447,0.138574,0.0416508,0.125437,
9.69198,17.4481,2.13744,0.145039,0.141505,0.0414959,0.125457,
9.69135,13.0428,2.96224,3.08008,0.142923,0.041421,0.125467,
9.69299,27.3275,1.02467,2.25498,0.14192,0.041474,0.12546,
9.69177,40.3262,1.12962,0.382463,0.140427,0.0415529,0.12545,
9.69227,23.9386,1.25372,0.723995,0.146611,0.0412261,0.125492,
9.69242,13.9093,1.79261,2.63209,0.142326,0.0414525,0.125463,
9.69161,15.508,0.858501,2.17398,0.143083,0.0414125,0.125468,
9.69217,13.2465,1.45846,1.15472,0.137795,0.041692,0.125432,
9.69203,22.1223,1.11667,0.143954,0.148502,0.0411261,0.125504,
9.69159,14.0704,1.81706,0.632987,0.150193,0.0410367,0.125516,
9.69119,15.1925,1.95792,1.98427,0.145289,0.0412959,0.125483,
9.69247,21.1164,1.35029,0.472413,0.139076,0.0416243,0.125441,
9.69256,20.2326,2.43762,1.39438,0.14713,0.0411986,0.125495,
9.69155,9.38034,0.229617,2.37,0.142553,0.0414405,0.125464,
9.69243,22.0741,1.37596,1.7441,0.146704,0.0412211,0.125492,
9.69289,26.5905,2.35108,1.53758,0.142281,0.0414549,0.125462,
9.69204,12.0147,0.340882,0.151404,0.148242,0.0411399,0.125503,
9.69265,32.1436,1.40705,1.60136,0.139387,0.0416079,0.125443,
9.69219,14.0629,0.460892,1.75612,0.139823,0.0415849,0.125446,
9.6913,18.3325,1.73189,1.85088,0.138246,0.0416682,0.125435,
9.69238,16.6397,1.82213,1.38408,0.148607,0.0411205,0.125505,
9.69154,13.9794,0.776871,0.326507,0.141703,0.0414855,0.125458,
9.69225,16.8573,2.28787,1.43515,0.148255,0.0411391,0.125503,
9.69216,23.0285,2.334,2.68381,0.140753,0.0415357,0.125452,
9.69219,9.66322,0.491315,0.151818,0.137551,0.0417049,0.12543,
9.69161,18.8686,2.64691,2.46534,0.148617,0.04112,0.125505,
9.69157,20.3941,1.04314,2.95518,0.141191,0.0415125,0.125455,
9.69133,19.8094,1.17494,2.08839,0.146742,0.0412191,0.125493,
9.69205,28.7797,1.64858,3.03449,0.14199,0.0414703,0.12546,
9.6923,26.701,1.39695,2.78447,0.147703,0.0411683,0.125499,
9.69167,11.1031,2.63096,3.0732,0.140405,0.0415541,0.12545,
9.6915,14.904,1.1624,2.88403,0.138092,0.0416764,0.125434,
9.69148,13.4598,0.959972,2.68408,0.139347,0.04161,0.125442,
9.69178,14.3175,0.356963,0.547259,0.142798,0.0414276,0.125466,
9.69173,10.3565,2.64944,0.527467,0.143666,0.0413817,0.125472,
9.69227,23.2562,1.07155,0.924228,0.143415,0.041395,0.12547,
9.69271,18.5685,1.82212,2.44781,0.149896,0.0410524,0.125514,
9.69161,20.6354,1.60496,1.90241,0.150085,0.0410424,0.125515,
9.69171,17.1218,0.825855,0.173272,0.142853,0.0414247,0.125466,
9.69205,21.8432,2.1707,2.62448,0.141947,0.0414726,0.12546,
9.69262,13.591,2.79002,1.18197,0.141568,0.0414926,0.125457,
9.69196,19.9917,1.84366,1.58765,0.141972,0.0414712,0.12546,
9.69104,20.1663,1.18063,0.46896,0.142611,0.0414375,0.125464,
9.69169,16.8659,1.62465,2.2876,0.146658,0.0412236,0.125492,
9.69172,18.2449,1.91553,0.589752,0.149629,0.0410665,0.125512,
9.69257,13.0636,1.71952,2.36996,0.144096,0.041359,0.125475,
9.69223,20.2555,0.195777,0.915535,0.140892,0.0415283,0.125453,
9.69249,16.2525,0.980084,2.54736,0.145379,0.0412912,0.125483,
9.69101,25.0858,2.28679,0.569565,0.143392,0.0413962,0.12547,
9.69123,22.0471,2.06987,1.50671,0.13796,0.0416833,0.125433,
9.69115,14.2643,2.16511,1.85928,0.142249,0.0414566,0.125462,
9.69236,13.4636,1.44411,1.47791,0.148273,0.0411382,0.125503,
9.69162,11.1177,0.637556,0.637127,0.142045,0.0414674,0.125461,
9.69154,19.66,1.0933,1.07155,0.138581,0.0416505,0.125437,
9.69268,8.44542,0.268146,0.501201,0.145992,0.0412587,0.125487,
9.69292,12.832,2.69482,0.136786,0.14769,0.041169,0.125499,
9.69241,21.0485,0.249698,3.01412,0.144941,0.0413143,0.12548,
9.69126,20.4381,1.29439,2.4834,0.137764,0.0416936,0.125432,
9.69203,18.1044,0.965575,1.5677,0.141955,0.0414721,0.12546,
9.69106,18.5421,2.06862,1.28113,0.138096,0.0416761,0.125434,
9.69261,20.5463,1.47082,2.6455,0.138306,0.041665,0.125435,
9.69164,18.1189,2.7146,1.95239,0.141458,0.0414984,0.125457,
9.69188,17.0741,1.81646,2.80285,0.140062,0.0415722,0.125447,
9.69221,14.212,1.94693,2.35745,0.142881,0.0414232,0.125466,
9.69148,10.0436,0.646788,1.77363,0.141482,0.0414972,0.125457,
9.69111,9.32344,0.828375,0.125658,0.13848,0.0416559,0.125436,
9.69266,12.5326,0.985516,1.73474,0.145293,0.0412957,0.125483,
9.6927,11.7914,0.453694,1.11663,0.144095,0.041359,0.125475,
9.69275,39.2986,1.40343,2.4332,0.145002,0.0413111,0.125481,
9.69161,10.8154,0.787159,2.72063,0.144917,0.0413156,0.12548,
9.69162,13.6206,1.48344,1.66155,0.141977,0.041471,0.12546,
9.69289,8.63088,0.471135,3.0734,0.139134,0.0416213,0.125441,
9.69226,11.195,0.708478,0.0241193,0.148459,0.0411284,0.125504,
9.69137,28.6507,2.59589,1.36291,0.148378,0.0411326,0.125504,
9.69262,11.9713,2.88919,1.96052,0.145087,0.0413066,0.125481,
9.69209,22.0159,0.215063,0.878915,0.145263,0.0412973,0.125482,
9.69266,15.0068,1.12789,0.813797,0.145083,0.0413068,0.125481,
9.69163,19.8171,0.820716,1.25734,0.145033,0.0413094,0.125481,
9.69287,15.8091,2.41485,1.81673,0.148698,0.0411158,0.125506,
9.69248,18.1807,0.627426,3.06632,0.143142,0.0414094,0.125468,
9.69244,14.2107,1.25605,0.847277,0.14093,0.0415263,0.125453,
9.69187,14.9031,1.60035,2.84679,0.143081,0.0414126,0.125468,
9.69183,10.5611,2.5478,2.36295,0.14617,0.0412494,0.125489,
9.69144,11.77,2.30298,1.81812,0.143852,0.0413719,0.125473,
9.69216,19.1219,1.96593,0.365936,0.144458,0.0413398,0.125477,
9.69166,27.8496,1.01496,0.0704321,0.149098,0.0410946,0.125508,
9.6913,15.8603,1.11108,2.26079,0.14987,0.0410538,0.125514,
9.69221,36.0377,2.01872,1.50579,0.14432,0.0413471,0.125476,
9.69168,12.0374,2.95694,0.19186,0.141166,0.0415138,0.125455,
9.69273,18.7242,1.61592,0.64919,0.139033,0.0416266,0.12544,
9.69117,18.4332,0.404537,1.93377,0.142105,0.0414642,0.125461,
9.69141,16.0644,2.11649,2.55804,0.138947,0.0416311,0.12544,
9.69132,17.7336,2.11227,0.300392,0.146236,0.0412459,0.125489,
9.69182,11.203,2.49178,0.0383917,0.150068,0.0410433,0.125515,
9.69142,17.6705,2.40926,0.710122,0.140784,0.041534,0.125452,
9.69116,20.8228,1.61573,3.13301,0.143699,0.04138,0.125472,
9.69154,15.2244,1.87866,2.11797,0.141327,0.0415053,0.125456,
9.69154,14.1198,2.32261,0.565884,0.143841,0.0413725,0.125473,
9.69295,13.4459,1.56466,0.902709,0.138321,0.0416643,0.125435,
9.69132,14.4474,2.20725,0.0745569,0.13859,0.04165,0.125437,
9.69139,23.2538,0.56279,0.0338341,0.138666,0.041646,0.125438,
9.69231,12.5822,1.86464,0.249629,0.138262,0.0416673,0.125435,
9.69154,16.7946,2.44588,0.626803,0.149168,0.0410909,0.125509,
9.69284,20.5902,2.54936,2.15784,0.14958,0.0410691,0.125512,
9.69135,16.6002,2.14838,1.84961,0.142849,0.0414249,0.125466,
9.69268,20.1114,0.996499,0.0768244,0.150177,0.0410376,0.125516,
9.69149,21.5526,1.98659,2.12721,0.142996,0.0414171,0.125467,
9.69287,10.2318,0.129375,0.0353086,0.149907,0.0410518,0.125514,
9.69185,15.6151,1.79725,1.43463,0.148631,0.0411193,0.125505,
9.69155,40.5065,0.410628,2.90374,0.147123,0.041199,0.125495,
9.69117,18.4787,1.44444,2.79826,0.139271,0.041614,0.125442,
9.69192,14.0613,0.769779,0.920917,0.142574,0.0414394,0.125464,
9.69111,23.6641,1.40733,2.72245,0.143997,0.0413642,0.125474,
9.69279,26.8597,1.79872,1.38426,0.137773,0.0416932,0.125432,
9.69284,16.5537,1.34881,2.419,0.138645,0.0416471,0.125438,
9.69169,15.5297,0.286137,1.58696,0.149268,0.0410856,0.12551,
9.6923,13.2103,1.40464,1.91096,0.139367,0.0416089,0.125442,
9.69251,18.2874,1.05454,2.40992,0.137588,0.041703,0.12543,
9.69291,14.0327,0.695193,1.41547,0.143078,0.0414128,0.125468,
9.69262,17.2798,1.71081,0.171636,0.149076,0.0410958,0.125508,
9.69272,16.1269,1.85289,1.17168,0.137812,0.0416912,0.125432,
9.6921,17.1607,2.41713,1.38493,0.147663,0.0411705,0.125499,
9.69291,17.8291,1.55766,0.120474,0.144469,0.0413393,0.125477,
9.69289,30.408,1.33814,1.82373,0.140959,0.0415248,0.125453,
9.69204,20.6668,1.24365,2.30839,0.140114,0.0415695,0.125448,
9.69255,22.0248,0.994907,3.09139,0.147064,0.0412021,0.125495,
9.69253,15.657,2.17148,3.09784,0.142477,0.0414446,0.125464,
9.69182,10.5082,1.32416,3.07092,0.14645,0.0412346,0.125491,
9.69232,15.0367,1.96359,2.76512,0.13942,0.0416062,0.125443,
9.6915,8.4772,2.98181,2.45797,0.140078,0.0415714,0.125447,
9.69227,32.3451,2.65828,2.8724,0.143345,0.0413987,0.125469,
9.69146,18.204,1.01067,1.52897,0.1427,0.0414328,0.125465,
9.69104,14.2973,2.08167,0.148491,0.137458,0.0417099,0.12543,
9.69206,13.0488,0.894668,1.58944,0.144827,0.0413203,0.12548,
9.6926,24.1667,1.69991,0.610744,0.139248,0.0416152,0.125442,
9.69261,14.0413,1.96844,0.609043,0.147941,0.0411558,0.125501,
9.69268,2.75503,2.09736,0.629882,0.147994,0.041153,0.125501,
9.6911,26.1362,1.90643,3.05869,0.147657,0.0411708,0.125499,
9.69196,20.8708,1.54806,3.00263,0.142412,0.041448,0.125463,
9.69209,12.0671,0.746356,2.03548,0.139488,0.0416025,0.125443,
9.69219,29.2924,1.69035,1.96415,0.150092,0.041042,0.125515,
9.69233,23.9286,1.29576,2.74751,0.142495,0.0414436,0.125464,
9.69168,16.8421,0.521399,2.32511,0.139668,0.041593,0.125445,
9.69242,14.0459,1.7315,1.926,0.143711,0.0413793,0.125472,
9.69205,13.985,1.69623,1.74811,0.147794,0.0411635,0.1255,
9.6912,20.5765,1.79702,1.11946,0.149088,0.0410951,0.125508,
9.6913,19.2193,2.35208,1.20271,0.145164,0.0413025,0.125482,
9.69276,17.4554,2.09035,2.2011,0.143739,0.0413779,0.125472,
9.69108,10.28,1.29471,2.92708,0.143488,0.0413911,0.12547,
9.69219,37.5345,1.14319,2.72512,0.142923,0.041421,0.125467,
9.6912,22.503,1.61668,0.870213,0.143137,0.0414097,0.125468,
9.6922,20.0008,0.999734,0.885492,0.139478,0.0416031,0.125443,
9.69112,15.1504,2.15802,2.12151,0.138864,0.0416355,0.125439,
9.69272,18.5267,2.43411,3.10556,0.139875,0.0415821,0.125446,
9.69256,16.7278,1.38442,3.02839,0.142024,0.0414685,0.125461,
9.6919,30.6898,1.07754,0.734115,0.149931,0.0410506,0.125514,
9.69142,26.0833,1.58891,2.91079,0.142332,0.0414522,0.125463,
9.69116,10.282,2.56604,0.544213,0.147737,0.0411665,0.125499,
9.69211,14.8375,1.65651,1.96364,0.146503,0.0412318,0.125491,
9.69238,16.5919,2.40054,1.6011,0.141236,0.0415101,0.125455,
9.6929,31.7897,1.13447,0.786644,0.143221,0.0414053,0.125469,
9.69218,24.1821,1.47725,1.35944,0.149165,0.0410911,0.125509,
9.69133,12.5598,1.72298,0.684759,0.148618,0.04112,0.125505,
9.69173,16.611,1.34886,3.12684,0.148379,0.0411326,0.125504,
9.69242,21.9452,0.705929,0.99683,0.139397,0.0416074,0.125443,
9.69249,20.0719,1.60556,2.99703,0.139582,0.0415976,0.125444,
9.69295,15.4294,2.23667,1.10051,0.143098,0.0414117,0.125468,
9.69264,16.7582,2.08017,0.406876,0.143995,0.0413643,0.125474,
9.69282,23.2657,2.3333,0.90933,0.146723,0.0412201,0.125492,
9.69105,13.9122,0.895068,1.088,0.143305,0.0414008,0.125469,
9.69244,25.1053,0.584541,0.297484,0.144087,0.0413595,0.125475,
9.69298,12.9006,1.45723,0.371515,0.150126,0.0410402,0.125515,
9.69178,24.197,1.97258,1.06228,0.143332,0.0413994,0.125469,
9.6916,22.6949,1.37745,2.10746,0.137432,0.0417112,0.125429,
9.69282,12.6795,2.37119,0.150081,0.146149,0.0412505,0.125488,
9.69196,15.5804,1.52834,1.61897,0.138716,0.0416433,0.125438,
9.69292,18.8052,2.14616,1.7174,0.141531,0.0414946,0.125457,
9.69122,18.6226,0.63559,0.161792,0.149785,0.0410583,0.125513,
9.69228,5.28623,0.289471,2.11779,0.139385,0.041608,0.125443,
9.69294,24.085,1.34538,2.53776,0.144321,0.0413471,0.125476,
9.69214,12.0478,0.488726,2.53705,0.148371,0.041133,0.125504,
9.69128,12.3342,2.27042,2.67866,0.139601,0.0415966,0.125444,
9.69108,17.4392,2.26132,1.90809,0.144886,0.0413173,0.12548,
9.69118,23.1514,1.70726,2.94256,0.143654,0.0413824,0.125472,
9.69138,15.0803,1.87481,0.153993,0.145264,0.0412972,0.125482,
9.69229,27.3816,1.35628,0.403638,0.148663,0.0411176,0.125506,
9.69104,19.9791,1.28519,2.83019,0.137721,0.041696,0.125431,
9.69285,30.9168,1.20779,2.64343,0.13761,0.0417018,0.125431,
9.692,12.8574,2.7694,0.921956,0.140146,0.0415677,0.125448,
9.69137,14.4481,1.78564,1.02747,0.13876,0.041641,0.125438,
9.69156,29.3475,1.25095,0.209165,0.141431,0.0414999,0.125456,
9.69284,12.0389,3.02902,2.8121,0.141932,0.0414733,0.12546,
9.69106,16.2872,0.632131,0.0450646,0.14782,0.0411622,0.1255,
9.69203,12.5158,0.521217,2.29767,0.146393,0.0412376,0.12549,
9.6914,30.7669,0.509221,1.19225,0.14562,0.0412784,0.125485,
9.69241,15.8849,1.27271,1.16878,0.139121,0.0416219,0.125441,
9.69222,22.8051,2.81159,2.52082,0.14215,0.0414618,0.125461,
9.69281,21.9784,2.24903,0.182914,0.138833,0.0416372,0.125439,
9.69278,22.8187,1.71647,0.41391,0.143193,0.0414067,0.125468,
9.69247,36.2935,1.9768,2.03609,0.147733,0.0411668,0.125499,
9.69295,16.5531,1.80995,2.16993,0.143954,0.0413665,0.125474,
9.69288,21.7034,1.73164,1.342,0.149746,0.0410604,0.125513,
9.69169,13.7363,2.09453,1.32893,0.138441,0.0416579,0.125436,
9.69133,14.9828,1.4457,2.1077,0.140135,0.0415684,0.125448,
9.69234,9.49699,1.96524,0.191127,0.139601,0.0415966,0.125444,
9.69287,16.9262,1.2017,0.589806,0.143339,0.041399,0.125469,
9.69291,14.9934,1.40678,0.697565,0.143375,0.0413971,0.12547,
9.69246,15.2119,1.41913,1.56164,0.141842,0.0414781,0.125459,
9.69249,25.1693,1.22971,2.99349,0.146829,0.0412145,0.125493,
9.69163,16.5553,1.47683,0.81176,0.139868,0.0415825,0.125446,
9.69139,12.2833,1.46151,1.41859,0.14561,0.041279,0.125485,
9.69149,24.5222,1.53219,1.95725,0.145524,0.0412835,0.125484,
9.69241,17.709,1.48205,2.39194,0.145083,0.0413068,0.125481,
9.69141,13.2189,1.89419,1.00303,0.149945,0.0410498,0.125514,
9.6919,12.2471,0.838706,2.75259,0.149689,0.0410634,0.125512,
9.69283,15.2183,1.18289,0.308168,0.13967,0.0415929,0.125445,
9.69209,18.7713,2.23561,2.72389,0.139415,0.0416064,0.125443,
9.69268,14.4225,1.1405,1.14561,0.149479,0.0410744,0.125511,
9.69147,26.0771,1.67222,1.43631,0.146224,0.0412465,0.125489,
9.69109,16.7983,1.39592,1.69666,0.143421,0.0413947,0.12547,
9.69241,15.0878,1.07975,3.03327,0.145097,0.0413061,0.125481,
9.69181,16.0196,2.24737,3.04737,0.149598,0.0410681,0.125512,
9.69231,11.3636,0.688082,1.7918,0.149817,0.0410566,0.125513,
