distanceDiff,timeDiff,
16.8435,7.71711,
28.9521,13.2801,
5.85856,2.79225,
2.37196,1.13738,
36.9138,17.8396,
19.6789,9.53645,
4.15074,1.90173,
13.8049,6.32496,
28.979,13.3002,
4.82468,2.21618,
2.78728,1.33253,
5.63979,2.81183,
17.5867,8.76927,
0.373254,0.186429,
0.0306984,0.0159547,
0.345839,0.179788,
13.5792,7.12505,
13.2894,7.06295,
11.3455,6.04359,
4.73333,2.5236,
10.2432,4.6931,
11.4506,5.5024,
1.58359,0.725547,
4.4375,2.04213,
19.7997,9.20028,
45.3319,21.263,
4.32326,2.12715,
1.61822,0.796418,
0.758681,0.375714,
2.20394,1.09753,
36.2325,18.8014,
5.7308,3.00494,
2.51213,1.15097,
16.1616,7.59659,
3.8799,1.8274,
1.1688,0.556919,
6.33565,3.01932,
10.9851,5.03302,
6.64252,3.13883,
5.38932,2.55943,
2.78175,1.37913,
8.19128,4.16628,
3.35923,1.71339,
25.9997,13.6493,
18.8837,10.3974,
24.287,13.9351,
35.6678,20.4735,
0.25762,0.14797,
24.5443,11.2454,
36.5506,17.4655,
1.62973,0.746688,
10.4758,4.82172,
3.24658,1.49556,
12.5197,5.78319,
6.77309,3.16,
1.79433,0.8221,
1.79966,0.867027,
11.713,5.36652,
15.0729,6.93558,
29.3593,13.5598,
25.4466,11.9349,
13.7652,6.30677,
14.0962,6.78769,
9.95299,4.56012,
13.6582,6.28885,
10.4947,4.84756,
17.3984,8.10302,
3.65659,1.70783,
14.6417,6.86249,
1.91083,0.875479,
1.93107,0.930163,
3.69697,1.69383,
16.6329,7.64401,
21.0597,10.088,
51.4354,24.8947,
2.36825,1.08505,
16.8739,7.80722,
1.34897,0.624451,
7.00946,3.26257,
21.7393,9.9602,
35.7662,16.5548,
10.4333,4.84717,
26.1726,12.185,
8.2017,4.01326,
13.6123,6.95749,
10.6823,4.89425,
0.209778,0.096132,
7.39263,3.4433,
1.17535,0.572699,
22.5045,10.9918,
3.06881,1.40602,
4.87145,2.23754,
9.81683,4.49774,
15.1229,6.93852,
2.2074,1.01464,
5.87955,2.83539,
24.2743,12.1069,
13.3869,6.78479,
1.05138,0.541086,
4.84692,2.56874,
1.82908,1.01362,
5.57981,3.10508,
31.285,17.7153,
3.64296,2.0819,
37.2421,21.9998,
23.2143,10.636,
38.7592,17.7965,
7.51341,3.50672,
3.48874,1.71171,
9.55312,4.69005,
8.16159,4.07827,
6.1842,3.11519,
2.52807,1.29993,
1.35556,0.621072,
50.5109,23.1424,
29.3818,13.4704,
0.388138,0.177832,
0.280692,0.132729,
0.798084,0.377496,
2.05872,0.943238,
3.24444,1.54889,
76.7103,35.1461,
7.98621,3.67544,
8.82176,4.063,
1.49227,0.707861,
20.0468,9.53023,
24.768,11.8786,
15.5783,7.48783,
0.882378,0.434985,
6.19982,3.07372,
0.777194,0.356084,
17.7956,8.2335,
1.62199,0.743143,
16.7087,7.74376,
6.40833,3.11915,
10.4895,5.17345,
72.0067,32.9911,
5.26644,2.53727,
8.53469,4.13516,
10.5997,5.20893,
5.20353,2.68749,
6.10198,2.79572,
8.02063,3.74626,
2.16731,1.01737,
6.3951,3.02489,
12.5563,5.75288,
7.52113,3.59042,
14.2952,6.91224,
0.309007,0.149857,
0.855841,0.418118,
7.14299,3.64981,
1.36636,0.701213,
2.63531,1.36252,
23.6843,12.6531,
12.001,6.50508,
18.5189,10.1004,
4.61476,2.6137,
7.3133,4.17215,
16.5423,9.46695,
8.96817,4.10891,
1.0486,0.482653,
5.24084,2.50348,
6.7793,3.26039,
0.400601,0.192718,
5.53564,2.53624,
24.1014,11.0425,
19.5462,8.99365,
4.49953,2.12977,
17.7746,8.46642,
12.2133,5.86737,
14.9225,7.53606,
0.948195,0.497577,
19.2566,10.1628,
2.65554,1.4168,
8.97553,4.92223,
7.7122,4.2382,
22.9031,12.7055,
2.51213,1.41797,
12.4923,5.72357,
0.569767,0.262658,
2.36531,1.14509,
5.06469,2.46151,
5.13887,2.52078,
3.1275,1.5357,
7.62254,3.49239,
5.82345,2.6933,
1.0945,0.50781,
13.6154,6.33127,
1.78937,0.865461,
9.90605,4.96873,
0.633666,0.326224,
2.35424,1.22511,
3.04894,1.39692,
32.6074,15.1198,
2.28047,1.05828,
3.61124,1.68651,
24.8423,11.6573,
12.4907,5.72283,
15.8338,7.26973,
30.0322,13.7905,
5.27848,2.54031,
6.35359,2.911,
6.44937,3.10621,
5.4778,2.50974,
5.91064,2.70805,
24.5716,11.3597,
1.52887,0.707087,
15.2273,6.97665,
29.0218,13.3399,
20.9156,9.91311,
33.9956,16.1993,
38.8097,17.7813,
2.74607,1.26691,
1.14738,0.531991,
4.74918,2.17592,
15.823,7.24954,
30.4488,14.4337,
0.916186,0.434836,
7.20504,3.44613,
1.08234,0.523502,
2.22053,1.01737,
0.141424,0.0647957,
12.1744,5.57791,
16.4494,7.81543,
6.09866,2.94188,
1.264,0.579121,
1.38256,0.640936,
2.95563,1.44007,
8.28928,3.79787,
11.7459,5.43283,
33.0753,15.154,
10.0933,4.62439,
1.66934,0.767982,
1.68001,0.807801,
6.7016,3.30786,
3.81748,1.94823,
53.662,27.407,
3.31673,1.77654,
10.4278,5.59443,
10.2281,4.68616,
0.49522,0.237866,
5.6664,2.78396,
1.4584,0.71814,
2.67532,1.37838,
20.0548,10.3822,
8.15542,3.73654,
2.04304,0.939373,
10.9811,5.23532,
0.767589,0.373413,
0.00891316,0.00408371,
0.0190998,0.00907983,
55.5584,25.455,
8.61431,3.94678,
1.06594,0.496789,
13.4087,6.31214,
4.77291,2.2684,
8.63236,4.30867,
0.407687,0.186789,
1.76923,0.819616,
16.9863,7.91014,
3.0887,1.4408,
3.15704,1.48115,
1.64114,0.751915,
0.13298,0.0609268,
18.4528,8.45446,
16.2292,7.44303,
6.23778,2.87036,
6.35061,2.93472,
36.7352,16.8308,
10.8139,4.95459,
40.0878,18.5062,
15.6009,7.14781,
1.54913,0.718047,
23.3878,11.339,
1.34494,0.66021,
24.2274,11.1002,
5.39911,2.47369,
11.5678,5.30603,
9.01191,4.32751,
1.4556,0.666907,
16.4594,7.54117,
0.52513,0.242472,
1.20442,0.580927,
3.59653,1.64781,
34.7004,16.3166,
0.97291,0.469416,
2.46217,1.22254,
18.3884,9.13718,
23.254,11.5877,
11.5214,5.74271,
5.99894,3.11057,
16.6418,8.69194,
5.885,3.22674,
7.35958,3.37191,
2.81723,1.30279,
25.5925,11.879,
1.87392,0.870817,
12.7652,6.135,
2.56051,1.24001,
11.2721,5.1645,
5.13143,2.35877,
17.0441,8.12382,
19.4926,9.32476,
9.46076,4.3346,
15.4674,7.14394,
20.7644,9.62514,
28.0076,12.8321,
15.4449,7.28204,
15.6742,7.55104,
5.98716,2.88774,
0.616061,0.311655,
0.393315,0.201773,
5.05837,2.71456,
4.56259,2.46326,
0.15323,0.0837067,
11.492,6.3725,
1.8859,1.06876,
39.7466,22.6391,
25.5795,11.7197,
3.12037,1.43435,
1.25741,0.580681,
15.862,7.33225,
3.0009,1.37491,
27.4408,12.5983,
22.1185,10.1339,
5.94692,2.72468,
15.3715,7.27762,
2.32609,1.10274,
7.08031,3.24396,
8.88,4.11318,
10.0484,4.65631,
17.7191,8.56684,
46.299,22.4154,
14.4621,7.04006,
6.78601,3.32155,
8.20008,4.12124,
2.11871,1.07209,
4.00309,2.03904,
21.9633,10.0628,
27.0386,12.9661,
27.9692,12.8145,
16.995,8.03534,
4.15254,1.97568,
3.24948,1.61398,
0.86973,0.433617,
5.91863,2.96408,
19.8023,9.98072,
10.5081,4.81444,
3.33037,1.53417,
18.0643,8.47652,
19.8104,9.07647,
12.9457,5.93326,
11.8239,5.53783,
29.6147,13.8975,
1.07303,0.506907,
5.34106,2.53003,
95.244,47.4297,
3.56614,1.78497,
2.44463,1.22373,
4.07122,2.06365,
46.7076,24.257,
13.1556,6.8419,
1.90619,0.998933,
1.97631,1.03873,
19.7705,10.4565,
3.51025,1.85704,
0.90345,0.478523,
13.543,7.2516,
1.27244,0.582988,
6.33308,2.90931,
0.474311,0.219672,
37.6266,17.658,
15.2691,7.17501,
3.24905,1.48861,
7.21673,3.33478,
9.11643,4.22804,
12.8765,5.89958,
15.7193,7.48296,
0.190977,0.095531,
6.46138,3.23615,
6.00165,3.04462,
32.6835,14.9745,
8.24169,3.91054,
31.431,15.0537,
5.44621,2.61504,
17.1917,8.66729,
18.3705,9.37074,
0.436414,0.223411,
7.31146,3.74988,
7.36092,3.86672,
11.8557,5.43187,
7.92723,3.63273,
13.7735,6.31054,
1.48737,0.716389,
14.7947,7.43266,
2.89649,1.47562,
11.931,6.12941,
2.16028,1.16205,
9.34076,5.02917,
19.2356,10.3646,
4.53525,2.0779,
14.5703,6.74356,
22.0939,10.2778,
4.09169,1.87467,
10.087,4.6751,
29.2606,13.8409,
13.2086,6.24983,
9.66517,4.42825,
2.00898,0.929738,
0.0968054,0.0448335,
0.704267,0.342655,
9.61197,4.70464,
6.59036,3.35983,
0.729141,0.375593,
8.38157,4.33027,
10.8531,5.61258,
5.48537,2.85003,
27.7531,14.4992,
19.8892,9.11256,
2.27981,1.04453,
2.38238,1.14661,
12.8117,5.86987,
4.0007,1.83299,
8.80059,4.06431,
5.08435,2.32948,
6.80359,3.25726,
1.6711,0.765641,
29.8241,13.7257,
52.4396,24.026,
5.62122,2.58868,
4.81639,2.32522,
35.5516,17.1921,
5.53252,2.78984,
1.25253,0.636282,
6.26564,2.87071,
4.76505,2.19057,
22.1164,10.5725,
6.28571,3.14335,
2.35705,1.19558,
17.5855,8.05706,
8.23508,3.9668,
9.90403,4.78247,
2.48202,1.13718,
4.50113,2.14435,
22.208,10.175,
1.01085,0.466304,
0.0470765,0.021762,
9.07636,4.15848,
2.10509,1.01158,
10.5698,5.10027,
1.96954,0.957978,
25.5153,11.6902,
5.94039,2.84413,
10.0597,4.60903,
14.9554,6.9251,
1.78226,0.866791,
29.3763,14.3316,
10.8649,4.97792,
6.89799,3.16643,
3.63648,1.75521,
13.8014,6.98417,
11.3255,5.80621,
5.52446,2.84261,
4.45816,2.29598,
14.0945,7.55901,
7.98177,4.30359,
9.68059,5.42745,
3.98003,2.33733,
0.320186,0.195838,
0.740463,0.453665,
3.28247,2.01321,
8.3075,5.30451,
2.53488,1.62403,
47.7894,31.0484,
1.4114,0.952758,
2.22151,1.56402,
67.064,49.515,
13.6555,10.2317,
6.54086,5.13817,
4.20082,3.41544,
65.175,54.4145,
2.29732,1.98168,
46.0344,41.4037,
19.0561,8.73087,
6.34441,2.95807,
6.33816,2.95568,
0.210806,0.0987015,
0.255006,0.121835,
1.09547,0.52748,
25.9692,12.7414,
6.79092,3.34656,
5.31565,2.63765,
10.6514,5.32199,
4.21936,1.93317,
34.1028,15.8308,
1.32509,0.642473,
5.11905,2.50727,
0.909424,0.445865,
1.15985,0.571515,
10.8852,5.60176,
5.05572,2.64523,
0.804498,0.421438,
19.5478,10.2772,
25.5465,11.7046,
4.92548,2.25669,
11.4783,5.45148,
9.88019,4.52677,
6.18836,2.85885,
2.15828,1.01193,
26.0545,12.2818,
17.0137,8.05918,
15.621,7.70438,
0.474158,0.217243,
14.9752,6.92383,
38.6404,17.8848,
0.244068,0.111824,
4.40279,2.02262,
5.41284,2.59645,
5.03666,2.41678,
11.7085,5.36445,
5.61404,2.6474,
11.6425,5.57899,
15.8777,7.27465,
12.0631,5.5896,
42.1898,19.6177,
2.65747,1.21756,
0.0577623,0.0264647,
0.100299,0.0478122,
5.72304,2.6221,
6.40193,2.93702,
5.97271,2.86731,
6.90612,3.32158,
10.3257,4.73087,
0.192556,0.0883327,
1.75369,0.806368,
6.95867,3.18823,
5.0835,2.32909,
11.4668,5.26354,
10.1032,4.62894,
23.939,11.0051,
3.43523,1.5845,
12.8486,5.93259,
53.0566,24.3087,
13.2879,6.1092,
1.03531,0.476904,
68.2659,32.6999,
1.44281,0.702672,
9.06014,4.46033,
8.15257,4.02067,
4.2654,1.95426,
33.085,15.1648,
5.98692,2.88466,
1.29486,0.633315,
0.481527,0.220619,
8.61855,3.99412,
45.7321,21.4404,
4.46692,2.20113,
1.74642,0.864282,
2.32085,1.06333,
3.5016,1.67285,
41.2985,18.9216,
10.6028,4.87863,
9.43318,4.32197,
3.00127,1.44197,
18.5925,9.00288,
8.01583,3.67258,
7.08541,3.2463,
0.869597,0.401258,
0.745886,0.34461,
6.20391,2.94614,
5.31583,2.56018,
19.2204,9.41245,
19.0106,8.71002,
5.19859,2.49648,
15.2044,7.35766,
17.0556,7.81429,
16.6595,7.85327,
23.3626,11.0504,
1.25765,0.617305,
0.654009,0.336987,
10.0416,5.2191,
2.8579,1.5476,
0.61534,0.333491,
15.0283,8.50236,
27.5027,15.7827,
10.1962,5.89551,
2.98648,1.79461,
34.2414,20.7086,
32.8234,20.4382,
0.967499,0.603809,
5.02481,3.28187,
25.5144,17.4543,
23.9398,10.9684,
27.0707,12.4324,
33.7843,16.0895,
2.35446,1.17024,
21.5743,10.8069,
42.0651,21.1223,
0.300356,0.137613,
0.437582,0.209174,
12.4597,5.70862,
25.4513,11.699,
12.5399,5.77128,
4.11372,1.88477,
12.1502,5.68139,
1.03033,0.483604,
4.76844,2.30243,
6.09702,3.02185,
2.70579,1.2397,
7.43703,3.52634,
9.29984,4.26087,
4.38282,2.01518,
7.55517,3.52547,
0.0831203,0.0388352,
10.042,4.93329,
1.47816,0.677245,
0.769794,0.356783,
2.84077,1.30154,
3.29388,1.51325,
2.79976,1.35129,
3.00336,1.45392,
0.572384,0.277372,
0.616633,0.304098,
2.61886,1.33125,
11.7102,6.20683,
9.38787,5.02079,
4.80121,2.65107,
23.6675,10.8436,
8.95137,4.12286,
37.3508,17.2707,
8.1005,3.78838,
1.80089,0.84344,
1.49863,0.723064,
14.3094,6.55606,
6.13615,2.92657,
0.316701,0.151128,
4.64986,2.22101,
1.86713,0.893432,
0.429696,0.206015,
5.97612,2.73806,
0.347599,0.159298,
0.794325,0.376673,
46.3092,21.9754,
24.0376,11.0132,
4.31385,2.00034,
7.89635,3.61784,
0.547855,0.252112,
2.7249,1.26359,
9.04619,4.14466,
6.46022,2.97662,
19.8582,9.51232,
15.0041,7.24601,
4.4449,2.15284,
19.1795,8.78741,
8.71117,4.00053,
3.09255,1.42636,
14.2358,6.87493,
1.87271,0.90574,
1.24784,0.634306,
10.3982,5.3046,
3.41489,1.76761,
11.6331,6.03953,
9.19324,5.01891,
1.92021,1.06256,
33.5057,18.564,
0.402272,0.231096,
16.5617,9.5247,
3.00115,1.75925,
1.82711,1.12357,
12.0551,7.74961,
1.24511,0.570468,
21.2459,9.73416,
33.9826,15.9195,
0.0100835,0.0046199,
12.9814,6.08242,
1.47482,0.695207,
12.5549,5.97731,
1.53445,0.731255,
27.9495,12.8055,
3.03715,1.39153,
7.38147,3.38194,
1.86467,0.883065,
5.10774,2.42414,
5.33572,2.53288,
18.1127,8.29864,
16.3275,7.48073,
10.2017,4.75656,
31.8727,14.9567,
9.38552,4.43525,
2.4907,1.14115,
2.91633,1.33616,
0.711187,0.334898,
6.37197,2.91942,
8.83638,4.08673,
24.0819,11.2453,
25.1174,12.1024,
13.219,6.64309,
18.8115,9.88463,
9.08639,4.78937,
39.6325,18.1583,
10.7076,5.09054,
0.675574,0.324675,
18.5775,9.19843,
14.5157,7.55723,
3.08027,1.61597,
3.74403,2.06256,
16.179,8.93341,
9.80958,5.67077,
20.3104,11.8547,
2.68388,1.64639,
27.2072,16.7329,
24.0419,15.1896,
9.81168,6.21265,
4.97336,3.29858,
51.5641,35.4419,
15.0073,6.87586,
8.0426,3.87159,
10.6793,5.17462,
8.867,4.06256,
23.8368,11.3048,
24.0703,11.0282,
22.0968,10.5405,
3.0342,1.51791,
0.197156,0.0993855,
11.8539,6.23064,
12.6768,5.8081,
18.1478,8.52748,
19.6863,9.01959,
0.688707,0.315822,
18.9039,8.673,
6.69264,3.08358,
1.27412,0.583759,
8.87444,4.06597,
5.42306,2.56905,
7.62317,3.70671,
10.4011,4.76541,
33.8782,15.6522,
20.2954,9.42489,
1.27903,0.595885,
7.50654,3.61782,
8.04418,3.87885,
4.01037,1.83742,
3.82158,1.7579,
21.465,10.3277,
21.2616,9.74134,
3.66951,1.69088,
19.2362,8.90897,
1.62501,0.756248,
19.6467,9.48071,
37.3293,18.0839,
0.55923,0.284585,
11.3291,6.01815,
0.818734,0.375116,
3.90459,1.84423,
5.03528,2.307,
1.58649,0.730956,
4.49335,2.17532,
13.112,6.5682,
0.292645,0.13408,
31.8607,14.6008,
20.185,9.28364,
8.31499,3.86084,
7.97036,3.65175,
0.396291,0.181567,
21.414,9.84354,
23.7489,11.4633,
24.6039,11.2727,
15.7821,7.23083,
8.44949,3.87238,
4.16442,1.91569,
4.99993,2.35326,
22.6707,10.3869,
4.33905,1.99363,
44.3895,20.398,
9.78517,4.4973,
8.52249,4.07943,
2.35419,1.13198,
0.667534,0.322643,
26.4767,13.3655,
13.8778,7.11256,
0.934829,0.497923,
12.6164,6.76208,
0.0465041,0.0259965,
22.3382,12.6327,
1.27724,0.727863,
6.38055,3.76019,
1.18474,0.712511,
4.61817,2.78814,
8.64206,3.9595,
3.50586,1.61636,
4.1032,1.92765,
13.463,6.42343,
7.07507,3.54874,
7.86371,4.13978,
0.697577,0.382092,
22.7835,13.1216,
11.0835,6.61771,
27.2897,16.7205,
12.2259,7.50372,
1.34353,0.845714,
26.6442,17.0234,
16.9721,7.77604,
10.5715,4.94119,
8.3779,4.04417,
2.52716,1.27534,
0.75915,0.394681,
4.24504,2.31789,
19.9369,11.1512,
7.80865,3.57766,
2.02666,0.934886,
30.8491,14.2448,
24.3778,11.2808,
13.686,6.37523,
44.2223,21.1056,
7.10378,3.44293,
7.57671,3.47139,
4.38662,2.10038,
12.7484,6.26811,
15.491,7.98446,
9.41935,5.05753,
10.838,6.06557,
5.42592,3.16281,
1.6356,0.98398,
15.6261,9.84266,
10.9823,6.952,
7.58973,3.47736,
4.08209,1.93414,
15.5609,7.37368,
9.94021,4.55427,
6.13713,2.90662,
14.4896,6.63865,
3.1191,1.43139,
1.92497,0.926613,
12.967,6.37783,
6.81105,3.37656,
8.92551,4.44799,
1.71258,0.858173,
15.7342,7.20888,
16.1424,7.45404,
4.09775,1.91705,
46.0193,21.9243,
13.6624,6.25965,
6.01145,2.75837,
4.31508,1.98061,
16.9275,7.78806,
7.06046,3.25623,
32.906,15.5117,
12.6906,5.9906,
29.4983,14.5682,
2.26448,1.12056,
9.25341,4.58007,
19.0969,9.52644,
9.23529,4.63004,
4.37562,2.00476,
13.7994,6.48843,
13.2547,6.45494,
14.7112,6.74016,
21.3062,10.1718,
18.3793,9.21474,
3.13317,1.57273,
4.92058,2.58917,
13.694,7.53178,
7.55568,4.30237,
3.56221,1.63208,
0.547733,0.251224,
8.14758,3.756,
2.38451,1.10605,
9.82642,4.77712,
6.39917,3.13063,
57.2839,28.8591,
34.4758,18.0908,
1.21106,0.652758,
0.898455,0.509135,
8.50557,4.83971,
18.3223,10.9623,
3.8307,2.29631,
3.37579,2.02448,
35.9968,22.5361,
5.11822,3.22316,
19.6788,12.4293,
23.6874,15.556,
6.78364,4.50427,
30.3819,20.1764,
10.4068,4.76803,
7.73762,3.54511,
8.84753,4.24939,
26.9744,12.3587,
21.1787,9.70339,
32.3104,14.8903,
17.8645,8.24102,
11.3478,5.24722,
0.737025,0.344633,
8.9052,4.36913,
1.18159,0.541363,
9.29101,4.36597,
4.92858,2.32037,
0.14455,0.069,
16.1172,7.38436,
22.8084,10.4572,
4.23975,1.94251,
1.34312,0.619028,
0.209825,0.0961347,
4.20947,1.94821,
27.054,12.6,
25.1146,12.1665,
32.4025,15.9691,
36.8234,18.179,
23.1125,11.506,
17.3878,7.96649,
11.188,5.21714,
5.20154,2.38317,
21.3536,9.85185,
9.82462,4.61334,
8.92436,4.19772,
0.897474,0.422202,
10.3272,5.10314,
30.0079,14.8794,
11.5634,5.29794,
3.09066,1.45136,
34.9211,16.411,
60.9112,27.9074,
5.25293,2.49881,
13.5587,6.46696,
6.10452,2.79688,
14.1146,6.46684,
10.4178,4.77339,
24.573,11.3085,
10.4342,4.99471,
14.0956,6.74953,
0.0282623,0.0135545,
10.3222,5.00341,
8.01772,4.06684,
1.89372,0.961548,
12.2176,5.59769,
0.590193,0.270638,
11.5808,5.33725,
42.1103,19.4888,
11.3439,5.51996,
11.9287,5.97337,
2.1126,1.112,
4.03407,2.13483,
1.8285,0.837756,
36.7375,16.8644,
9.66214,4.45204,
5.81818,2.68499,
0.475081,0.219358,
5.55462,2.62889,
0.159104,0.0728962,
13.1122,6.00759,
3.33714,1.52896,
3.96678,1.81744,
1.2662,0.580619,
6.85042,3.14763,
1.08545,0.499154,
11.9163,5.45967,
22.5924,10.4206,
36.7654,17.0642,
14.428,6.70978,
4.36876,2.12807,
12.1178,5.97278,
0.35362,0.175395,
10.6427,5.515,
0.960305,0.499922,
11.5907,6.035,
2.93791,1.53441,
3.42198,1.82083,
17.5545,9.35225,
4.89128,2.71284,
8.96439,4.97411,
1.49706,0.685902,
0.706921,0.325657,
7.13064,3.33744,
11.3658,5.20744,
4.35608,2.00472,
2.08252,0.992432,
1.55172,0.740105,
8.33309,3.98941,
7.33001,3.54194,
30.0825,14.8653,
2.73894,1.421,
3.25856,1.70274,
5.89667,3.08549,
5.39412,2.95485,
6.25785,3.44533,
2.12135,1.21641,
21.0651,12.1449,
7.89703,3.61815,
5.64346,2.71843,
2.41357,1.16419,
8.74817,4.00812,
2.13483,0.978426,
2.44302,1.17518,
8.76478,4.2281,
10.3901,4.76038,
7.36181,3.54594,
10.6052,4.85896,
17.8456,8.18293,
6.71563,3.10386,
14.9992,6.97145,
4.18535,1.96615,
14.4157,7.11488,
3.84361,1.98157,
0.58006,0.265764,
36.3259,16.79,
22.9818,10.9437,
4.24337,2.08536,
10.8388,4.96598,
12.8106,6.14843,
0.342268,0.156816,
20.0128,9.1921,
4.07206,1.8736,
39.6786,18.3686,
33.235,15.5064,
10.6903,5.00863,
5.44122,2.61942,
5.10699,2.46281,
6.15827,3.10147,
33.9898,17.1213,
2.59361,1.37181,
7.82683,4.18679,
13.122,6.01204,
3.05145,1.39807,
10.3839,4.75755,
3.72305,1.70888,
17.9398,8.2881,
18.9988,8.70463,
17.8634,8.1844,
8.73281,4.01218,
1.76841,0.818101,
38.1511,17.6953,
41.6185,20.0598,
3.45816,1.58441,
13.6612,6.26641,
5.52495,2.53135,
3.86502,1.78242,
10.637,4.93263,
10.8066,5.12771,
7.14266,3.27252,
3.80577,1.75035,
33.469,15.5052,
4.56169,2.21702,
0.919665,0.468616,
0.972863,0.498198,
11.0618,5.68228,
24.9359,11.4248,
18.1481,8.34565,
5.99307,2.76127,
25.0107,11.6047,
5.26335,2.44228,
4.86374,2.36264,
3.38206,1.65577,
8.72464,4.42652,
17.8063,8.15823,
0.091173,0.0438744,
6.45383,2.95693,
3.94829,1.83676,
6.6422,3.20511,
33.8383,17.1391,
38.6744,19.706,
6.22611,2.8526,
4.97546,2.28986,
25.4249,11.6488,
49.5993,23.5615,
3.77499,1.72957,
16.899,7.98457,
43.4672,19.9152,
6.22127,2.85038,
3.0617,1.40647,
64.4234,30.2144,
31.8908,14.6113,
10.8808,4.98524,
9.12086,4.31779,
7.62898,3.67252,
11.6574,5.6689,
1.92327,0.88118,
2.17401,1.04442,
3.7613,1.7233,
16.7465,7.74286,
21.0058,10.2133,
1.26357,0.615748,
2.51033,1.15015,
19.4353,9.14905,
2.25265,1.06383,
25.1175,11.508,
40.4717,18.6698,
5.13536,2.37739,
10.4034,4.81805,
28.8042,13.1971,
8.16339,3.90444,
1.31911,0.632144,
26.0355,11.9286,
3.35794,1.5402,
8.18073,3.92007,
4.58662,2.2949,
1.62802,0.838456,
1.24486,0.641127,
9.2176,4.79667,
8.50314,4.45347,
5.69783,3.01092,
4.30645,2.28474,
19.4541,10.4643,
11.1876,5.12578,
2.04517,0.983335,
2.0979,1.01376,
2.40513,1.16849,
0.944055,0.480623,
2.53169,1.29172,
2.50012,1.27974,
4.12575,2.20899,
6.32946,3.39494,
10.7994,4.94791,
10.8645,4.97775,
1.54943,0.712426,
43.4263,20.0686,
4.85455,2.31967,
0.975963,0.447153,
33.9966,15.6098,
29.1098,13.3371,
34.3564,15.8,
4.78921,2.21645,
9.38791,4.46069,
6.64953,3.26869,
14.3525,7.06294,
32.0507,15.8863,
7.70842,3.83088,
4.97897,2.48923,
2.30828,1.05757,
3.79409,1.76882,
12.1883,5.8248,
22.4071,10.7852,
3.56857,1.73573,
3.72384,1.82519,
5.08297,2.49737,
15.4222,7.93595,
16.6414,8.8301,
8.92707,4.77334,
10.3044,5.76452,
1.91473,1.07975,
19.6591,11.1417,
2.63825,1.5008,
7.05709,4.02853,
8.80965,5.08747,
1.15085,0.695399,
24.2564,15.334,
1.8839,1.20186,
38.9101,25.5825,
5.4642,2.50351,
6.44377,3.09282,
8.16607,3.74142,
13.5791,6.22147,
18.9621,8.6878,
9.93565,4.58759,
1.57331,0.737857,
11.5336,5.59759,
19.4533,9.84318,
41.4499,18.991,
31.705,14.5609,
24.1812,11.079,
12.9943,6.19138,
45.5102,22.5948,
2.58449,1.32898,
10.4534,5.64568,
24.2971,11.1321,
8.13562,3.89578,
4.65862,2.25236,
48.833,24.7972,
14.2853,7.25941,
5.48993,2.80745,
15.6363,7.16401,
7.67403,3.55088,
12.7697,5.91315,
9.48557,4.39652,
15.501,7.10203,
9.46996,4.33882,
19.1037,8.76882,
2.67537,1.22577,
0.169921,0.0781784,
7.92822,3.63244,
30.5763,14.009,
4.54294,2.08609,
0.712369,0.328397,
1.72382,0.789797,
17.4401,8.05882,
14.7854,6.85152,
12.2009,5.69418,
16.0776,7.58965,
6.90734,3.16471,
11.375,5.2463,
6.31777,2.91634,
15.3429,7.44032,
2.18982,1.09518,
8.76067,4.38494,
26.1444,13.1144,
12.6145,6.39637,
17.1282,7.84759,
12.5055,5.86313,
1.82261,0.881745,
9.05825,4.59531,
11.9213,6.05888,
3.00688,1.60414,
9.44142,5.2583,
21.7987,12.172,
21.711,12.1385,
2.9074,1.33207,
2.92642,1.40974,
30.1055,13.7933,
17.4202,7.98144,
1.27126,0.598514,
11.1562,5.25261,
4.08978,1.98002,
4.8421,2.46367,
26.3566,13.4127,
20.7057,11.0213,
9.82234,5.28628,
0.0269854,0.0145803,
0.850437,0.461727,
19.8186,10.7906,
2.68918,1.4662,
0.805301,0.441139,
0.304372,0.139453,
9.46711,4.33751,
28.4976,13.5017,
1.01225,0.463779,
4.4727,2.10136,
28.0241,13.803,
6.54077,3.38292,
1.75456,0.910948,
34.5771,15.8421,
35.7712,16.4473,
2.48428,1.13821,
44.4637,20.4353,
3.79577,1.74803,
8.28857,3.851,
2.47112,1.15258,
10.5035,4.93035,
7.34707,3.49596,
3.98953,1.90591,
9.28002,4.53441,
17.6425,8.92831,
5.52429,2.84515,
15.9861,7.32428,
20.749,9.50648,
1.02697,0.492812,
4.53262,2.22561,
6.48553,3.25382,
10.8326,5.69956,
4.58017,2.41663,
27.3737,14.9363,
4.14767,2.27211,
1.20248,0.689904,
3.74073,2.25672,
28.0036,16.9212,
5.10775,3.09883,
7.61674,4.73468,
14.4058,6.60027,
22.4977,10.4007,
6.69199,3.09893,
15.594,7.24403,
0.483538,0.221541,
2.44437,1.12799,
2.5105,1.21101,
3.30067,1.51225,
5.20392,2.48433,
1.02708,0.470574,
10.4719,4.8046,
4.46121,2.11536,
5.7895,2.80679,
5.71186,2.78412,
4.91167,2.25036,
1.2865,0.619484,
6.45663,3.14992,
50.5044,23.1394,
3.89027,1.80344,
5.79245,2.69104,
14.5231,6.89152,
16.4994,8.07385,
4.31237,2.20331,
