nucleusKineticEnergykeV,numPhotonsCreated,nucleusEnergykeVPost,
51.1299,430,0,
46.1839,411,0,
49.524,423,0,
53.8435,443,0,
48.6921,422,0,
52.3649,434,0,
51.9352,438,0,
52.6155,438,0,
48.5832,420,0,
45.4669,408,0,
49.8694,424,0,
54.5712,444,0,
45.2167,405,0,
53.8447,444,0,
53.8566,443,0,
54.9865,449,0,
50.1711,426,0,
45.0428,405,0,
50.9034,432,0,
52.4578,443,0,
47.627,413,0,
50.3804,425,0,
47.1347,414,0,
45.0352,406,0,
48.9789,420,0,
46.2095,411,0,
49.4807,421,0,
47.6268,420,0,
50.1182,425,0,
45.2735,408,0,
54.489,447,0,
48.4592,421,0,
47.206,414,0,
48.5185,418,0,
45.9304,411,0,
51.5479,437,0,
51.4803,433,0,
51.4677,435,0,
46.6627,412,0,
50.5728,427,0,
46.3538,411,0,
54.4489,444,0,
46.0061,407,0,
46.7726,410,0,
48.517,415,0,
46.2209,410,0,
52.6633,442,0,
46.8795,412,0,
49.5617,428,0,
46.9718,412,0,
51.2262,433,0,
50.9502,427,0,
46.0197,410,0,
47.3195,412,0,
51.7517,434,0,
53.3987,443,0,
52.4557,436,0,
49.7235,424,0,
49.816,426,0,
49.2159,425,0,
53.4626,443,0,
48.4338,419,0,
48.8666,421,0,
49.3332,423,0,
53.6409,443,0,
52.9682,442,0,
52.8738,442,0,
53.4434,442,0,
52.1643,437,0,
46.0868,404,0,
48.4506,417,0,
46.3628,408,0,
47.6899,421,0,
45.6204,408,0,
50.4723,427,0,
49.9114,425,0,
47.1166,414,0,
52.5783,436,0,
51.7627,439,0,
51.6539,435,0,
45.2368,402,0,
53.6106,444,0,
45.7703,405,0,
45.6635,406,0,
47.5737,416,0,
52.263,433,0,
51.8066,437,0,
54.0401,444,0,
45.0873,404,0,
46.8805,413,0,
51.0032,428,0,
46.7393,411,0,
48.508,419,0,
47.2874,413,0,
54.6707,447,0,
51.6123,437,0,
46.2518,408,0,
54.9845,448,0,
54.2477,442,0,
48.7721,423,0,
52.6529,438,0,
52.4805,438,0,
45.405,403,0,
48.1216,416,0,
48.0908,421,0,
47.8361,414,0,
49.6292,425,0,
45.075,403,0,
47.5877,414,0,
53.3498,442,0,
52.4716,438,0,
48.0094,420,0,
53.521,439,0,
51.0749,427,0,
46.3415,407,0,
48.7487,419,0,
48.1974,416,0,
52.2818,437,0,
50.2499,427,0,
50.0188,425,0,
46.7678,410,0,
52.5407,433,0,
52.0121,439,0,
45.2078,403,0,
51.572,429,0,
45.2325,406,0,
47.12,412,0,
54.2582,449,0,
52.6099,437,0,
45.1431,403,0,
52.3818,437,0,
46.7429,410,0,
45.4732,405,0,
51.9683,433,0,
45.4431,405,0,
47.3112,413,0,
45.7463,405,0,
54.3992,445,0,
54.2043,446,0,
53.9807,443,0,
47.8276,413,0,
47.9232,420,0,
45.7832,405,0,
47.8119,417,0,
52.9298,438,0,
48.0596,419,0,
48.3582,421,0,
48.1927,415,0,
50.3306,425,0,
46.8215,411,0,
54.5959,442,0,
50.0594,429,0,
45.4398,404,0,
49.5002,425,0,
49.7362,423,0,
52.5678,440,0,
47.2712,414,0,
49.8233,422,0,
46.562,410,0,
47.5658,416,0,
53.6608,444,0,
50.0353,425,0,
50.3269,429,0,
51.2775,435,0,
53.3244,444,0,
52.8024,440,0,
45.9494,406,0,
50.9594,430,0,
45.9209,409,0,
49.1101,421,0,
50.0946,427,0,
51.2827,432,0,
51.0749,437,0,
49.0124,423,0,
47.6308,412,0,
53.9074,444,0,
50.3569,429,0,
48.9649,419,0,
45.0009,402,0,
46.7565,414,0,
45.9377,409,0,
51.9014,432,0,
45.2427,401,0,
54.2281,444,0,
46.3338,406,0,
46.2743,407,0,
49.6745,428,0,
51.4574,430,0,
50.5663,430,0,
52.9642,435,0,
53.7317,445,0,
45.0711,404,0,
53.0282,441,0,
51.336,437,0,
47.32,410,0,
53.8469,444,0,
45.8278,407,0,
47.54,414,0,
54.7846,445,0,
46.0207,410,0,
52.267,436,0,
52.7988,442,0,
48.8081,420,0,
52.7049,436,0,
48.9734,420,0,
48.4354,422,0,
47.3755,414,0,
46.0997,409,0,
52.5132,435,0,
54.3128,448,0,
49.3516,422,0,
48.4695,425,0,
50.829,432,0,
47.6894,417,0,
47.7168,415,0,
46.4851,412,0,
51.6589,434,0,
45.1137,401,0,
45.7696,405,0,
50.5119,430,0,
45.9305,407,0,
53.7923,440,0,
48.4717,418,0,
50.973,428,0,
45.6857,405,0,
48.7745,420,0,
49.065,417,0,
54.025,444,0,
51.8372,437,0,
51.4727,434,0,
47.8291,415,0,
53.1172,442,0,
52.3998,440,0,
52.3673,434,0,
49.8046,427,0,
47.2162,412,0,
45.8875,407,0,
49.162,422,0,
51.9847,437,0,
45.7654,406,0,
47.1376,410,0,
52.9499,438,0,
49.0618,422,0,
47.6924,414,0,
51.3696,431,0,
46.0349,406,0,
50.4572,428,0,
48.8571,419,0,
47.744,418,0,
51.7892,433,0,
51.2797,435,0,
47.11,410,0,
54.5492,443,0,
54.7127,449,0,
47.6082,416,0,
46.9109,414,0,
50.2816,427,0,
49.3153,424,0,
54.7334,449,0,
52.5343,436,0,
53.243,439,0,
51.6208,431,0,
53.4731,443,0,
45.4902,408,0,
47.7278,418,0,
53.8361,443,0,
51.0703,434,0,
53.2772,440,0,
54.2313,444,0,
50.9451,431,0,
53.2207,438,0,
52.4022,441,0,
48.1216,416,0,
49.0334,417,0,
52.6684,440,0,
51.9393,436,0,
45.0692,403,0,
54.5818,447,0,
49.7351,423,0,
50.3596,425,0,
49.362,424,0,
45.502,405,0,
46.1303,401,0,
52.0372,434,0,
54.1989,445,0,
52.9388,442,0,
47.9543,418,0,
53.504,448,0,
45.4258,403,0,
46.1292,407,0,
51.941,442,0,
54.0375,445,0,
48.3567,417,0,
50.1067,427,0,
47.9551,415,0,
51.4554,434,0,
47.0801,412,0,
52.0384,435,0,
51.4013,432,0,
50.2193,426,0,
47.3283,412,0,
53.9675,449,0,
46.2947,408,0,
47.7888,417,0,
45.2627,403,0,
53.308,440,0,
45.6347,410,0,
45.0568,404,0,
45.811,407,0,
45.1732,404,0,
54.7266,444,0,
53.0635,444,0,
49.7735,426,0,
52.4265,439,0,
52.4439,435,0,
46.6746,411,0,
45.8869,405,0,
46.7093,407,0,
46.9317,409,0,
46.7341,414,0,
54.9798,447,0,
47.7957,419,0,
47.4764,413,0,
53.2399,437,0,
52.3486,436,0,
52.6304,435,0,
53.4244,442,0,
47.7642,418,0,
50.646,426,0,
53.594,438,0,
51.2356,431,0,
54.4096,446,0,
49.045,418,0,
52.9251,437,0,
48.4763,423,0,
45.4039,404,0,
47.6122,417,0,
46.3885,407,0,
46.5338,411,0,
51.8374,434,0,
45.4536,406,0,
48.6848,419,0,
52.8564,434,0,
54.9339,448,0,
49.5191,427,0,
48.8394,425,0,
46.5641,410,0,
52.9051,444,0,
52.6294,438,0,
48.1876,416,0,
53.7339,442,0,
54.1862,443,0,
48.9573,421,0,
45.3609,400,0,
49.9797,425,0,
49.6126,431,0,
51.5371,434,0,
54.0339,444,0,
46.9972,415,0,
51.966,429,0,
48.049,419,0,
52.3418,434,0,
54.8083,445,0,
52.9661,440,0,
45.9951,408,0,
52.6667,434,0,
46.8541,414,0,
50.9395,432,0,
47.8391,416,0,
45.9222,406,0,
50.0665,426,0,
46.3776,410,0,
52.3587,438,0,
47.9421,419,0,
52.3334,438,0,
50.0668,426,0,
53.2068,438,0,
50.0873,425,0,
47.3049,411,0,
47.9744,415,0,
49.8408,428,0,
54.0565,441,0,
47.8527,415,0,
46.9213,413,0,
54.8033,450,0,
53.3204,442,0,
51.7256,430,0,
48.4839,421,0,
53.9372,447,0,
50.0804,424,0,
54.1613,440,0,
54.4697,449,0,
54.7672,446,0,
51.0972,433,0,
51.0364,429,0,
45.0462,404,0,
47.5013,416,0,
47.1836,415,0,
47.9531,421,0,
49.8019,428,0,
45.2688,405,0,
46.9736,414,0,
50.9537,430,0,
48.6357,418,0,
49.3016,426,0,
49.5516,423,0,
48.5004,415,0,
48.1694,421,0,
47.0891,414,0,
53.3196,442,0,
47.7225,411,0,
45.8666,406,0,
49.8728,428,0,
47.2268,414,0,
45.5561,406,0,
52.0583,434,0,
50.0307,428,0,
50.5201,429,0,
49.818,426,0,
46.8403,412,0,
48.9145,417,0,
46.7808,416,0,
45.3722,408,0,
50.8572,426,0,
46.1171,410,0,
47.7353,413,0,
46.6325,410,0,
50.4964,428,0,
47.8364,414,0,
48.4839,418,0,
47.9274,419,0,
49.1979,423,0,
45.2757,408,0,
50.8085,429,0,
51.4283,433,0,
52.0078,436,0,
47.0501,415,0,
52.0292,439,0,
46.344,408,0,
51.9678,430,0,
48.1411,417,0,
47.5299,412,0,
53.0681,436,0,
50.236,426,0,
49.1723,421,0,
48.1631,416,0,
50.355,427,0,
47.27,412,0,
46.9775,415,0,
45.2706,404,0,
50.162,425,0,
53.4707,442,0,
53.5268,439,0,
53.6453,438,0,
45.1525,406,0,
46.7904,413,0,
49.8698,423,0,
49.8049,427,0,
49.7611,426,0,
52.7316,441,0,
54.2712,444,0,
48.521,422,0,
52.9386,446,0,
51.3561,437,0,
45.3265,404,0,
47.6347,415,0,
50.7018,431,0,
51.1379,436,0,
45.292,403,0,
52.3105,436,0,
45.4701,401,0,
52.6942,440,0,
47.402,416,0,
46.4396,409,0,
47.2218,417,0,
53.6991,443,0,
47.894,416,0,
54.0437,444,0,
49.4916,426,0,
48.2671,420,0,
50.4886,430,0,
45.4669,406,0,
53.4681,441,0,
54.3438,449,0,
54.3428,446,0,
52.5778,441,0,
46.5175,411,0,
52.6288,439,0,
54.1703,444,0,
45.0735,402,0,
49.408,426,0,
51.9326,436,0,
51.1933,433,0,
46.1537,408,0,
46.1775,408,0,
53.5097,438,0,
50.2807,431,0,
45.5365,406,0,
48.6617,417,0,
46.7122,408,0,
52.6908,435,0,
50.9096,428,0,
50.9558,432,0,
51.4964,436,0,
53.0782,442,0,
47.1876,418,0,
50.641,428,0,
50.177,426,0,
53.0284,436,0,
49.5139,426,0,
48.0056,415,0,
52.9984,439,0,
46.496,410,0,
50.7978,427,0,
48.5378,422,0,
52.5187,432,0,
51.5516,432,0,
46.4813,412,0,
54.0934,444,0,
48.7644,422,0,
50.6123,432,0,
46.3019,408,0,
48.5722,418,0,
53.3233,437,0,
51.2251,435,0,
50.2624,434,0,
53.2562,442,0,
52.8461,440,0,
52.2812,438,0,
50.2658,426,0,
53.6523,442,0,
51.9824,433,0,
49.6354,424,0,
47.2835,413,0,
46.0066,406,0,
52.3609,439,0,
53.867,445,0,
51.4704,435,0,
48.7191,414,0,
46.8473,407,0,
51.0385,430,0,
48.7293,417,0,
52.4254,438,0,
52.4089,435,0,
50.8859,431,0,
46.2964,412,0,
54.1501,445,0,
45.8357,410,0,
46.209,407,0,
52.7932,437,0,
51.3396,438,0,
48.9607,423,0,
48.6943,422,0,
54.8173,448,0,
45.2638,405,0,
51.6501,432,0,
48.8911,424,0,
48.8952,422,0,
52.2657,441,0,
51.0166,433,0,
50.5737,428,0,
53.5422,447,0,
46.7729,415,0,
48.1323,415,0,
53.3341,440,0,
48.5438,423,0,
54.5433,443,0,
54.8519,447,0,
49.3535,421,0,
53.0012,440,0,
53.6998,443,0,
51.6893,433,0,
45.6128,408,0,
48.5368,417,0,
50.8367,427,0,
53.194,438,0,
51.9052,434,0,
49.1972,420,0,
47.4941,419,0,
53.8367,448,0,
46.8269,414,0,
49.6999,425,0,
46.1172,406,0,
46.6168,413,0,
52.5211,439,0,
53.3235,438,0,
45.9094,405,0,
49.704,429,0,
50.7321,429,0,
51.7912,433,0,
46.0855,410,0,
54.8429,442,0,
48.3465,420,0,
45.543,403,0,
52.7461,440,0,
46.5226,407,0,
45.8468,404,0,
45.6063,405,0,
48.5833,421,0,
52.5128,435,0,
45.2312,404,0,
52.2341,435,0,
48.7999,422,0,
49.9464,427,0,
45.2688,407,0,
48.3654,417,0,
46.8993,412,0,
48.778,423,0,
52.8544,437,0,
50.528,431,0,
51.3064,433,0,
51.388,433,0,
46.7189,414,0,
45.8978,404,0,
47.4372,416,0,
45.2022,404,0,
45.1696,404,0,
49.0275,418,0,
54.1449,445,0,
54.456,448,0,
47.5923,414,0,
47.9722,419,0,
48.262,418,0,
46.2953,405,0,
53.5302,441,0,
48.8767,420,0,
51.736,435,0,
46.1678,405,0,
51.5462,433,0,
48.1943,420,0,
45.8891,405,0,
53.5019,444,0,
47.1259,416,0,
54.4348,448,0,
48.722,419,0,
48.994,422,0,
51.227,432,0,
50.7553,426,0,
53.6104,439,0,
54.5047,446,0,
52.7437,441,0,
54.6814,450,0,
51.2973,433,0,
49.0721,417,0,
48.2104,418,0,
54.1967,444,0,
50.9151,430,0,
50.6565,427,0,
52.0243,434,0,
54.7081,450,0,
50.673,427,0,
50.783,431,0,
51.2479,432,0,
51.1565,430,0,
45.3,408,0,
45.0206,403,0,
50.3113,427,0,
50.7481,434,0,
45.4684,408,0,
47.1147,412,0,
49.9412,429,0,
49.5222,421,0,
52.3023,440,0,
48.5511,418,0,
45.2602,406,0,
45.2551,403,0,
53.0763,440,0,
53.6223,442,0,
48.2264,418,0,
50.7652,430,0,
51.3921,434,0,
49.2129,424,0,
53.6483,445,0,
46.1184,411,0,
54.4541,442,0,
45.5163,405,0,
46.4175,410,0,
46.0619,411,0,
45.2758,400,0,
45.1651,403,0,
49.7092,428,0,
47.8027,417,0,
45.7396,406,0,
46.1972,407,0,
45.5008,404,0,
48.2824,420,0,
45.3005,406,0,
45.9287,410,0,
46.1944,408,0,
50.672,427,0,
45.5259,407,0,
48.2972,421,0,
53.1265,442,0,
46.3938,411,0,
54.0197,442,0,
45.7221,407,0,
54.7153,449,0,
49.8671,426,0,
48.3162,417,0,
51.338,432,0,
45.3113,412,0,
47.5799,418,0,
45.8505,407,0,
45.5158,400,0,
45.7675,406,0,
52.8788,439,0,
53.4199,444,0,
53.2912,441,0,
45.0133,406,0,
53.8511,443,0,
46.8272,411,0,
48.6352,424,0,
47.3824,411,0,
48.4247,422,0,
45.0022,402,0,
48.8976,421,0,
48.5803,419,0,
52.8048,441,0,
54.2643,444,0,
48.405,419,0,
52.7381,435,0,
48.9411,422,0,
48.5705,420,0,
47.9097,421,0,
50.8959,429,0,
47.8581,416,0,
46.8843,413,0,
46.0947,409,0,
47.1952,409,0,
46.273,410,0,
49.9621,426,0,
49.2617,425,0,
46.4267,408,0,
45.5465,406,0,
53.9263,443,0,
53.8444,444,0,
46.7577,415,0,
53.2785,441,0,
49.3627,421,0,
47.9081,418,0,
51.4657,433,0,
46.612,413,0,
54.9765,445,0,
46.5826,408,0,
46.1965,408,0,
50.6915,427,0,
47.3426,415,0,
53.3119,438,0,
51.1027,431,0,
46.1251,408,0,
52.9977,441,0,
50.0093,426,0,
54.345,444,0,
49.1374,422,0,
45.6159,406,0,
53.4474,445,0,
51.3598,432,0,
48.1918,417,0,
47.578,414,0,
49.8623,426,0,
45.9771,409,0,
54.508,448,0,
54.1846,442,0,
52.0934,438,0,
52.3976,437,0,
47.0826,416,0,
49.373,425,0,
51.4676,432,0,
46.035,406,0,
54.7759,448,0,
45.0705,401,0,
54.9371,449,0,
50.7329,430,0,
45.4659,404,0,
51.0491,426,0,
48.036,415,0,
46.8853,412,0,
52.454,437,0,
52.5151,440,0,
51.6009,433,0,
52.8409,438,0,
51.1212,434,0,
46.5728,410,0,
47.0667,415,0,
48.0859,419,0,
52.0102,432,0,
52.2421,438,0,
46.6515,408,0,
45.318,401,0,
45.0201,405,0,
45.5687,404,0,
45.4576,405,0,
51.0743,431,0,
54.309,443,0,
45.1809,401,0,
53.3325,443,0,
51.4297,432,0,
49.1042,420,0,
54.4264,447,0,
45.5697,403,0,
52.2367,437,0,
46.5514,406,0,
52.6534,436,0,
46.9856,413,0,
49.3471,424,0,
51.0342,434,0,
52.1778,430,0,
47.0627,413,0,
47.1119,412,0,
48.592,419,0,
52.3904,438,0,
52.7554,436,0,
49.7456,421,0,
52.9657,442,0,
47.7399,417,0,
52.8569,441,0,
48.0919,418,0,
47.5688,414,0,
48.5285,422,0,
46.8877,409,0,
54.0166,445,0,
51.8182,431,0,
51.798,437,0,
49.9858,429,0,
50.3692,431,0,
53.1281,440,0,
46.9801,416,0,
50.3206,428,0,
50.4126,425,0,
46.1676,407,0,
50.6522,426,0,
45.4086,405,0,
47.24,415,0,
52.5189,438,0,
45.6508,402,0,
47.3979,412,0,
50.4615,430,0,
45.0488,406,0,
48.841,418,0,
53.9219,444,0,
50.0772,428,0,
46.5596,408,0,
47.1403,412,0,
47.1433,412,0,
49.5359,425,0,
50.3699,426,0,
45.1428,408,0,
45.2028,405,0,
54.9737,442,0,
52.6036,436,0,
52.5629,437,0,
46.5643,410,0,
46.0406,405,0,
48.6892,420,0,
45.5251,405,0,
48.4656,422,0,
48.5663,421,0,
48.7335,417,0,
53.7348,448,0,
51.5196,432,0,
45.5919,404,0,
47.0933,414,0,
46.5956,412,0,
45.3288,406,0,
47.0711,416,0,
47.3473,415,0,
50.0169,428,0,
53.3115,444,0,
54.5726,446,0,
45.9341,406,0,
53.5245,439,0,
53.1113,444,0,
50.6283,430,0,
52.2514,439,0,
47.0095,419,0,
53.136,441,0,
45.6934,408,0,
46.1514,406,0,
50.1109,430,0,
49.0206,423,0,
54.315,445,0,
46.6495,408,0,
52.1683,433,0,
47.8281,419,0,
53.7674,448,0,
46.4904,411,0,
53.8926,447,0,
46.0199,410,0,
45.3733,402,0,
49.1186,421,0,
47.5692,417,0,
51.4416,431,0,
53.9364,441,0,
54.3776,445,0,
52.9018,441,0,
46.4262,405,0,
54.3095,443,0,
49.1523,423,0,
49.5136,421,0,
50.689,425,0,
53.1017,444,0,
51.638,433,0,
49.2619,421,0,
46.5672,410,0,
45.6581,406,0,
54.8285,447,0,
47.1509,411,0,
47.3907,416,0,
46.8473,414,0,
49.9233,432,0,
47.3761,413,0,
47.244,415,0,
47.871,417,0,
50.519,428,0,
47.6828,419,0,
54.4397,446,0,
48.8912,420,0,
51.5707,434,0,
50.8577,429,0,
54.0026,443,0,
53.029,437,0,
49.2634,422,0,
52.8075,439,0,
46.5989,407,0,
54.1468,445,0,
48.3677,415,0,
49.4998,418,0,
54.9193,445,0,
51.9894,434,0,
54.4535,446,0,
50.3292,427,0,
52.7007,439,0,
53.4357,443,0,
46.0628,410,0,
54.2795,446,0,
49.4681,429,0,
47.2679,416,0,
51.2687,432,0,
48.0671,419,0,
46.4317,409,0,
51.859,435,0,
53.6894,443,0,
48.5922,422,0,
53.0154,443,0,
46.5412,410,0,
48.4108,422,0,
48.5061,420,0,
53.219,440,0,
45.9653,406,0,
48.4886,420,0,
49.6679,422,0,
49.9546,430,0,
54.012,446,0,
50.1246,426,0,
50.0832,428,0,
52.2992,439,0,
47.2994,413,0,
53.6532,442,0,
52.0792,432,0,
50.8158,433,0,
54.3289,449,0,
47.7844,417,0,
50.9603,434,0,
50.0415,424,0,
54.2725,443,0,
46.625,414,0,
45.0818,403,0,
45.2009,403,0,
50.1421,423,0,
48.3851,419,0,
48.7132,423,0,
47.0122,414,0,
48.3677,420,0,
54.0226,446,0,
48.1778,417,0,
54.5809,446,0,
52.0494,439,0,
50.0311,426,0,
49.7,427,0,
47.0848,412,0,
47.3997,413,0,
54.0216,445,0,
52.1165,433,0,
51.6608,432,0,
53.4169,443,0,
50.6131,427,0,
45.6582,406,0,
53.0862,439,0,
50.4786,426,0,
45.413,403,0,
46.0383,408,0,
51.8374,430,0,
45.147,401,0,
53.9111,444,0,
51.5742,433,0,
53.8357,441,0,
49.6831,428,0,
47.9528,418,0,
51.3435,432,0,
49.8289,425,0,
51.9176,435,0,
50.264,430,0,
48.9708,424,0,
51.0026,428,0,
51.4523,431,0,
45.274,403,0,
52.8535,436,0,
45.641,403,0,
46.1804,408,0,
45.2386,403,0,
52.1722,439,0,
45.9382,410,0,
51.4287,431,0,
48.2041,416,0,
53.2098,437,0,
46.7758,413,0,
52.1835,435,0,
46.8666,411,0,
54.3367,445,0,
50.0467,427,0,
50.1309,426,0,
52.4312,440,0,
53.9569,446,0,
53.2433,436,0,
47.3819,415,0,
45.5678,408,0,
50.2523,428,0,
45.5061,402,0,
52.6204,439,0,
50.9189,434,0,
45.5047,404,0,
49.7163,426,0,
46.4813,412,0,
45.7096,404,0,
46.8632,413,0,
51.6423,432,0,
49.945,427,0,
50.7966,428,0,
54.8793,448,0,
46.6996,408,0,
54.1835,445,0,
52.0369,433,0,
45.5129,405,0,
49.966,427,0,
51.0345,434,0,
45.9951,407,0,
48.8323,420,0,
50.9162,430,0,
53.5101,444,0,
47.1279,413,0,
50.4004,427,0,
50.4859,426,0,
49.7458,425,0,
46.6255,414,0,
47.3307,409,0,
54.5146,446,0,
53.3213,443,0,
51.097,432,0,
48.406,419,0,
53.4511,443,0,
51.9482,433,0,
49.8693,424,0,
53.578,438,0,
48.5047,417,0,
46.8719,414,0,
52.1287,434,0,
49.8132,423,0,
52.6401,437,0,
54.0729,445,0,
48.6086,417,0,
49.9108,422,0,
48.5202,418,0,
47.6846,415,0,
54.9852,451,0,
47.2381,419,0,
51.1,430,0,
46.1097,406,0,
50.8513,433,0,
51.6648,435,0,
53.2267,438,0,
53.4133,440,0,
46.7266,413,0,
48.622,421,0,
45.4987,404,0,
51.0135,427,0,
46.1683,408,0,
46.0403,404,0,
51.2796,430,0,
51.8722,434,0,
46.7784,410,0,
46.2096,412,0,
53.4884,443,0,
54.8442,448,0,
49.7706,425,0,
53.4575,439,0,
49.0488,423,0,
51.3931,434,0,
50.4791,431,0,
49.6469,421,0,
46.6355,408,0,
49.413,423,0,
48.9653,419,0,
49.9174,426,0,
48.4793,421,0,
52.0125,440,0,
51.371,435,0,
53.5497,442,0,
46.1906,406,0,
52.2788,436,0,
46.4118,413,0,
54.028,444,0,
53.3939,442,0,
51.8995,433,0,
50.3924,429,0,
48.455,419,0,
47.9473,419,0,
52.5613,440,0,
53.4646,441,0,
49.4282,425,0,
50.4488,430,0,
47.428,415,0,
53.5294,445,0,
51.6082,436,0,
54.481,448,0,
53.3759,443,0,
52.8526,438,0,
51.2777,430,0,
48.9667,422,0,
54.9953,447,0,
50.1611,428,0,
50.8693,433,0,
52.6326,440,0,
53.4423,442,0,
46.3121,411,0,
48.4887,418,0,
54.9669,449,0,
45.4486,401,0,
48.2927,417,0,
48.741,420,0,
52.9746,441,0,
50.6477,434,0,
52.7936,437,0,
46.1934,411,0,
54.3916,449,0,
46.9959,418,0,
51.5477,433,0,
51.6167,433,0,
47.6126,418,0,
52.9411,441,0,
47.6332,417,0,
52.0616,435,0,
52.0841,437,0,
47.3122,414,0,
52.2658,435,0,
48.9011,422,0,
49.9937,430,0,
49.9205,422,0,
51.7643,438,0,
53.5009,446,0,
49.8584,423,0,
47.3426,411,0,
52.0355,436,0,
45.1842,402,0,
45.7115,404,0,
50.0356,429,0,
45.6379,409,0,
54.4648,446,0,
46.3947,410,0,
45.9612,407,0,
52.6897,436,0,
47.5674,416,0,
45.2896,404,0,
49.7188,425,0,
51.8772,438,0,
45.9559,411,0,
52.3868,433,0,
46.6186,410,0,
48.5316,420,0,
50.4926,430,0,
45.9044,407,0,
48.9364,422,0,
50.156,428,0,
49.5684,421,0,
49.1671,423,0,
50.1465,428,0,
45.9754,408,0,
53.8128,444,0,
50.046,430,0,
46.0926,411,0,
46.9931,414,0,
47.0622,410,0,
47.9945,417,0,
49.5565,423,0,
54.9365,446,0,
49.619,422,0,
45.6075,406,0,
50.9437,434,0,
48.2014,417,0,
49.6714,423,0,
47.59,414,0,
53.5209,441,0,
46.6156,416,0,
53.4986,441,0,
47.6094,415,0,
54.2,442,0,
51.879,431,0,
51.8129,431,0,
52.309,436,0,
51.1045,433,0,
46.1572,409,0,
51.2947,433,0,
53.9423,442,0,
47.5571,413,0,
48.6144,421,0,
47.5391,414,0,
50.2107,427,0,
52.4439,434,0,
47.947,411,0,
50.9129,426,0,
54.1836,445,0,
51.2234,431,0,
53.5546,442,0,
48.9276,420,0,
49.5202,425,0,
46.5974,410,0,
51.1014,430,0,
54.6856,445,0,
47.3039,416,0,
49.5849,428,0,
53.5903,440,0,
50.6315,432,0,
45.2822,399,0,
52.3384,439,0,
49.7339,427,0,
52.6903,439,0,
53.3146,440,0,
54.7104,451,0,
47.2724,411,0,
52.7726,438,0,
52.3433,444,0,
54.1102,442,0,
52.557,435,0,
45.5645,409,0,
47.3804,416,0,
51.4266,429,0,
47.643,415,0,
48.7347,417,0,
52.8115,438,0,
48.5695,423,0,
46.7477,405,0,
47.1001,416,0,
49.5725,428,0,
51.1207,432,0,
45.1661,402,0,
47.6859,417,0,
50.2705,424,0,
54.7082,448,0,
49.4283,425,0,
52.9471,439,0,
48.1652,417,0,
49.94,428,0,
54.4958,445,0,
45.7945,406,0,
45.2405,406,0,
47.0085,413,0,
53.9161,446,0,
46.0565,411,0,
53.6077,443,0,
47.8376,418,0,
50.2836,424,0,
46.7491,414,0,
49.92,428,0,
47.9681,417,0,
47.2856,415,0,
49.2319,421,0,
54.1034,445,0,
48.5494,422,0,
52.5844,438,0,
49.4164,424,0,
46.789,409,0,
47.2208,411,0,
50.1739,431,0,
46.3506,412,0,
53.8967,443,0,
47.048,413,0,
47.1424,412,0,
54.2025,442,0,
45.5761,406,0,
51.1428,435,0,
52.2458,432,0,
49.2526,424,0,
53.857,441,0,
46.4349,410,0,
52.1488,436,0,
49.3528,423,0,
52.6877,439,0,
45.388,407,0,
48.0532,415,0,
53.5243,444,0,
51.826,433,0,
54.2178,447,0,
52.0049,436,0,
54.264,445,0,
46.7962,409,0,
46.5535,406,0,
47.3079,416,0,
46.0404,409,0,
51.4773,432,0,
46.4714,414,0,
50.5386,429,0,
49.1437,422,0,
53.5187,442,0,
45.3313,409,0,
53.3703,439,0,
48.3316,415,0,
52.7373,439,0,
52.0454,436,0,
54.2457,448,0,
45.5533,405,0,
45.8708,406,0,
54.7657,446,0,
52.9473,436,0,
48.5098,418,0,
51.8729,436,0,
49.4644,424,0,
49.4251,424,0,
45.4149,407,0,
46.7272,414,0,
53.9496,445,0,
45.6959,405,0,
46.5909,410,0,
49.4765,425,0,
52.499,436,0,
52.611,437,0,
51.9215,436,0,
46.6385,409,0,
51.0363,431,0,
48.101,415,0,
47.9666,416,0,
46.1219,405,0,
52.1341,437,0,
45.5588,401,0,
45.7034,406,0,
54.4658,446,0,
47.4423,415,0,
45.8562,406,0,
54.9893,448,0,
47.4134,412,0,
49.7852,428,0,
49.1233,419,0,
50.7809,430,0,
53.5469,442,0,
53.5734,441,0,
53.4314,440,0,
45.7163,409,0,
46.8032,412,0,
46.9731,414,0,
52.6081,440,0,
54.6224,446,0,
50.1654,426,0,
54.8664,450,0,
45.5823,408,0,
45.4941,406,0,
46.2397,406,0,
49.8155,422,0,
47.0635,415,0,
46.0762,407,0,
51.6637,434,0,
49.6006,426,0,
45.3556,401,0,
47.47,413,0,
51.2475,433,0,
54.1456,443,0,
45.7228,409,0,
51.4716,436,0,
49.4217,421,0,
53.2684,444,0,
47.9908,417,0,
50.4794,430,0,
50.6188,427,0,
52.6387,442,0,
45.5751,402,0,
48.3327,419,0,
54.4233,444,0,
52.5087,437,0,
52.5463,438,0,
48.2719,415,0,
54.8222,450,0,
48.8204,424,0,
50.6675,430,0,
52.3673,430,0,
53.1554,440,0,
50.0557,428,0,
46.2623,408,0,
51.474,433,0,
50.9282,431,0,
50.82,428,0,
49.7133,425,0,
54.0307,445,0,
47.53,416,0,
48.2949,423,0,
51.2416,433,0,
54.8528,447,0,
52.8448,438,0,
46.9902,411,0,
54.2034,445,0,
49.3035,424,0,
53.7588,444,0,
48.305,418,0,
52.1775,433,0,
