eventID,numPhotons,numUp,numDown,coincidenceTime,numElasticSensitive,scatteredInelastically,scatteredNotSensitive,nucleusRecoilEnergy,timeOfFlight,
2193320,317,12,14,18.7091,1,0,0,28.7458,45.5375,
2196437,301,19,18,13.6623,2,0,0,19.0239,43.5524,
2198985,328,12,27,17.575,1,0,0,31.0307,45.925,
2202660,267,11,19,22.2624,2,0,0,16.1613,45.2406,
2215156,1061,46,74,40.0883,3,0,0,111.709,45.7336,
2225307,1768,62,25,43.7266,1,0,1,80.5687,48.0318,
2241454,275,8,28,17.1814,1,0,0,22.6427,46.3783,
2262885,602,21,17,12.0331,1,0,1,27.4321,44.4711,
2270090,315,8,24,47.8137,2,0,0,22.218,43.5591,
2273886,284,15,24,6.44032,1,0,0,24.0499,45.6438,
2277620,286,10,15,22.5534,1,0,0,24.9098,44.9724,
2279660,296,28,5,4.26861,1,0,0,25.7601,45.8847,
2280131,282,15,19,28.1032,1,0,0,23.4935,44.7841,
2281913,317,21,24,16.5363,1,0,0,29.1986,46.3205,
2286171,295,24,9,0.541301,2,0,0,24.8553,45.2924,
2292290,306,25,12,65.8934,1,0,0,27.3448,47.0731,
2304316,304,7,27,4.62499,1,0,0,26.9006,45.8354,
2320067,546,7,8,43.4006,1,0,1,9.08011,47.7134,
2325352,278,14,12,3.66574,1,0,0,23.375,42.6806,
2335861,274,6,9,12.0592,1,0,1,5.99585,45.2445,
2339056,326,16,25,40.6,1,0,0,31.0316,44.4087,
2339603,2000,110,99,33.1479,3,0,1,302.805,47.9019,
2342531,801,46,24,7.59649,1,0,1,86.669,47.3513,
2343410,254,11,2,36.8227,1,0,1,4.67605,45.7949,
2345004,317,15,16,25.1848,1,0,0,28.767,45.021,
2345303,301,27,14,37.208,1,0,0,26.203,43.7897,
2348431,910,50,58,12.3617,2,0,1,135.978,45.3135,
2349677,324,23,13,4.03758,1,0,0,30.2782,43.4436,
2351069,295,13,16,16.4285,1,0,0,25.3728,46.7136,
2353241,356,20,17,22.7292,1,0,0,35.7118,45.1118,
2356441,330,12,18,10.5252,1,0,0,31.828,44.9998,
2362721,322,28,10,33.4794,1,0,0,29.9056,46.7193,
2365566,281,25,12,12.7601,1,0,0,23.7858,44.0596,
2374352,1097,70,58,14.4368,3,0,0,154.629,47.16,
2376218,1155,59,27,17.3928,2,0,1,44.8642,46.3629,
2402007,338,24,14,17.9459,1,0,0,32.7499,46.5075,
2402996,297,9,38,6.56082,1,0,0,26.0647,46.3977,
2408397,259,7,24,10.2934,1,0,0,20.8364,44.5994,
2408713,364,24,21,27.7487,1,0,0,37.265,46.2243,
2423946,278,15,24,5.52336,1,0,0,23.0793,45.5867,
2426709,319,25,19,21.6066,1,0,0,29.8064,43.9009,
2432143,976,80,49,22.3879,2,0,0,140.013,46.666,
2433365,310,24,13,28.1187,1,0,0,27.494,45.7346,
2437546,760,6,37,58.552,1,0,1,27.5085,43.456,
2450087,279,26,6,26.279,1,0,0,23.6861,44.6004,
2450298,275,31,9,27.1198,1,0,0,23.0332,43.9811,
2455706,606,17,10,20.2571,1,0,1,12.3821,45.846,
2455727,310,33,5,18.8187,1,0,0,28.5854,46.6441,
2463722,302,17,23,66.4082,1,0,0,26.7394,45.6226,
2471967,569,51,28,18.7209,2,0,0,51.0266,44.4139,
2485712,286,17,19,23.3024,1,0,0,24.3454,47.6272,
2496763,306,13,15,28.8901,1,0,0,27.1503,46.6595,
2498886,269,20,8,59.1358,1,0,0,21.8479,48.2614,
2512495,585,34,27,2.02777,1,0,1,55.8298,45.5642,
2523882,285,6,32,7.84662,1,0,0,24.0703,45.8763,
2526423,78,4,5,33.3321,1,0,0,3.42476,45.8902,
2526549,282,28,7,33.0022,1,0,0,23.9313,48.514,
2527783,330,34,5,26.6967,1,0,1,20.8319,45.3628,
2554415,1851,45,70,19.6227,2,0,1,167.962,46.2201,
2558350,339,11,38,51.1905,1,0,0,32.6068,43.0043,
2561597,291,13,29,24.1361,1,0,0,25.0553,45.4511,
2566176,321,22,18,21.5068,1,0,0,29.8854,44.3702,
2575906,318,28,10,21.164,1,0,0,29.7625,43.6351,
2581007,158,7,15,19.6294,1,0,0,9.43439,43.1367,
2582686,316,24,14,23.2515,1,0,0,28.8037,43.8463,
2586006,271,12,13,13.4136,1,0,0,22.2045,44.7449,
2591191,306,16,24,17.8691,1,0,0,27.5874,43.7558,
2593201,288,19,12,1.47142,1,0,0,24.8121,44.5644,
2597805,306,27,13,19.5984,2,0,0,21.1819,42.8086,
2598312,561,35,30,0.269854,2,0,0,52.2061,44.2393,
2606461,337,14,19,13.3636,1,0,0,31.9398,45.0132,
2612669,298,14,21,27.8745,1,0,0,26.3029,46.0737,
2613973,440,45,20,8.32302,2,0,0,32.9142,48.4271,
2622182,318,28,13,47.1697,1,0,0,28.7577,47.4755,
2630770,272,10,13,19.9034,1,0,1,20.8518,46.1666,
2631481,310,12,34,16.4697,1,0,0,28.3238,45.1078,
2635513,286,10,30,13.942,1,0,0,23.9535,44.7695,
2639666,333,19,29,18.6633,1,0,0,31.8199,45.3558,
2645416,677,6,9,20.5458,1,0,1,10.5619,48.2095,
2647382,522,42,11,14.8745,1,0,1,39.9631,43.9929,
2649196,289,4,28,18.6636,1,0,0,24.8126,44.2539,
2650201,686,9,17,35.976,1,0,1,6.25126,48.1798,
2653696,292,23,11,45.0197,1,0,0,25.3353,48.6556,
2660679,279,10,19,12.2284,1,0,1,16.3938,45.4168,
2660699,308,31,15,12.4345,2,0,0,25.9769,48.1584,
2661674,326,12,25,45.1991,1,0,0,30.5171,48.3372,
2665222,317,9,30,12.3163,1,0,0,29.1526,46.243,
2666946,289,19,13,4.10468,1,0,0,24.8487,44.1419,
2674473,456,5,2,19.0034,1,0,1,2.91851,47.1516,
2685430,319,31,8,19.6225,1,0,0,28.8677,43.0401,
2689744,301,6,30,4.6107,1,0,0,26.2925,42.6098,
2690767,585,24,43,17.9575,2,0,0,50.4309,47.7284,
2695980,291,23,8,12.2704,1,0,0,25.2415,47.9473,
2700999,883,22,11,25.8837,1,0,1,15.4412,45.1919,
2713492,305,11,27,0.0605392,1,0,0,26.9345,43.9132,
2720518,319,11,42,40.6538,1,0,0,28.9158,45.8446,
2726460,319,37,10,71.2212,1,0,0,29.8642,44.3668,
2730544,581,11,31,56.3824,1,0,1,49.018,47.0398,
2731978,277,17,22,0.761451,1,0,0,22.7499,45.5117,
2737016,303,31,11,14.2848,1,0,0,26.3213,45.6025,
2738310,388,8,7,22.8363,1,0,1,8.08439,48.1008,
2745127,273,15,25,10.5311,1,0,0,22.5129,47.2587,
2745229,309,15,27,14.3658,1,0,0,27.828,45.8991,
2746022,296,19,15,28.8553,1,0,0,25.6663,45.0099,
2746089,307,19,10,1.27748,1,0,0,27.9326,45.2686,
2757335,284,7,28,34.9404,1,0,0,23.6742,45.7669,
2759271,319,14,20,7.41169,1,0,0,29.6915,45.8388,
2759498,302,18,16,1.71619,1,0,0,27.083,43.9865,
2760711,741,30,44,14.7509,2,0,0,78.5065,46.342,
2778114,978,28,22,20.2796,1,0,1,33.7781,48.4429,
2795845,777,27,5,65.8826,1,0,1,19.9298,47.8313,
2796369,275,11,13,3.3843,1,0,1,16.8925,45.7735,
2798863,279,14,26,29.72,1,0,0,23.0149,48.0968,
2800237,1631,39,37,19.4434,1,0,1,149.548,46.555,
2804673,342,39,14,19.6014,1,0,0,32.7402,43.3857,
2810936,300,10,14,27.5328,1,0,0,26.5506,47.1993,
2812159,317,4,43,11.1196,1,0,0,29.3384,47.1538,
2812989,367,25,20,30.8925,2,0,0,26.1643,45.3615,
2823081,307,19,19,19.8217,2,0,0,17.885,45.8696,
2823877,287,11,16,21.14,1,0,0,24.6069,45.2521,
2824263,313,12,26,21.5393,1,0,0,28.5728,46.3663,
2829436,295,7,22,2.24507,1,0,0,25.8482,45.6406,
2846223,331,26,12,34.1884,1,0,0,31.5103,45.6189,
2847013,333,9,13,10.161,1,0,0,31.5588,48.0864,
2855990,288,16,29,23.865,1,0,0,25.0489,45.0843,
2866142,499,20,19,15.8328,1,0,1,33.4937,44.2382,
2882403,345,14,30,3.71541,1,0,0,33.162,45.4865,
2882663,296,13,15,83.4044,1,0,0,25.8664,42.3853,
2890408,296,23,8,17.8986,1,0,1,17.6385,45.7536,
2894544,277,5,26,88.0725,1,0,0,23.3142,45.8014,
2907073,339,20,12,27.0816,1,0,0,33.0652,46.633,
2907088,318,10,27,26.2071,1,0,0,28.8886,47.036,
2913030,316,15,24,22.7801,1,0,0,28.9663,45.3442,
2914510,313,7,34,37.3791,1,0,0,28.641,43.6141,
2917719,623,10,7,28.1567,1,0,1,12.1759,45.39,
2921909,313,22,13,30.0319,1,0,0,28.5908,45.9303,
2930791,349,15,32,26.3372,1,0,0,35.319,45.4764,
2933430,314,11,28,65.3431,1,0,0,28.5736,48.6667,
2937661,298,14,18,43.3698,1,0,0,25.8607,44.9973,
2940105,287,19,19,19.8651,1,0,0,24.5687,43.837,
2957882,357,10,30,26.0219,1,0,0,35.7804,44.7667,
2961291,313,19,8,13.3991,1,0,0,28.6451,45.8947,
2963426,736,55,32,65.3727,2,0,0,90.0629,46.2326,
2967904,932,37,42,15.302,1,0,1,102.983,47.0237,
2967915,345,26,12,4.61401,1,0,0,32.8003,46.9429,
2970215,300,11,20,20.7782,1,0,0,26.535,47.742,
2973470,326,21,24,9.28069,1,0,0,30.7361,44.6672,
2981346,325,32,20,11.4849,1,0,0,30.343,44.8148,
2987260,468,16,41,14.0808,1,0,1,43.3506,43.0917,
2992655,486,24,40,4.75408,2,0,0,38.7194,43.6477,
2992932,305,15,19,9.95867,1,0,0,27.2447,45.7094,
2994939,307,10,24,52.8062,1,0,0,27.9421,48.9869,
2996519,261,20,14,1.40766,2,0,0,14.7295,48.8725,
