eventID,numPhotons,numUp,numDown,coincidenceTime,numElasticSensitive,scatteredInelastically,scatteredNotSensitive,
1196721,482,26,31,1.39075,1,0,0,
1198165,483,24,28,1.1595,1,0,0,
1203838,758,30,27,31.0319,1,0,1,
1215543,472,29,24,38.9028,1,0,0,
1222341,487,18,28,2.47385,1,0,0,
1254850,478,28,33,0.260534,1,0,0,
1256661,610,25,15,17.8277,1,0,1,
1258532,570,17,25,23.976,1,0,1,
1259729,493,5,6,17.7274,1,0,1,
1261464,445,23,26,0.832924,2,0,0,
1262520,478,36,31,5.09084,1,0,0,
1263235,464,28,32,5.24693,1,0,0,
1264790,507,36,24,14.0843,1,0,0,
1269980,443,26,24,22.7282,2,0,0,
1288229,471,26,12,20.416,1,0,1,
1295180,460,22,17,12.7807,1,0,0,
1301081,862,51,34,24.3167,3,0,1,
1303163,479,26,31,19.4193,1,0,0,
1336449,472,27,33,15.503,1,0,0,
1343618,470,32,24,5.89685,1,0,0,
1348332,481,24,30,1.29355,2,0,0,
1358287,485,23,33,22.5068,1,0,0,
1366647,474,36,33,16.3004,1,0,0,
1383617,713,39,51,16.498,2,0,0,
1385803,486,23,32,24.8333,1,0,0,
1398818,589,4,4,24.2929,1,0,1,
1401371,490,33,37,15.5676,1,0,0,
1401673,469,17,15,38.4566,2,0,1,
1403723,543,14,10,16.0613,1,0,1,
1424451,493,26,35,38.3611,1,0,0,
1442475,479,28,32,35.23,1,0,0,
1446109,454,32,22,5.02953,1,0,0,
1452800,465,19,18,12.6272,1,0,0,
1456763,493,23,43,14.1422,2,0,0,
1463738,528,29,44,3.37531,2,0,0,
1477591,495,25,34,4.08086,1,0,0,
1490324,481,24,24,18.4998,1,0,0,
1492021,487,29,25,4.43308,1,0,0,
1506272,783,22,8,20.1896,1,0,1,
1510272,469,25,26,6.45956,1,0,0,
1515556,453,17,36,4.35345,1,0,0,
1523146,462,29,30,12.6678,1,0,0,
1531808,846,50,69,1.77231,2,0,0,
1560613,456,34,29,32.1432,1,0,0,
1563028,1093,47,33,6.29643,2,0,1,
1576818,476,18,26,9.22977,1,0,0,
1591507,1155,84,55,15.5354,4,0,0,
1592459,474,30,34,44.0999,1,0,0,
1603048,419,17,10,0.644786,1,0,1,
1604092,475,24,34,10.8014,1,0,0,
1608939,468,24,36,35.5467,1,0,0,
1609715,480,33,18,6.24073,1,0,0,
1615809,518,30,35,13.122,2,0,0,
1622406,422,19,25,0.00651529,1,0,1,
1628849,473,37,27,48.7435,1,0,0,
1631087,466,19,27,19.9217,1,0,0,
1638580,1549,97,84,55.2093,2,0,0,
1668759,447,15,26,9.58292,1,0,1,
1674476,1158,12,35,46.4533,2,0,1,
1686307,493,33,32,32.0402,1,0,0,
1686961,443,28,24,30.934,1,0,0,
1701729,460,26,36,43.928,1,0,0,
1705705,471,14,11,29.176,1,0,1,
1709496,944,34,53,58.3092,2,0,1,
1713066,483,29,36,8.78371,1,0,0,
1717260,472,24,24,2.95131,1,0,0,
1718402,479,6,9,42.6395,1,0,1,
1721479,536,5,10,35.9327,1,0,1,
1740743,471,26,36,5.97831,1,0,0,
1749391,480,38,31,75.3295,1,0,0,
1749851,1069,52,78,10.0305,2,0,1,
1753340,533,34,38,0.754958,2,0,0,
1760979,496,31,25,10.5263,1,0,0,
1767678,478,25,26,22.1531,1,0,0,
1787384,230,18,5,16.9893,1,0,0,
1788883,446,24,16,58.0094,1,0,0,
1800156,448,31,32,25.8999,1,0,0,
1805960,625,30,21,22.704,1,0,1,
1808715,486,37,29,29.1136,1,0,0,
1818212,456,32,27,10.3613,1,0,0,
1834722,432,14,16,20.8662,1,0,1,
1834895,554,11,15,2.7322,1,0,1,
1835105,443,30,32,0.200658,1,0,0,
