eventID,energy,recoilAngle,neutronAngle,
2747,0.800187,0.601034,0.968535,
2748,1.17217,0.753913,0.815777,
2749,0.94836,0.663217,0.906402,
2750,2.4965,1.53337,0.0373655,
2751,1.96225,1.08826,0.481775,
2752,2.44966,1.42833,0.142223,
2753,2.29038,1.27684,0.293462,
2754,1.65639,0.95065,0.61922,
2755,2.12569,1.17324,0.396902,
2756,1.30515,0.807134,0.7626,
2757,0.384543,0.402777,1.16656,
2758,0.0531834,0.146279,1.4215,
2759,0.664487,0.541359,1.02816,
2760,1.70579,0.971706,0.598187,
2761,1.51724,0.892802,0.677009,
2762,0.181038,0.272286,1.29668,
2763,1.07696,0.71563,0.854029,
2764,1.18365,0.758513,0.81118,
2765,0.206252,0.29115,1.27789,
2766,0.686255,0.551161,1.01836,
2767,1.85121,1.03598,0.533982,
2768,0.299969,0.353506,1.21573,
2769,1.77309,1.00098,0.568948,
2770,0.963853,0.669591,0.900032,
2771,1.31731,0.812003,0.757734,
2772,1.58864,0.92225,0.647591,
2773,1.52979,0.897947,0.67187,
2774,2.04164,1.12805,0.442032,
2775,2.28128,1.27034,0.299956,
2776,0.203573,0.289198,1.27984,
2777,0.341706,0.378464,1.19083,
2778,1.77728,1.00283,0.567102,
2779,0.224425,0.3041,1.26499,
2780,0.723743,0.567819,1.00172,
2781,2.47064,1.46215,0.108457,
2782,2.33366,1.30974,0.260616,
2783,2.47848,1.47782,0.0928099,
2784,1.39713,0.844055,0.725711,
2785,0.268842,0.333903,1.23528,
2786,1.81451,1.01939,0.550561,
2787,1.25289,0.78622,0.783496,
2788,0.690936,0.553256,1.01627,
2789,1.33879,0.820611,0.749134,
2790,1.91515,1.06567,0.504337,
2791,0.715472,0.564167,1.00537,
2792,0.215902,0.298088,1.27098,
2793,2.11671,1.16824,0.401904,
2794,2.47401,1.4686,0.102023,
2795,1.52336,0.895308,0.674506,
2796,1.8877,1.0528,0.517189,
2797,1.3277,0.816164,0.753577,
2798,0.78965,0.59651,0.973056,
2799,0.277741,0.339604,1.2296,
2800,0.498073,0.462417,1.10701,
2801,0.0499822,0.141778,1.42592,
2802,0.562958,0.494157,1.07531,
2803,0.256526,0.325874,1.24329,
2804,0.551149,0.488484,1.08098,
2805,1.10346,0.726316,0.843351,
2806,2.06651,1.14105,0.429048,
2807,1.08736,0.719826,0.849836,
2808,1.94374,1.0793,0.49072,
2809,0.659279,0.538998,1.03052,
2810,1.18917,0.760725,0.808969,
2811,0.842141,0.618897,0.950686,
2812,1.31651,0.811683,0.758055,
2813,2.1102,1.16463,0.405506,
2814,0.777526,0.591284,0.978277,
2815,1.97208,1.09306,0.476982,
2816,2.4426,1.41858,0.151955,
2817,1.25889,0.788619,0.781098,
2818,1.65742,0.951086,0.618785,
2819,0.79955,0.600761,0.968808,
2820,1.57576,0.916904,0.652932,
2821,1.87151,1.0453,0.524679,
2822,0.503748,0.465252,1.10418,
2823,1.64786,0.947044,0.622823,
2824,2.06772,1.14169,0.428412,
2825,2.39226,1.36155,0.208892,
2826,1.19038,0.761207,0.808488,
2827,1.28955,0.800888,0.76884,
2828,2.155,1.18996,0.380211,
2829,1.31186,0.809821,0.759914,
2830,0.903575,0.64467,0.924934,
2831,0.369915,0.394607,1.17472,
2832,0.964634,0.669912,0.899711,
2833,2.06827,1.14198,0.428121,
2834,0.928691,0.655094,0.914518,
2835,0.319917,0.365608,1.20366,
2836,0.110261,0.211449,1.35714,
2837,0.279759,0.340886,1.22832,
2838,2.48708,1.49879,0.0718798,
2839,1.34894,0.824682,0.745067,
2840,1.09125,0.721395,0.848269,
2841,1.56902,0.91411,0.655722,
2842,0.944844,0.661767,0.90785,
2843,0.361359,0.389767,1.17955,
2844,0.342897,0.379156,1.19014,
2845,2.00633,1.11006,0.460005,
2846,0.193254,0.281566,1.28744,
2847,1.30432,0.806799,0.762934,
2848,0.403993,0.413446,1.15591,
2849,0.9774,0.67515,0.894477,
2850,1.79908,1.01249,0.557452,
2851,0.776979,0.591047,0.978513,
2852,0.0901217,0.1909,1.3775,
2853,0.0896485,0.190392,1.378,
2854,1.18392,0.758623,0.81107,
2855,1.55097,0.906657,0.663168,
2856,0.692689,0.554039,1.01549,
2857,0.0939474,0.194961,1.37347,
2858,2.10469,1.1616,0.40853,
2859,1.61814,0.934553,0.635301,
2860,0.418402,0.421216,1.14815,
2861,0.0560794,0.150239,1.41761,
2862,0.355395,0.386364,1.18294,
2863,0.476923,0.451745,1.11767,
2864,2.1123,1.16579,0.404345,
2865,0.409066,0.416194,1.15317,
2866,0.405509,0.414269,1.15509,
2867,0.926323,0.654114,0.915498,
2868,0.79509,0.598847,0.97072,
2869,0.268361,0.333593,1.23559,
2870,0.32111,0.366321,1.20295,
2871,0.662496,0.540457,1.02906,
2872,0.0970388,0.198185,1.37028,
2873,1.53675,0.900807,0.669013,
2874,1.91672,1.06641,0.503593,
2875,1.08437,0.718621,0.85104,
2876,1.66204,0.95304,0.616833,
2877,0.551081,0.488451,1.08101,
2878,0.170761,0.264254,1.30467,
2879,2.46208,1.44724,0.123338,
2880,2.10138,1.15979,0.41034,
2881,1.62821,0.938773,0.631085,
2882,0.240869,0.315416,1.25371,
2883,1.40284,0.846356,0.723412,
2884,1.49798,0.884926,0.684878,
2885,2.21921,1.22884,0.341388,
2886,0.960333,0.668145,0.901478,
2887,1.46423,0.871187,0.698604,
2888,0.430643,0.427734,1.14165,
2889,2.30018,1.28399,0.286319,
2890,0.673443,0.545404,1.02412,
2891,0.166108,0.260543,1.30836,
2892,1.15136,0.745567,0.824115,
2893,2.05029,1.13254,0.437547,
2894,2.37382,1.34406,0.226352,
2895,1.44049,0.861565,0.708217,
2896,2.05773,1.13643,0.433664,
2897,0.869797,0.630552,0.939041,
2898,0.829393,0.613494,0.956086,
2899,0.336534,0.375444,1.19384,
2900,0.788898,0.596186,0.973379,
2901,0.537817,0.482026,1.08743,
2902,0.850406,0.62239,0.947197,
2903,1.82559,1.02437,0.545587,
2904,1.74207,0.987394,0.582517,
2905,1.93789,1.07649,0.493528,
2906,1.31528,0.811189,0.758548,
2907,1.51732,0.892834,0.676978,
2908,0.233885,0.310654,1.25846,
2909,1.36867,0.832605,0.737151,
2910,2.48516,1.49362,0.0770423,
2911,1.50681,0.888535,0.681273,
2912,2.20979,1.22291,0.347306,
2913,0.498689,0.462726,1.1067,
2914,0.0415568,0.129203,1.43822,
2915,1.78116,1.00454,0.565393,
2916,0.0392456,0.125539,1.44179,
2917,0.932153,0.656526,0.913087,
2918,1.92237,1.06909,0.500922,
2919,1.90267,1.05979,0.510205,
2920,0.747841,0.578392,0.991158,
2921,1.89352,1.05551,0.514482,
2922,0.588962,0.506505,1.06298,
2923,0.742663,0.576129,0.993419,
2924,0.250406,0.321821,1.24733,
