eventID,energy,recoilAngle,neutronAngle,
224951,0.471563,0.300786,2.08958,
224969,1.95884,1.05478,0.701979,
225063,1.92146,1.03541,0.729635,
225093,2.41411,1.37292,0.264233,
225233,2.27076,1.24385,0.438906,
225262,2.39352,1.35013,0.294886,
225315,0.299947,0.103348,2.73564,
225730,2.13536,1.15377,0.562865,
225820,0.705908,0.454985,1.71216,
225859,0.666331,0.432033,1.76294,
225902,2.32134,1.28333,0.385167,
225928,0.534143,0.347394,1.9657,
226032,2.21145,1.20219,0.495973,
226135,1.89537,1.02213,0.748689,
226180,0.276733,0.0144965,3.08349,
226479,2.28995,1.25832,0.419175,
226682,0.408418,0.24619,2.24777,
226737,2.11138,1.1394,0.582862,
226849,1.05506,0.633142,1.36241,
226855,2.15711,1.16715,0.544324,
226919,0.556457,0.362778,1.92685,
227046,0.378443,0.215971,2.34194,
227134,2.17984,1.1815,0.524481,
227335,0.477938,0.305812,2.07575,
227438,0.597406,0.389713,1.86106,
227525,1.23248,0.715026,1.22086,
227644,0.39597,0.23408,2.28492,
227862,2.41477,1.37369,0.263207,
228037,1.37428,0.77902,1.11601,
228039,2.45558,1.42895,0.189148,
228067,1.6544,0.906167,0.918936,
228087,2.4686,1.45166,0.158797,
228123,0.737213,0.472573,1.6743,
228144,2.41818,1.37773,0.257778,
228260,0.975827,0.595313,1.43123,
228282,0.763533,0.487021,1.64383,
228289,0.719567,0.462716,1.69541,
228374,1.61266,0.88692,0.94797,
228471,1.69195,0.92364,0.892789,
228530,0.822701,0.518525,1.57928,
228713,1.79163,0.970951,0.822917,
228820,0.639053,0.415678,1.80014,
228845,0.59715,0.38955,1.86145,
228884,2.30502,1.2701,0.403142,
228959,0.7657,0.488198,1.64138,
229076,2.31335,1.27678,0.394054,
229294,0.722035,0.464103,1.69242,
229296,2.22139,1.2089,0.486759,
229334,2.49373,1.51763,0.0707961,
229343,0.866451,0.541078,1.53451,
