eventID,energy,
1380,2.49654,
1381,2.26178,
1383,2.46845,
1384,2.48559,
1385,2.41193,
1386,2.48056,
1387,2.29871,
1388,2.26529,
1389,2.48917,
1390,2.48924,
1391,2.47132,
1392,2.3226,
1393,2.48251,
1395,2.36243,
1396,2.33567,
1397,2.48613,
1399,2.47837,
1400,2.47739,
1401,2.34744,
1403,2.49681,
1404,2.39486,
1406,2.34578,
1407,2.49655,
1408,2.44742,
1409,2.49555,
1410,2.28927,
1412,2.49772,
1413,2.38198,
1414,2.3118,
1415,2.49407,
1416,2.43171,
1417,2.47554,
1419,2.3188,
1420,2.38326,
1421,2.4578,
1422,2.42505,
1423,2.45129,
1424,2.48199,
1425,2.29933,
1426,2.47076,
1430,2.36537,
1431,2.48646,
1432,2.49183,
1433,2.49275,
1434,2.27088,
1435,2.3589,
1436,2.4444,
1437,2.27321,
1438,2.49073,
1439,2.30875,
1441,2.28252,
1442,2.49942,
1443,2.49604,
1444,2.2717,
1445,2.26027,
1448,2.46455,
1450,2.49792,
1451,2.26876,
1452,2.45294,
1453,2.44092,
1454,2.26409,
1455,2.31273,
1456,2.49134,
1457,2.49874,
1458,2.49401,
1461,2.46731,
1462,2.48018,
1463,2.28462,
1464,2.47738,
1465,2.47657,
1466,2.36588,
1467,2.46376,
1468,2.49239,
1469,2.4984,
1470,2.494,
1471,2.48019,
1474,2.31105,
1475,2.48019,
1476,2.4871,
1477,2.26,
1479,2.33085,
1480,2.45627,
1481,2.47988,
1482,2.4654,
1483,2.28381,
1484,2.45676,
1485,2.45226,
1486,2.40318,
1488,2.43177,
1489,2.32979,
1490,2.44321,
1491,2.4494,
1492,2.48698,
1493,2.49184,
1495,2.49395,
1496,2.48335,
1497,2.47422,
1498,2.28678,
1499,2.49352,
1500,2.49797,
1501,2.31408,
1502,2.47217,
1503,2.49704,
1505,2.47135,
1506,2.40319,
1507,2.39774,
1508,2.27387,
1509,2.28156,
1510,2.47589,
1511,2.48713,
1513,2.4762,
1514,2.48453,
1515,2.27547,
1516,2.49563,
1517,2.41356,
1518,2.38943,
1519,2.31254,
1520,2.49934,
1522,2.48502,
1524,2.26871,
1526,2.49258,
1527,2.48866,
1528,2.49654,
1529,2.47312,
1530,2.47969,
1531,2.37784,
1532,2.46515,
1533,2.28476,
1534,2.48386,
1535,2.2801,
1536,2.43211,
1537,2.48312,
1538,2.48874,
1539,2.48963,
1541,2.39862,
1542,2.29088,
1543,2.44836,
1544,2.27478,
1545,2.45249,
1546,2.3744,
1547,2.48079,
1548,2.28626,
1549,2.26408,
1550,2.48441,
1551,2.48478,
1552,2.47037,
1553,2.4538,
1554,2.47802,
1555,2.34389,
1556,2.48394,
1557,2.28118,
1560,2.3437,
1561,2.26239,
1562,2.43832,
1563,2.47913,
1564,2.45988,
1565,2.45431,
1566,2.47054,
1567,2.49541,
1570,2.33105,
1571,2.49939,
1572,2.40415,
1573,2.4839,
1574,2.28187,
1575,2.48997,
1577,2.48419,
1578,2.26924,
1579,2.31614,
1580,2.4361,
1582,2.40004,
1583,2.31081,
1585,2.38754,
1586,2.29754,
1587,2.30751,
1588,2.49949,
1589,2.43918,
1590,2.48915,
1592,2.43505,
1593,2.42383,
1594,2.33877,
1595,2.34468,
1597,2.31979,
1598,2.44046,
1599,2.49474,
1600,2.47844,
1603,2.49805,
1604,2.4772,
1605,2.39152,
1606,2.46388,
1607,2.45044,
1609,2.26086,
1610,2.43572,
1612,2.4921,
1614,2.48772,
1615,2.2647,
1616,2.372,
1617,2.4974,
1618,2.47363,
1620,2.47383,
1621,2.38258,
1622,2.41388,
1623,2.46648,
1624,2.28603,
1625,2.35495,
1627,2.47877,
1629,2.49854,
1630,2.48905,
1633,2.47364,
1634,2.49247,
1635,2.46109,
1636,2.3712,
1638,2.46018,
1639,2.47098,
1641,2.47829,
1642,2.45182,
1644,2.47129,
1645,2.41753,
1646,2.34518,
1647,2.49244,
1648,2.48611,
1649,2.48061,
1651,2.49407,
1652,2.49425,
1656,2.49965,
1658,2.41069,
1663,2.47298,
1664,2.29182,
1665,2.47503,
1666,2.26509,
1667,2.4926,
1668,2.46348,
1669,2.4885,
1670,2.34111,
1672,2.44176,
1673,2.4119,
1675,2.329,
1676,2.26593,
1677,2.4904,
1678,2.4668,
1679,2.49451,
1680,2.48057,
1681,2.27005,
1682,2.46373,
1683,2.44161,
1684,2.46909,
1685,2.4966,
1686,2.46065,
1687,2.4844,
1688,2.48401,
1689,2.49174,
1690,2.4833,
1691,2.48801,
1694,2.38078,
1695,2.48471,
1696,2.47557,
1697,2.35705,
1698,2.34273,
1699,2.35298,
1700,2.26115,
1701,2.46214,
1702,2.32543,
1703,2.44023,
1704,2.4868,
1709,2.38246,
1710,2.47659,
1711,2.31601,
1712,2.49423,
1713,2.46821,
