eventID,energy,recoilAngle,neutronAngle,
2858,2.30596,0.804014,1.48971,
2859,2.40328,1.05887,0.987132,
2861,2.49781,1.49702,0.141364,
2862,2.36036,0.941485,1.21734,
2863,2.31063,0.815609,1.46661,
2864,2.21848,0.581361,1.9378,
2867,2.25834,0.685202,1.72773,
2869,2.37863,0.989959,1.12203,
2870,2.44586,1.19555,0.721443,
2871,2.49792,1.49885,0.137843,
2873,2.48301,1.36404,0.396527,
2874,2.41906,1.10616,0.894954,
2876,2.48748,1.39361,0.339712,
2878,2.32753,0.857769,1.38283,
2879,2.35766,0.934471,1.23116,
2880,2.48023,1.34748,0.42835,
2881,2.34499,0.90189,1.29547,
2882,2.38678,1.0122,1.07841,
2883,2.40811,1.07304,0.959473,
2884,2.46489,1.27121,0.575232,
2885,2.35676,0.932136,1.23577,
2887,2.47377,1.31285,0.494986,
2889,2.13933,0.33036,2.45292,
2890,2.49559,1.466,0.200821,
2891,2.33847,0.88532,1.32824,
2892,2.38084,0.995936,1.1103,
2893,2.48884,1.40364,0.320458,
2894,2.454,1.2262,0.662143,
2895,2.46282,1.26221,0.592604,
2898,2.10657,0.155441,2.81667,
2899,2.4984,1.50781,0.120669,
2900,2.25185,0.668728,1.76093,
2901,2.41813,1.10327,0.900567,
2903,2.25273,0.67096,1.75643,
2905,2.46841,1.28705,0.544697,
2907,2.22366,0.595292,1.90951,
2908,2.39468,1.03427,1.0352,
2909,2.45558,1.23242,0.650118,
2910,2.20304,0.538797,2.02445,
2911,2.27865,0.736191,1.62528,
2912,2.46652,1.27843,0.561315,
2913,2.11491,0.212881,2.69691,
2914,2.11716,0.226045,2.6695,
2915,2.34495,0.901801,1.29565,
2916,2.49798,1.50001,0.13563,
2917,2.11118,0.189287,2.74607,
2918,2.48957,1.40922,0.309745,
2920,2.23929,0.636427,1.82617,
2922,2.45811,1.24256,0.630538,
2923,2.48288,1.36324,0.398057,
2924,2.14411,0.349228,2.41388,
2925,2.29153,0.768198,1.5612,
2926,2.48943,1.40815,0.311792,
2927,2.32914,0.861812,1.37481,
2928,2.39885,1.0461,1.01208,
2929,2.37046,0.968063,1.16504,
2930,2.47163,1.30228,0.515353,
