eventID,energy,recoilAngle,neutronAngle,
9468,2.30085,0.692612,1.72062,
9469,2.49878,1.51054,0.116315,
9470,2.4758,1.29921,0.525052,
9471,2.19084,0.287867,2.54557,
9472,2.40063,0.996044,1.11701,
9473,2.48627,1.36736,0.393036,
9474,2.40555,1.01223,1.08516,
9475,2.46912,1.25766,0.60639,
9476,2.39808,0.987779,1.13329,
9478,2.47339,1.28563,0.551398,
9479,2.48606,1.36574,0.396162,
9480,2.35308,0.848643,1.40863,
9482,2.45478,1.19533,0.726908,
9483,2.4737,1.28734,0.548079,
9484,2.46503,1.24242,0.635294,
9485,2.45873,1.21289,0.692723,
9486,2.17122,0.149745,2.83106,
9488,2.42914,1.09388,0.924967,
9489,2.46656,1.24994,0.620679,
9490,2.4974,1.48273,0.170015,
9491,2.32566,0.766923,1.57159,
9493,2.48218,1.33849,0.448919,
9494,2.23705,0.485802,2.13953,
9495,2.24336,0.477755,2.15701,
9496,2.28423,0.641744,1.8231,
9497,2.42206,1.0685,0.97467,
9498,2.34954,0.83805,1.4297,
9499,2.4988,1.511,0.115438,
9500,2.47605,1.30066,0.522246,
9501,2.38191,0.936502,1.23446,
9502,2.49002,1.39194,0.346257,
9503,2.49466,1.44439,0.244069,
9504,2.49928,1.52463,0.0891238,
9505,2.35507,0.854611,1.39676,
9506,2.47968,1.32245,0.479992,
9507,2.48462,1.35527,0.416425,
9508,2.4311,1.10103,0.910962,
9509,2.46859,1.26022,0.600728,
9512,2.32849,0.775334,1.55478,
9513,2.2029,0.348254,2.42124,
9514,2.17339,0.170248,2.7886,
9515,2.17506,0.184526,2.75905,
9516,2.46928,1.26376,0.593849,
9518,2.47949,1.32123,0.482358,
9519,2.31616,0.738622,1.62825,
9520,2.37602,0.918247,1.27056,
9521,2.34215,0.815974,1.47366,
9522,2.49764,1.48687,0.16202,
9523,2.33636,0.766444,1.57496,
9524,2.31891,0.746804,1.61186,
9525,2.47439,1.28647,0.550402,
9526,2.17273,0.164253,2.80101,
9527,2.30281,0.698552,1.70868,
9528,2.47682,1.30515,0.513543,
9529,2.41725,1.05174,1.00755,
9530,2.47425,1.29042,0.542092,
9531,2.38587,0.948898,1.20997,
9532,2.1713,0.150498,2.8295,
9533,2.45637,1.20229,0.713349,
9534,2.32833,0.774881,1.55568,
9535,2.48453,1.35461,0.417714,
9536,2.16842,0.118293,2.89623,
9537,2.49904,1.51731,0.103249,
9538,2.47528,1.29621,0.530864,
9539,2.49953,1.53335,0.0722728,
9541,2.43581,1.10271,0.909535,
9542,2.19685,0.319168,2.48108,
9543,2.39603,0.981179,1.14629,
9544,2.4913,1.40928,0.311931,
9545,2.49587,1.45973,0.214432,
9546,2.29586,0.677468,1.75109,
9548,2.42512,1.07937,0.95337,
9550,2.39056,0.96368,1.18079,
9552,2.48327,1.34585,0.434675,
9553,2.48995,1.39704,0.335609,
9554,2.49562,1.45646,0.220754,
9555,2.19555,0.312647,2.49451,
9556,2.37768,0.923364,1.26044,
9557,2.29233,0.666689,1.7728,
9558,2.27684,0.618687,1.86967,
9559,2.35856,0.865115,1.37589,
9560,2.46442,1.23946,0.641057,
9561,2.33037,0.78095,1.54355,
9562,2.45653,1.203,0.711972,
