eventID,ArRecoil,gammas,inelasticRecoilTransfer,
60608,2.18588,2.88954,0.164687,
60609,0.856601,4.31973,0.091221,
60610,1.01565,4.08615,0.137247,
60611,1.41301,3.68359,0.203392,
60612,0.170611,4.95344,0.116883,
60613,1.18065,3.9162,0.203117,
60614,1.44053,3.51344,0.286167,
60615,1.21404,3.91017,0.170829,
60616,0.856755,4.31131,0.131933,
60617,0.764983,4.3043,0.175058,
60618,0.227116,4.85071,0.162442,
60619,0.674948,4.35273,0.217613,
60620,1.54698,3.51888,0.220592,
60621,0.968452,4.22844,0.0422232,
60622,0.252018,4.66324,0.203141,
60623,0.871096,4.33284,0.0740478,
60624,1.07147,3.98806,0.1789,
60625,1.17902,3.93573,0.121206,
60626,0.399687,4.69349,0.150934,
60627,0.272375,4.66098,0.313898,
60628,0.516486,4.38408,0.399431,
60629,0.980612,3.98725,0.323885,
60630,1.4816,3.51791,0.245,
60631,1.19466,3.58122,0.461058,
60632,0.542727,4.55593,0.145867,
60633,1.44192,3.68683,0.115202,
60634,1.19208,3.93438,0.120463,
60635,1.68276,3.51005,0.048657,
60636,0.863174,4.18584,0.189484,
60637,1.16096,3.92085,0.170988,
60638,1.06355,4.08637,0.0896029,
60639,1.90708,2.92567,0.406338,
60640,0.879593,3.99081,0.382329,
60641,1.25409,3.92241,0.070174,
60642,0.318801,4.38515,0.534377,
60643,0.0852743,5.09313,0.12136,
60644,0.379635,4.735,0.125535,
60645,0.398758,4.67281,0.169088,
60646,1.18376,3.98275,0.0729772,
60647,0.694227,4.36428,0.18297,
60648,0.821874,4.32433,0.0922876,
60649,1.77651,3.2035,0.269594,
60650,0.53272,4.46682,0.240448,
60651,0.644324,4.473,0.130483,
60652,1.1807,3.94763,0.132647,
60653,0.90126,3.97385,0.398375,
60654,0.738994,4.35185,0.196939,
60655,1.31893,3.67774,0.24276,
60656,0.672382,4.35642,0.237413,
60657,0.572668,4.46911,0.202981,
60658,0.297164,4.7733,0.169275,
60659,0.644,4.35572,0.261539,
60660,1.20042,3.94918,0.0976959,
60661,1.23307,3.98308,0.0828893,
60662,1.27513,3.91731,0.0855255,
60663,0.888383,4.31934,0.0917797,
60664,1.9307,2.91659,0.392285,
60665,0.1826,4.66139,0.419323,
60666,1.15244,3.94712,0.140084,
60667,1.07595,3.98486,0.178643,
60668,1.3111,3.68044,0.253851,
60669,1.61684,3.51454,0.109388,
60670,0.225571,4.96641,0.0938545,
60671,1.03352,4.03058,0.175945,
60672,0.713491,4.35025,0.172451,
60673,0.918597,3.97737,0.359649,
60674,0.98892,3.99236,0.263105,
60675,0.572461,4.66876,0.0571941,
60676,0.828379,4.42241,0.0489459,
60677,1.53959,3.46799,0.230975,
60678,1.30113,3.58131,0.356199,
60679,2.60565,2.52403,0.115073,
60680,1.43006,3.52373,0.283175,
60681,0.103731,4.97298,0.168931,
60682,0.745074,4.3369,0.156604,
60683,1.14667,3.90817,0.183281,
60684,1.41178,3.58179,0.28005,
60685,1.25901,3.91131,0.0755566,
60686,0.0432983,5.06283,0.155885,
60687,1.12877,3.92585,0.184834,
60688,2.60171,2.52735,0.132744,
60689,1.36743,3.68028,0.188758,
60690,1.27174,3.67619,0.29049,
60691,0.804167,4.32843,0.13881,
60692,0.0253819,5.13927,0.0853244,
60693,0.677173,4.40714,0.162351,
60694,0.16471,4.96829,0.107352,
60695,0.672903,4.3083,0.257393,
60696,1.46149,3.58399,0.242233,
60697,0.767664,4.4248,0.0452718,
60698,1.69656,3.51123,0.0377772,
60699,0.357907,4.37975,0.501335,
60700,1.07868,3.98486,0.179333,
60701,0.854992,3.97991,0.40556,
60702,0.945628,3.99327,0.309881,
60703,1.73765,3.2004,0.307354,
60704,1.13064,3.57464,0.535786,
60705,1.93038,2.92166,0.392777,
60706,1.58155,3.68073,0.0363329,
60707,0.860764,3.99042,0.150932,
60708,0.714866,4.47595,0.0954477,
60709,1.76758,3.21408,0.2655,
60710,0.92525,3.97668,0.2912,
60711,1.36058,3.68963,0.249784,
60712,0.580407,4.5368,0.122733,
60713,1.90953,3.203,0.132434,
60714,1.23348,3.90957,0.10475,
60715,0.453291,4.66849,0.124667,
60716,0.989885,3.98341,0.274933,
60717,1.04982,3.92168,0.267694,
60718,1.43431,3.57608,0.229278,
60719,1.22418,3.91873,0.101606,
60720,0.705459,4.48446,0.0583367,
60721,1.32503,3.68562,0.288926,
60722,1.12537,4.08119,0.0930704,
60723,1.35422,3.68073,0.213376,
60724,0.782529,4.30063,0.159553,
60725,0.825778,4.34865,0.125542,
60726,0.96206,3.9893,0.30085,
60727,0.801774,4.35591,0.0807577,
60728,0.647964,4.36056,0.236823,
60729,0.438688,4.38324,0.424694,
60730,1.97807,3.20785,0.107555,
60731,0.97803,4.22299,0.0988124,
60732,1.60342,3.50524,0.191325,
60733,1.38774,3.67913,0.221218,
60734,1.1049,3.91819,0.276915,
60735,1.79132,3.2149,0.233654,
60736,2.16565,2.91867,0.160872,
60737,0.315865,4.79192,0.139131,
60738,1.10047,3.98145,0.218057,
60739,0.792583,4.31685,0.13593,
60740,0.869746,4.18408,0.222763,
60741,0.733463,4.43365,0.0934606,
60742,0.599148,4.57202,0.0751058,
60743,2.11528,2.91626,0.208125,
60744,1.52261,3.51469,0.262408,
60745,1.34172,3.69034,0.208775,
60746,0.904489,3.97787,0.357359,
60747,0.706039,4.4253,0.107868,
60748,0.851828,3.98103,0.409708,
60749,0.856328,4.32002,0.0616608,
60750,2.0004,3.20512,0.0553612,
60751,2.1461,2.91869,0.175311,
60752,0.562202,4.34603,0.329833,
60753,1.3674,3.67301,0.259277,
60754,0.315329,4.7187,0.204907,
60755,0.900613,4.3242,0.0653302,
60756,1.39308,3.66835,0.238491,
60757,0.809817,3.97989,0.466176,
60758,1.17676,3.91873,0.197255,
60759,1.96447,3.21141,0.0320195,
60760,0.531054,4.37668,0.339418,
60761,1.35629,3.6865,0.204997,
60762,1.31867,3.68061,0.248224,
60763,1.48681,3.68833,0.124857,
60764,1.24176,3.98293,0.0398173,
60765,0.0155424,2.09068,0.263226,
60766,1.24318,3.58982,0.445543,
60767,1.13297,3.98348,0.123852,
60768,0.736097,4.32433,0.183996,
60769,0.176761,4.92978,0.133993,
60770,1.11916,3.98705,0.141439,
60771,0.647947,4.48208,0.109717,
60772,1.03828,3.98726,0.220881,
60773,0.105385,3.51503,0.14113,
60774,1.66984,3.51598,0.114173,
60775,1.64189,3.45755,0.140873,
60776,1.98882,2.91887,0.328302,
60777,0.475582,4.66874,0.0922839,
60778,2.15101,2.88962,0.259062,
60779,0.511981,4.35198,0.300722,
60780,1.84919,2.91299,0.478027,
60781,1.16592,3.58116,0.393484,
60782,1.66705,3.51805,0.0607772,
60783,1.83192,3.21177,0.197348,
60784,2.03196,2.91486,0.294199,
60785,1.43255,3.6781,0.129899,
60786,1.29833,3.92535,0.0763149,
60787,0.585787,4.56205,0.0906949,
60788,1.95506,3.20793,0.0736006,
60789,1.54075,3.51472,0.182825,
60790,2.18363,2.89794,0.159428,
60791,1.80769,3.2107,0.222099,
60792,1.01921,3.98941,0.234536,
60793,1.02464,3.98483,0.234709,
60794,0.611033,4.55643,0.0708845,
60795,0.9452,4.18264,0.171357,
60796,1.27446,3.6913,0.273695,
60797,2.26536,2.8946,0.0839568,
60798,0.713416,3.99646,0.528608,
60799,0.754292,3.98716,0.498342,
60800,1.40368,3.67695,0.16456,
60801,0.128393,5.00892,0.109649,
60802,0.78111,4.42248,0.0581622,
60803,1.85203,3.21002,0.186191,
60804,0.454913,4.64003,0.142594,
60805,0.552849,4.67113,0.0751004,
60806,1.60561,3.51425,0.118388,
60807,1.01471,4.08505,0.163548,
60808,0.607969,4.37621,0.255257,
60809,1.99601,3.21092,0.028994,
60810,1.01181,4.17892,0.0494665,
60811,1.71693,3.51123,0.0571145,
60812,0.675427,4.35337,0.208948,
60813,1.32011,3.68327,0.242468,
60814,1.43606,3.58403,0.218708,
60815,1.95124,2.92228,0.373755,
60816,2.02661,3.20639,0.0571124,
60817,1.27757,3.59049,0.400928,
60818,0.392976,4.66527,0.241734,
60819,1.99397,3.20545,0.100567,
60820,1.03993,3.99014,0.216758,
60821,0.771134,4.35945,0.129835,
60822,1.16254,3.93979,0.136872,
60823,1.15963,3.98694,0.144039,
60824,0.237513,4.92173,0.0891175,
60825,0.934527,4.22883,0.0799782,
60826,1.967,3.21191,0.113396,
60827,0.516847,4.57564,0.150771,
60828,2.0107,2.91383,0.360863,
60829,0.807825,3.98281,0.448949,
60830,0.981636,4.17022,0.137538,
60831,0.548253,4.34867,0.351322,
60832,1.94678,3.2079,0.0852193,
60833,1.15675,3.98486,0.139252,
60834,0.346902,4.75409,0.146269,
60835,0.847359,4.22791,0.174393,
60836,0.174046,4.67314,0.390297,
60837,0.91785,3.9857,0.346161,
60838,0.943192,4.08233,0.213664,
60839,1.30866,3.58558,0.387205,
60840,1.36265,3.67923,0.2144,
60841,0.777654,4.23267,0.227948,
60842,0.611979,4.51595,0.110304,
60843,0.821279,4.32433,0.152944,
60844,1.70525,3.51476,0.0799808,
60845,0.627555,4.42927,0.125698,
60846,0.791911,3.97857,0.477338,
60847,0.60695,4.57575,0.0906127,
60848,0.828917,4.21789,0.198754,
60849,0.995377,3.50548,0.117458,
60850,1.91481,2.91514,0.464913,
60851,1.54017,3.50788,0.199278,
60852,2.20426,2.92047,0.115446,
60853,0.797976,4.35337,0.14609,
60854,1.85711,3.20793,0.195591,
60855,0.515746,4.56956,0.170583,
60856,0.395403,4.37496,0.528387,
60857,0.757056,4.41635,0.0728191,
60858,2.60279,2.52111,0.143188,
60859,1.13058,3.94431,0.171225,
60860,0.976927,4.22492,0.0466619,
60861,1.34732,3.67055,0.282077,
60862,1.19564,3.57632,0.466896,
60863,2.04849,2.92094,0.267909,
60864,0,2.49068,0.182553,
60865,0.718595,4.36565,0.156584,
60866,0.834319,4.35184,0.0747506,
60867,0.620833,4.42951,0.189585,
60868,0.727347,4.41574,0.15688,
60869,1.77511,2.92744,0.536532,
60870,0.852347,3.99012,0.395692,
60871,0.726614,4.32329,0.194632,
60872,1.98278,2.9222,0.336158,
60873,0.422537,4.74807,0.0698574,
60874,0.362868,4.66619,0.217711,
60875,0.585777,4.38653,0.275217,
60876,0.677698,4.41327,0.209019,
60877,0.29508,4.75338,0.192012,
60878,1.19836,3.91873,0.122156,
60879,1.88078,2.91678,0.502412,
60880,1.23188,3.98325,0.0847631,
60881,0.98695,3.97931,0.299239,
60882,1.72053,2.91916,0.599464,
60883,1.77514,3.21508,0.161234,
60884,0.0619747,5.07049,0.140019,
60885,1.8989,3.20793,0.131945,
60886,0.958818,3.9761,0.334708,
60887,2.23539,2.92011,0.0875909,
60888,0.10236,5.04129,0.144649,
60889,2.79517,2.12073,0.323314,
60890,0.637845,4.38499,0.223956,
60891,0.147217,4.66506,0.487715,
60892,2.63438,2.524,0.135942,
60893,2.00542,2.9187,0.374485,
60894,0.510488,4.66876,0.0659464,
60895,0.537076,4.5547,0.153319,
60896,2.3809,2.52903,0.354003,
60897,1.10618,4.07592,0.0582822,
60898,0.491279,4.55316,0.195135,
60899,0.694997,4.43105,0.120323,
60900,2.50096,2.52759,0.0705423,
60901,0.217899,4.66466,0.355899,
60902,1.40832,3.67839,0.151571,
60903,0.676116,4.32663,0.236038,
60904,0.17273,4.94404,0.129407,
60905,1.21545,3.98286,0.0799903,
60906,2.05349,2.92046,0.312768,
60907,0.574733,4.56127,0.113262,
60908,1.76922,3.20413,0.272167,
60909,1.58525,3.51094,0.150261,
60910,0.977411,3.98679,0.331527,
60911,1.8103,3.21258,0.27711,
60912,0.637172,4.46942,0.140517,
60913,1.10199,3.97888,0.181609,
60914,0.66533,4.38208,0.223856,
60915,0.270448,4.76027,0.209878,
60916,1.16912,3.93829,0.13794,
60917,0.402408,4.6671,0.169581,
60918,1.10559,4.07724,0.0617579,
60919,1.3087,3.92355,0.0584148,
60920,0.848286,3.98928,0.40859,
60921,1.15953,3.92666,0.213802,
60922,1.66321,3.51784,0.0594979,
60923,2.14701,2.9249,0.227371,
60924,0.393344,4.67248,0.234179,
60925,0.176083,4.96785,0.102936,
60926,0.354724,4.68657,0.196838,
60927,2.03864,2.91829,0.343038,
60928,0.944492,4.07965,0.215321,
60929,0.321472,4.66458,0.252299,
60930,0.8753,3.97934,0.424221,
60931,0.694745,4.47954,0.076451,
60932,1.03549,4.03561,0.198045,
60933,0.780117,4.3499,0.106906,
60934,1.40688,3.68326,0.157443,
60935,1.59324,3.58057,0.10812,
60936,1.57957,3.51123,0.155089,
60937,1.99554,2.90336,0.341045,
60938,1.41514,3.58367,0.246707,
60939,0.670844,4.47748,0.15142,
60940,0.567632,4.57604,0.0965173,
60941,1.27344,3.91714,0.0493843,
60942,0.598127,4.56213,0.13928,
60943,0.621782,4.42047,0.206392,
60944,1.85224,2.91938,0.473765,
60945,1.44734,3.57876,0.218378,
60946,0.348536,4.66789,0.233902,
60947,1.12113,3.98732,0.136276,
60948,0.322584,4.72937,0.196145,
60949,1.35862,3.58232,0.322812,
60950,1.01429,4.07268,0.156594,
60951,1.12758,3.93478,0.177411,
60952,0.568731,4.55701,0.115253,
60953,0.460503,4.67401,0.105058,
60954,1.10981,3.57844,0.557831,
60955,0.988949,4.03874,0.220007,
60956,0.857423,4.23505,0.152967,
60957,0.705386,4.37872,0.166399,
60958,0.651704,4.36324,0.239463,
60959,1.30081,3.58156,0.355535,
60960,0.626113,4.41728,0.201422,
60961,0.378196,4.67461,0.187589,
60962,1.1163,3.90878,0.214429,
60963,0.634878,4.41229,0.192268,
60964,0.800307,3.99147,0.460029,
60965,0.507755,4.55596,0.176767,
60966,1.42593,3.68605,0.127968,
60967,1.04879,3.98072,0.208002,
60968,0.968293,4.04757,0.225888,
60969,0.409517,4.65956,0.230899,
60970,0.442489,4.35038,0.507104,
60971,0.509399,4.66856,0.0599063,
60972,1.27983,3.67475,0.285788,
60973,1.77008,3.19904,0.282185,
60974,0.46349,4.72736,0.109262,
60975,1.86175,3.20685,0.176747,
60976,1.04242,3.98106,0.222512,
60977,0.633271,4.56218,0.104549,
60978,0.745275,4.35403,0.13858,
60979,0.954075,3.98415,0.309357,
60980,0.857071,3.97574,0.467153,
60981,1.55499,3.51405,0.171542,
60982,0.280573,4.672,0.342725,
60983,1.10818,3.98248,0.195664,
60984,1.4349,3.67863,0.126087,
60985,0.620607,4.44925,0.216146,
60986,0.2916,4.7461,0.206222,
60987,1.07893,3.98483,0.174876,
60988,0.226891,4.66861,0.348638,
60989,0.128377,4.92435,0.186872,
60990,0.413621,4.38364,0.307268,
60991,1.1332,3.98751,0.179263,
60992,1.90419,3.21295,0.122328,
60993,0.939323,3.98478,0.375857,
60994,1.19578,3.91873,0.12365,
60995,0.880622,4.30663,0.0523905,
60996,2.22162,2.88914,0.134896,
60997,0.311776,4.6657,0.268638,
60998,1.93915,2.9182,0.387619,
60999,0.631784,4.35677,0.249895,
61000,1.03923,3.98465,0.224572,
61001,1.85996,2.91888,0.46527,
61002,0.841524,4.33148,0.0650702,
61003,0.364632,4.70376,0.181125,
61004,1.32165,3.68074,0.23724,
61005,1.32152,3.67591,0.261971,
61006,0.957096,4.0822,0.260658,
61007,1.41963,3.68073,0.141186,
61008,1.47944,3.51549,0.274037,
61009,0.664085,4.4079,0.227998,
61010,1.18423,3.9828,0.1326,
61011,1.24319,3.91031,0.0857583,
61012,1.62901,3.5111,0.100356,
61013,1.06479,3.98757,0.186572,
61014,0.594075,4.38249,0.300915,
61015,1.1207,3.98354,0.133547,
61016,1.18922,3.57415,0.523633,
61017,3.68672,1.46083,0.15183,
61018,0.741799,4.296,0.202319,
61019,1.3061,3.92521,0.0686616,
61020,0.450147,4.65809,0.15689,
61021,1.9491,3.20793,0.142723,
61022,0.806597,4.32694,0.112559,
61023,2.24722,2.89458,0.105743,
61024,0.761641,4.36169,0.115674,
61025,0.934982,4.23892,0.110639,
61026,0.555098,4.57494,0.108391,
61027,1.93229,3.20296,0.164551,
61028,0.764111,4.35166,0.182392,
61029,1.36699,3.57927,0.291502,
61030,0.793868,4.32872,0.167283,
61031,0.866555,3.98477,0.387295,
61032,2.60668,2.52346,0.120188,
61033,1.79811,2.92036,0.529362,
61034,1.13897,3.98201,0.178453,
61035,1.32301,3.57622,0.377187,
61036,0.367294,4.67385,0.198186,
61037,0.544722,4.6271,0.0765679,
61038,0.17161,4.86336,0.105936,
61039,0.770321,4.33123,0.163455,
61040,0.105398,4.92149,0.241612,
61041,0.0708377,4.96316,0.211038,
61042,0.55707,4.57385,0.168877,
61043,0.287189,4.30063,0.0819671,
61044,1.008,3.9898,0.246617,
61045,0.497321,3.98438,0.254876,
61046,1.9998,3.21084,0.0277453,
61047,0.712033,4.35226,0.218466,
61048,1.0573,3.98483,0.196028,
61049,0.891709,3.99012,0.353524,
61050,1.23544,3.94104,0.064716,
61051,1.36798,3.68074,0.211747,
61052,0.443833,4.66388,0.176812,
61053,0.669379,4.42683,0.148685,
61054,0.613977,4.34664,0.285729,
61055,0.670291,4.47043,0.105472,
61056,0.98891,3.98529,0.257494,
61057,1.36062,3.68073,0.101323,
61058,0.82445,4.33551,0.129289,
61059,1.89729,3.20793,0.156821,
61060,1.54213,3.51264,0.245223,
61061,0.871065,4.22573,0.166516,
61062,0.998278,3.94877,0.156278,
61063,0.882652,3.97732,0.378611,
61064,0.992227,4.08119,0.17347,
61065,1.96087,3.20793,0.0761553,
61066,0.967589,4.04397,0.251916,
61067,1.99116,3.20793,0.0466218,
61068,0.740891,4.29971,0.198844,
61069,1.05361,3.92518,0.0528003,
61070,1.56442,3.51988,0.161831,
61071,0.471255,4.66379,0.152723,
61072,1.64346,3.5095,0.0964783,
61073,1.18447,3.98116,0.125842,
61074,0.958986,3.99356,0.347356,
61075,1.4794,3.57799,0.180349,
61076,1.12164,3.93044,0.193149,
61077,1.80793,2.9195,0.532966,
61078,0.780998,4.35039,0.112674,
61079,1.51896,3.51305,0.214503,
61080,0.130342,5.017,0.105508,
61081,1.11582,3.98424,0.138606,
61082,1.80582,3.21531,0.257483,
61083,1.6103,3.51024,0.0873927,
61084,0.10704,4.97344,0.163837,
61085,1.92288,2.91621,0.399674,
61086,0.908221,3.98773,0.341468,
61087,0.91359,3.98186,0.350597,
61088,0.476107,4.64476,0.115926,
61089,1.03796,3.98964,0.212144,
61090,0.751504,4.35384,0.194615,
61091,0.669706,4.47604,0.0924287,
61092,1.69862,3.50611,0.0415599,
61093,1.44279,3.68745,0.108812,
61094,0.906821,4.07042,0.261834,
61095,0.845152,3.99369,0.422551,
61096,0.244495,4.80511,0.185676,
61097,2.09687,2.92609,0.276731,
61098,0.461495,4.63586,0.150822,
61099,1.06414,3.97864,0.202809,
61100,0.474195,4.67128,0.09356,
61101,0.484349,4.58389,0.172041,
61102,1.5113,3.51511,0.21383,
61103,0.110327,4.98922,0.149167,
61104,0.821717,4.35717,0.0602964,
61105,0.568257,4.5553,0.11556,
61106,0.599135,4.34398,0.356368,
61107,0.377353,4.67343,0.189399,
61108,1.21012,3.9103,0.162834,
61109,0.507726,4.66812,0.100834,
61110,0.71295,4.37945,0.149174,
61111,0.438218,4.66861,0.163671,
61112,0.66415,4.41678,0.190774,
61113,1.3433,3.57623,0.321981,
61114,1.42922,3.51407,0.296136,
61115,1.34219,3.57878,0.319356,
61116,0.984655,4.08137,0.180474,
61117,2.21682,2.89664,0.186531,
61118,0.907152,4.22554,0.111577,
61119,0.900307,3.98395,0.353907,
61120,1.58518,3.51089,0.161427,
61121,0.44778,4.65111,0.148261,
61122,2.27087,2.92309,0.106017,
61123,0.173924,4.95893,0.167148,
61124,2.10814,2.92442,0.207383,
61125,0.626575,4.38202,0.23002,
61126,0.909789,3.98346,0.373001,
61127,0.360445,4.38959,0.544616,
61128,0.134143,4.98277,0.131626,
61129,0.655954,4.48327,0.107747,
61130,0.645391,4.45443,0.140199,
61131,0.613555,4.41936,0.117201,
61132,0.932096,4.23191,0.135966,
61133,1.2926,3.6792,0.267566,
61134,2.20437,2.91927,0.176347,
61135,2.04884,2.92166,0.275518,
61136,1.04997,3.95162,0.245945,
61137,1.49776,3.58472,0.156508,
61138,1.07824,3.90482,0.263522,
61139,1.98243,3.20793,0.0484224,
61140,1.15249,3.98289,0.112159,
61141,1.07965,3.99094,0.222026,
61142,1.76052,3.21391,0.266031,
61143,0.569428,4.66876,0.0601713,
61144,1.2288,3.90785,0.162763,
61145,1.27964,3.68073,0.286339,
61146,1.91112,2.9254,0.411804,
61147,1.10796,4.08233,0.0543818,
61148,1.4482,3.43121,0.38274,
61149,0.961113,4.17198,0.131967,
61150,1.11299,3.97732,0.153749,
61151,0.63323,4.49208,0.12218,
61152,0.662007,4.38121,0.254568,
61153,1.35816,3.57832,0.310551,
61154,1.02517,4.08861,0.132796,
61155,0.238526,4.836,0.166366,
61156,1.93309,2.91701,0.425749,
61157,0.64388,4.41342,0.18248,
61158,2.1158,2.92411,0.200016,
61159,1.97926,3.20793,0.0762628,
61160,0.717276,4.35046,0.170232,
61161,0.952123,3.98434,0.205158,
61162,0.543916,4.38258,0.321211,
61163,1.31016,3.68425,0.252363,
61164,1.15434,2.92534,0.628307,
61165,1.7695,3.22009,0.310408,
61166,2.16494,2.91926,0.160568,
61167,0.4068,4.71635,0.14137,
61168,0.641663,4.43143,0.16591,
61169,0.0320978,5.11451,0.109831,
61170,0.812551,4.42889,0.058537,
61171,1.14433,3.92073,0.175198,
61172,0.882674,3.98793,0.36852,
61173,2.44803,2.52889,0.269695,
61174,2.39575,2.53394,0.308093,
61175,0.869271,4.08869,0.192156,
61176,0.126065,4.97304,0.200879,
61177,0.493521,4.66348,0.142948,
61178,0.97231,4.22573,0.0492013,
61179,0.792084,4.32433,0.125916,
61180,2.08142,2.91798,0.239915,
61181,0.851036,4.30031,0.122115,
61182,0.288642,4.74052,0.206356,
61183,0.43085,4.77454,0.094634,
61184,2.08113,2.92166,0.240134,
61185,1.27989,3.67903,0.278081,
61186,0.981824,3.9812,0.31359,
61187,2.36725,2.53351,0.346795,
61188,0.779963,4.30612,0.153108,
61189,1.31081,3.69019,0.235816,
61190,0.828391,3.97783,0.433632,
61191,0.813109,3.9773,0.448962,
61192,0.785845,4.38048,0.12203,
61193,0.275501,4.81051,0.159414,
61194,0.516618,4.57669,0.19736,
61195,0.725432,3.98076,0.585666,
61196,0.236115,4.6764,0.347377,
61197,1.78913,3.20273,0.256523,
61198,1.00358,3.99065,0.289606,
61199,0.401444,4.64655,0.198684,
61200,0.460125,4.64227,0.196849,
61201,1.76091,2.91586,0.560095,
61202,1.04401,3.98674,0.256648,
61203,1.49606,3.58156,0.160459,
61204,0.275199,4.83436,0.138187,
61205,1.91417,3.20793,0.13282,
61206,0.606215,4.41751,0.215585,
61207,1.19342,3.93633,0.149277,
61208,0.394895,4.6637,0.216608,
61209,2.08803,2.92692,0.235289,
61210,1.25056,3.57528,0.418387,
61211,0.599016,4.37895,0.321396,
61212,0.565012,4.3768,0.304191,
61213,0.804196,4.33069,0.104474,
61214,0.631604,4.58301,0.058868,
61215,0.4959,4.56213,0.181361,
61216,1.57488,3.51153,0.195736,
61217,1.44711,3.67774,0.174934,
61218,1.14446,3.9805,0.175002,
61219,1.23721,3.92334,0.0782034,
61220,0.542359,4.51063,0.207177,
61221,1.32322,3.68073,0.234918,
61222,1.35545,3.68509,0.235669,
61223,0.70659,3.97409,0.557743,
61224,1.86124,3.20272,0.175896,
61225,1.22965,3.94193,0.0764948,
61226,0.510195,4.72702,0.0627339,
61227,1.56186,3.46649,0.208944,
61228,1.72674,3.51483,0.0301803,
61229,1.16901,3.98369,0.136827,
61230,1.14114,4.07868,0.0431918,
61231,1.11602,3.94916,0.224379,
61232,0.941547,3.98208,0.314012,
61233,1.02109,4.08783,0.191079,
61234,1.50548,3.50547,0.235025,
61235,0.682041,4.42317,0.141984,
61236,0.730664,4.47268,0.0881491,
61237,1.00496,3.98948,0.251145,
61238,1.81334,3.20793,0.218338,
61239,1.92735,2.92109,0.392875,
61240,0.160069,5.00143,0.138422,
61241,1.57242,3.68023,0.0398818,
61242,0.771326,4.24686,0.230157,
61243,1.41873,3.58156,0.23765,
61244,1.76577,2.92404,0.582694,
61245,2.04322,2.88818,0.315087,
61246,2.50856,2.52672,0.213631,
61247,1.63498,3.51123,0.100795,
61248,0.866614,4.29709,0.0825687,
61249,1.26833,3.9186,0.087068,
61250,1.46538,3.68073,0.0942563,
61251,1.51079,3.58156,0.151283,
61252,1.28954,3.94176,0.0568075,
61253,1.17801,3.58021,0.480606,
61254,0.300285,4.9191,0.0801948,
61255,1.02211,4.08777,0.159641,
61256,0.55219,4.57937,0.168627,
61257,0.935414,3.97499,0.327877,
61258,1.13222,3.92228,0.182556,
61259,1.8164,3.21199,0.21827,
61260,0.514386,4.35165,0.382938,
61261,1.83724,3.19982,0.209689,
61262,2.61752,2.52618,0.102455,
61263,0.856483,3.9848,0.406413,
61264,0.366215,4.38202,0.489749,
61265,1.09537,3.98443,0.193095,
61266,1.24789,3.91356,0.0850244,
61267,1.04826,3.98935,0.262384,
61268,1.48318,3.57788,0.179219,
61269,0.780767,4.30885,0.155159,
61270,1.32032,3.68457,0.243769,
61271,0.792729,4.34942,0.108026,
61272,1.03993,3.98621,0.273856,
61273,2.79798,2.11881,0.348418,
61274,0.649596,4.48532,0.0593847,
61275,0.657871,4.35588,0.227863,
61276,0.833665,4.30862,0.0972857,
61277,0.500138,4.67144,0.128875,
61278,0.647451,4.41891,0.172851,
61279,0.224149,4.67355,0.341342,
61280,0.959806,4.04022,0.237355,
61281,0.960607,4.2256,0.058989,
61282,0.621019,4.35914,0.229946,
61283,1.66355,3.51977,0.0899147,
61284,1.54143,3.67613,0.0713263,
61285,0.829898,4.31957,0.0967469,
61286,1.03087,4.07792,0.136629,
61287,0.765482,4.29001,0.184733,
61288,0.200844,4.89237,0.15434,
61289,1.07546,3.98122,0.192301,
61290,0.92843,3.99146,0.325747,
61291,0.529618,4.58318,0.186467,
61292,1.15602,4.0367,0.106081,
61293,1.02603,3.98486,0.256382,
61294,0.940768,3.98711,0.120773,
61295,2.21092,2.89129,0.136039,
61296,1.11995,3.91514,0.202394,
61297,2.21579,2.92091,0.110703,
61298,1.07807,3.99063,0.170995,
61299,0.403342,4.71719,0.127585,
61300,1.47199,3.68423,0.0833723,
61301,2.65119,2.52812,0.116472,
61302,0.745774,4.31818,0.0830316,
61303,0.6921,4.3242,0.223511,
61304,0.812963,4.32433,0.119901,
61305,1.21131,3.98157,0.107085,
61306,1.5454,3.50764,0.187058,
61307,0.473678,4.58261,0.190499,
61308,1.67955,2.9228,0.643347,
61309,1.0302,4.041,0.190914,
61310,1.64964,3.46442,0.131636,
61311,0.844503,4.2236,0.185605,
61312,1.12138,3.98484,0.0444787,
61313,1.16371,3.9469,0.18925,
61314,0.59298,4.54268,0.108298,
61315,1.1077,4.03733,0.0939038,
61316,1.18583,3.57541,0.501226,
61317,1.1758,3.9111,0.155657,
61318,0.123084,5.02471,0.141413,
61319,2.68636,2.52231,0.0334115,
61320,1.45642,3.58009,0.201782,
61321,0.599307,4.34968,0.300718,
61322,0.410912,4.38028,0.492918,
61323,0.797921,4.31822,0.133471,
61324,1.06901,3.9837,0.194769,
61325,0.802478,4.23114,0.218461,
61326,1.22895,3.9186,0.0990549,
61327,0.78728,4.22365,0.258683,
61328,0.0545766,5.0929,0.152113,
61329,0.708702,4.30327,0.197987,
61330,1.58464,3.51717,0.137555,
61331,0.790015,4.33294,0.176995,
61332,1.6578,3.50867,0.0733291,
61333,1.44125,3.51165,0.284577,
61334,0.83326,4.32433,0.140702,
61335,1.96604,2.91842,0.354983,
61336,1.06464,4.08736,0.141143,
61337,1.52984,3.57661,0.193495,
