eventID,Energy,time,
5050,1.46083,30.2675,
5051,1.46083,11.3094,
5051,0.00139481,11.3094,
5051,0.00139481,11.3094,
5052,1.46083,28.8855,
5060,1.46083,23.6825,
5060,3.30947,73.456,
5060,3.4796,73.456,
5060,0.000574016,73.456,
5060,0.000709744,73.456,
5060,1.29359,6.18291e+12,
5061,1.46043,36.7482,
5061,0.00549009,37.2548,
5063,1.4593,72.9859,
5065,1.46083,7.50212,
5068,1.46083,32.1224,
5068,0.00133817,32.1224,
5068,0.00133817,32.1224,
5069,1.46083,13.6078,
5069,0.00169561,13.6078,
5069,0.00169561,13.6078,
5070,1.46083,4.7375,
5070,0.00154052,4.7375,
5070,0.00154052,4.7375,
5072,1.46083,39.064,
5073,1.46018,48.7617,
5074,1.46083,13.1372,
5074,0.00113217,13.1372,
5074,0.00113217,13.1372,
5074,0.0267094,14.5378,
5076,1.45667,23.5488,
5078,1.46083,16.6314,
5079,1.46038,73.8065,
5080,1.46005,11.6537,
5080,0.0614239,12.0671,
5081,1.46083,19.4135,
5082,1.45897,37.3108,
5086,1.45924,50.0643,
5086,0.00293051,51.11,
5089,1.46083,24.31,
5091,1.46083,14.9213,
5092,1.46083,18.2751,
5093,1.45887,12.2242,
5094,1.46083,49.6444,
5094,0.00172114,49.6444,
5094,0.00172114,49.6444,
5094,0.00316317,50.4718,
5095,1.45867,14.335,
5096,1.45774,20.0286,
5098,1.46083,10.901,
5098,0.00141844,10.901,
5098,0.00141844,10.901,
5099,1.45911,34.4743,
5099,0.6599,34.4743,
5100,1.46083,57.2043,
5101,1.46034,36.8771,
5103,1.46009,43.1381,
5104,1.46083,13.5851,
5105,1.46083,42.8601,
5106,1.45953,25.93,
5106,0.0165394,26.4626,
5106,0.00293051,26.4632,
5107,1.459,19.3431,
5109,1.46018,56.684,
5112,1.4589,22.1679,
5114,1.46083,11.6439,
5116,1.46083,51.6682,
5117,1.46003,4.88729,
5118,1.46007,24.5887,
5118,0.609299,24.7533,
5122,1.46083,9.77436,
5122,0.00120595,9.77436,
5122,0.00120595,9.77436,
5122,0.00292817,11.7279,
5124,1.46083,5.78992,
5126,1.45992,35.9257,
5128,1.45864,19.5347,
5130,1.45968,18.4305,
5130,0.510999,18.6444,
5130,0.510999,18.6444,
5133,1.46083,32.3076,
5134,1.46083,30.1716,
5135,1.46083,11.1478,
5135,0.00106951,11.1478,
5135,0.00106951,11.1478,
5136,1.46025,16.6001,
5137,1.46025,10.3992,
5137,0.0354327,10.8123,
5139,1.46059,7.22537,
5140,1.4592,10.4633,
5141,1.46083,20.5439,
5141,0.00126402,20.5439,
5141,0.00126402,20.5439,
5142,1.45889,9.37709,
5143,1.46083,24.8094,
5144,1.46083,20.1898,
5145,1.46083,11.0732,
5145,0.00292817,13.8822,
5146,1.46083,28.5375,
5147,1.46083,40.3793,
5147,0.00752493,41.4047,
5148,1.45875,8.5261,
5153,1.46083,17.0654,
5159,1.45984,8.11274,
5163,1.46083,43.8244,
5163,0.00148081,43.8244,
5163,0.00148081,43.8244,
5164,1.45776,31.8817,
5166,1.46083,40.0745,
5166,0.00292817,41.4561,
5167,1.45706,24.4592,
5170,1.46045,69.8362,
5172,1.4577,15.7321,
5173,1.46083,13.6605,
5174,1.45971,29.5813,
5175,1.45937,16.8432,
5176,1.46083,30.1123,
5176,0.00293051,31.0849,
5176,0.00865936,30.4507,
5177,1.46079,9.81052,
5178,1.46083,6.34684,
5179,1.46031,11.3318,
5180,1.46065,5.37542,
5182,1.46083,20.0697,
5182,0.0604803,21.505,
5182,0.0109125,21.5075,
5185,1.46083,49.2333,
5187,1.46042,13.6647,
5188,1.45864,65.2534,
5189,1.46083,20.91,
5189,0.00107272,20.91,
5189,0.00107272,20.91,
5191,1.45964,22.5835,
5192,1.46083,4.62823,
5192,0.00127479,4.62823,
5192,0.00127479,4.62823,
5193,1.46083,23.2943,
5194,1.4594,25.5963,
5194,0.6599,25.5963,
5195,1.45991,17.3993,
5196,1.45925,9.28301,
5199,1.46083,15.4591,
5199,0.0011042,15.4591,
5199,0.0011042,15.4591,
5200,1.46064,17.2606,
5202,1.46083,27.5114,
5202,0.00147651,27.5114,
5202,0.00147651,27.5114,
5203,1.46036,14.2816,
5204,1.46039,19.8257,
5204,0.00022051,20.6098,
5205,1.45879,24.6522,
5206,1.45869,23.1362,
5207,1.45875,41.0596,
5207,0.0847149,41.9595,
5208,1.46083,26.5316,
5208,0.00103849,26.5316,
5208,0.00103849,26.5316,
5208,0.0119819,28.0206,
5210,1.46003,18.9867,
5211,1.46083,22.485,
5212,1.45966,33.6783,
5212,0.0074339,35.0185,
5213,1.45838,9.52329,
5214,1.46083,15.196,
5215,1.45908,9.17078,
5216,1.4578,9.24453,
5218,1.46083,6.79473,
5221,1.45923,44.1544,
5221,0.0304999,44.6824,
5221,0.0112061,44.6842,
5223,1.45996,7.96274,
5224,1.45944,17.0027,
5225,1.46083,9.99847,
5226,1.46083,19.1895,
5228,1.46083,9.21452,
5229,1.46083,23.315,
5230,1.45955,6.17817,
5231,1.46058,8.39712,
5232,1.46077,21.1071,
5233,1.46036,8.30105,
5234,1.46083,22.9637,
5238,1.46083,5.09254,
5239,1.45714,23.0875,
5243,3.40907,18.8749,
5243,1.18725,18.8749,
5243,3.20879,18.8749,
5243,0.167117,18.8749,
5243,1.29359,2.51551e+13,
5244,1.4584,8.54412,
5245,1.45982,10.9772,
5246,1.4607,60.6224,
5247,1.46069,80.6731,
5248,1.45975,62.3608,
5249,1.4604,5.91531,
5250,1.46083,9.30693,
5252,1.45981,21.2984,
5252,0.00316317,22.6856,
5253,1.46083,26.5902,
5253,0.0560788,27.2789,
5253,0.0162049,27.2804,
5254,1.45954,5.66059,
5255,1.46083,25.3149,
5255,0.00292817,27.1023,
5256,1.45964,8.6096,
5256,0.6599,8.6096,
5257,1.46083,21.1885,
5258,1.46083,34.6518,
5258,0.00181195,34.6518,
5258,0.00181195,34.6518,
5260,1.46024,13.041,
5261,1.45707,5.34969,
5262,1.46083,9.5644,
5264,1.46083,33.9543,
5265,1.45942,51.3563,
5267,1.46078,37.6857,
5268,1.46083,19.191,
5268,0.00200135,19.191,
5268,0.00200135,19.191,
5270,1.45811,10.4029,
5270,0.0357195,10.998,
5271,1.46058,40.5009,
5271,0.0700261,41.358,
5272,1.45718,8.06835,
5272,0.6599,8.06835,
5275,1.45806,41.2357,
5276,1.46083,13.326,
5278,1.46083,5.54542,
5280,1.46083,9.45493,
5280,0.00791241,9.66392,
5281,1.45913,32.983,
5283,1.46014,77.2529,
5283,0.0975063,77.5572,
5284,1.45884,7.7083,
5284,0.0523531,8.01962,
5284,0.00293051,8.02492,
5285,1.46083,8.89173,
5286,1.46083,31.0818,
5286,0.00128414,31.0818,
5286,0.00128414,31.0818,
5288,1.46037,67.2785,
5289,1.45869,29.7701,
5290,1.46083,25.1307,
5290,0.00180107,25.1307,
5290,0.00180107,25.1307,
5291,1.45835,32.1099,
5292,1.46083,46.9066,
5294,1.46083,20.2761,
5296,1.46029,8.90933,
5297,1.45843,6.11009,
5299,1.46052,41.9593,
5299,0.00292817,44.6286,
5300,1.46083,24.2375,
5301,1.46083,24.7723,
5302,1.46079,8.77984,
5302,0.6599,8.77984,
5303,1.45991,20.0042,
5304,1.46083,37.0378,
5304,0.00293051,37.5061,
5305,1.46041,14.9955,
5306,1.46061,17.1942,
5307,1.45994,17.7068,
5309,1.45981,25.626,
5310,1.4569,5.81738,
5310,0.6599,5.81738,
5311,1.46081,17.0705,
5311,0.00293051,19.4465,
5312,1.46083,26.3317,
5315,1.46083,46.9691,
5315,0.00142568,46.9691,
5315,0.00142568,46.9691,
5316,1.45814,18.0094,
5319,1.46083,32.2893,
5321,1.46083,19.0347,
5322,1.45999,20.0956,
5324,1.46083,10.1162,
5324,0.00148842,10.1162,
5324,0.00148842,10.1162,
5326,1.46017,26.0366,
5328,1.46061,7.4315,
5328,0.011743,7.97362,
5331,1.46083,8.77577,
5333,1.46083,25.6351,
5333,0.0012052,25.6351,
5333,0.0012052,25.6351,
5334,1.45986,54.8702,
5335,1.45742,11.3556,
5336,1.45861,31.5588,
5337,1.45953,29.733,
5337,0.00293051,31.6601,
5340,1.45894,30.0752,
5340,0.0183488,31.1559,
5344,1.46083,13.1801,
5345,1.46083,5.184,
5346,1.46083,31.3458,
5347,1.46017,13.1285,
5348,1.45904,41.149,
5349,1.4593,32.6671,
5349,0.00292817,35.2954,
5350,1.46083,28.831,
5350,0.00149162,28.831,
5350,0.00149162,28.831,
5351,1.46072,78.1114,
5353,1.46083,8.9073,
5353,0.00133645,8.9073,
5353,0.00133645,8.9073,
5353,0.0385946,9.93087,
5354,1.46083,12.6757,
5356,1.46083,37.9777,
5360,1.46038,5.53357,
5362,1.46044,13.596,
5364,1.46083,15.3888,
5364,0.6599,15.3888,
5366,1.45994,65.7726,
5368,1.45787,17.2328,
5371,1.45923,54.3727,
5372,1.46083,34.7674,
5373,1.45998,38.8422,
5373,0.00292817,39.9385,
5374,1.46044,39.9404,
5377,1.46083,13.1134,
5377,0.00138156,13.1134,
5377,0.00138156,13.1134,
5380,1.46058,20.5609,
5382,1.46016,39.1932,
5383,1.4599,10.4967,
5384,1.46083,17.7113,
5384,0.0013954,17.7113,
5384,0.0013954,17.7113,
5387,1.4606,12.4854,
5388,1.45857,20.1948,
5389,1.45802,14.5869,
5390,1.46083,16.1257,
5390,0.6599,16.1257,
5392,1.45831,29.6878,
5394,1.46083,9.77917,
5394,0.00163236,9.77917,
5394,0.00163236,9.77917,
5396,1.46083,4.87729,
5398,1.46083,31.1918,
5399,1.45872,14.1814,
5399,0.6599,14.1814,
5400,1.46083,13.8901,
5402,1.45809,12.111,
5404,1.45878,73.6731,
5405,1.45909,13.6664,
5405,0.00293051,14.8738,
5406,1.45931,7.91985,
5407,1.46083,7.724,
5411,1.46083,76.2802,
5414,1.46083,20.3084,
5416,1.46083,16.5852,
5416,0.00169391,16.5852,
5416,0.00169391,16.5852,
5418,1.46083,8.59431,
5423,1.4585,39.3024,
5423,0.00293051,41.4763,
5423,0.204068,40.2187,
5423,0.00292817,41.4878,
5425,1.45908,14.8317,
5425,0.0584365,15.1855,
5426,1.45949,39.4286,
5427,1.46031,8.84148,
5429,1.45928,40.7217,
5429,0.0115413,40.8406,
5430,1.46083,13.0579,
5430,0.0412776,13.3415,
5431,1.45915,6.12975,
5432,1.45844,64.096,
5433,1.46018,8.60136,
5435,1.46083,48.3623,
5435,0.00133709,48.3623,
5435,0.00133709,48.3623,
5437,1.45904,13.6641,
5441,1.46083,17.7784,
5441,0.00137316,17.7784,
5441,0.00137316,17.7784,
5441,0.112384,18.4631,
5443,1.45817,18.4522,
5443,0.0145204,18.6767,
5445,1.4608,47.6012,
5446,1.45943,16.6642,
5447,1.45998,41.8642,
5450,1.46083,15.9692,
5451,1.46046,45.2608,
5453,1.458,5.39781,
5454,1.46083,38.5846,
5454,0.00104845,38.5846,
5454,0.00104845,38.5846,
5455,1.46083,29.0082,
5458,1.46083,20.1668,
5460,1.46083,6.5777,
5460,0.6599,6.5777,
5460,0.0256191,7.99153,
5464,1.46046,14.283,
5464,0.00654166,14.3002,
5466,1.46015,89.9572,
5467,1.46083,12.211,
5467,0.0015124,12.211,
5467,0.0015124,12.211,
5471,1.46058,55.4325,
5472,1.45933,52.5319,
5472,0.00749781,52.8845,
5472,0.00293051,52.8846,
5474,1.45995,29.1959,
5476,1.46083,31.7592,
5477,1.45772,11.5614,
5478,1.46081,42.2032,
5481,1.46034,13.7572,
5481,0.0180916,15.9379,
5482,1.46083,26.0312,
5483,1.46083,19.1744,
5484,1.46082,26.542,
5484,0.0717721,26.7717,
5485,1.4594,30.3437,
5486,1.46083,36.9692,
5486,0.00122497,36.9692,
5486,0.00122497,36.9692,
5486,0.00293051,38.4421,
5487,1.46083,21.533,
5488,1.46083,30.0666,
5489,1.46083,35.7539,
5489,0.00162519,35.7539,
5489,0.00162519,35.7539,
5492,1.46083,6.00524,
5492,0.6599,6.00524,
5493,1.4591,9.26653,
5494,1.45949,20.2718,
5495,1.46083,5.09389,
5496,1.46083,13.5271,
5497,1.46083,32.4569,
5498,1.45906,21.2898,
5499,1.45854,9.12394,
5499,0.0588284,9.46708,
5500,1.46083,34.4883,
5501,1.46083,27.1972,
5503,1.46049,17.4454,
5505,1.46083,9.93959,
5506,1.46083,25.7097,
5506,0.00164013,25.7097,
5506,0.00164013,25.7097,
5507,1.46043,6.69642,
5508,1.46083,13.872,
5508,0.00130653,13.872,
5508,0.00130653,13.872,
5509,1.46038,8.23009,
5512,1.45793,11.2434,
5513,1.46083,17.3986,
5513,0.0011196,17.3986,
5513,0.0011196,17.3986,
5513,0.00293051,19.2104,
5515,1.45968,30.0144,
5515,0.00293051,31.4923,
5518,1.46083,13.4246,
5518,0.00293051,14.9265,
5519,1.46083,39.7483,
5520,1.45884,4.82962,
5524,1.46083,7.83956,
5524,0.00128275,7.83956,
5524,0.00128275,7.83956,
5526,1.45956,15.3149,
5530,1.45993,10.5109,
5532,1.46083,10.6699,
5536,1.46083,27.3484,
5536,0.0181457,27.3562,
5537,1.46083,9.36262,
5538,1.45841,27.7955,
5539,1.46001,7.94618,
5542,1.45978,7.17248,
5543,1.46024,39.6068,
5544,0.348973,4.60386,
5544,0.348973,4.60386,
5547,1.4607,53.1001,
5549,1.46015,23.5691,
5549,0.0428735,23.6905,
5550,1.46083,18.1206,
5551,1.46083,36.0971,
5553,1.45958,16.7892,
5555,1.45802,11.3464,
5557,1.46083,11.5086,
5557,0.6599,11.5086,
5557,0.0292059,11.8125,
5559,1.46083,23.5552,
5559,0.00629272,24.3615,
5560,1.45936,13.4223,
5562,1.46083,12.591,
5564,1.45761,26.7595,
5565,1.46083,14.9293,
5566,1.46083,30.1435,
5566,0.0206856,30.5242,
5568,1.46083,19.5943,
5573,1.45897,13.7764,
5573,0.00293051,16.1735,
5578,1.46083,15.7117,
5579,1.46036,20.383,
5581,1.46083,20.6315,
5582,1.45993,71.175,
5583,1.46083,13.8735,
5584,1.46083,15.0947,
5584,0.6599,15.0947,
5587,1.46083,15.106,
5588,1.46083,7.9835,
5588,0.00175365,7.9835,
5588,0.00175365,7.9835,
5592,1.46083,8.07092,
5593,1.46083,34.308,
5594,1.45878,15.5835,
5599,1.46083,13.9436,
5602,1.46083,56.1283,
5602,0.0207597,58.0072,
5603,1.46079,34.3462,
5604,1.46083,19.091,
5605,1.45791,28.265,
5607,1.45786,5.34619,
5608,1.46083,79.2859,
5609,1.46083,21.8724,
5610,1.46083,16.3192,
5610,0.0010287,16.3192,
5610,0.0010287,16.3192,
5610,0.00293051,18.8998,
5612,1.45906,50.8566,
5616,1.46083,28.4614,
5616,0.0114451,29.2979,
5617,1.45957,20.1736,
5617,0.00293051,22.7537,
5618,1.46012,13.5291,
5618,0.00293051,16.0055,
5619,1.46083,17.5124,
5619,0.0361466,17.885,
5619,0.00292817,17.9239,
5620,1.46083,38.4344,
5621,1.45737,16.4445,
5622,1.45903,43.0542,
5623,1.46083,36.0532,
5623,0.00292817,36.5393,
5626,1.46083,5.14848,
5626,0.00128445,5.14848,
5626,0.00128445,5.14848,
5629,1.45995,11.5697,
5630,1.45922,29.7535,
5631,1.46083,5.00445,
5632,1.45883,18.7229,
5632,0.0212099,19.4152,
5634,1.46083,7.03469,
5634,0.6599,7.03469,
5635,1.46083,18.0168,
5636,1.46083,17.7587,
5637,1.46052,12.2656,
5640,1.4596,12.7743,
5640,0.0519697,12.9304,
5640,0.00292817,13.013,
5645,1.45731,12.3614,
5646,1.46083,5.63851,
5646,0.6599,5.63851,
5647,1.45981,6.56093,
5648,1.46083,10.5634,
5649,1.45981,7.73559,
5653,1.46083,38.4214,
5653,0.6599,38.4214,
5654,1.46083,43.905,
5654,0.00293051,45.6819,
5655,1.46083,29.6895,
5656,1.46083,7.0141,
5657,1.46083,15.8029,
5659,1.45895,42.0604,
5660,1.46017,39.5815,
5662,1.46083,72.0615,
5663,1.46083,43.0077,
5664,1.45903,63.4861,
5664,0.0179818,63.6857,
5666,1.46083,47.3277,
5667,1.46083,9.81633,
5668,1.45954,23.9534,
5670,1.45804,60.6563,
5670,0.0668852,61.6315,
5673,1.46083,30.159,
5676,1.46083,37.3453,
5677,1.46083,18.7848,
5681,1.45835,7.25714,
5682,1.45975,26.9978,
5682,0.6599,26.9978,
5684,1.46083,34.2386,
5685,1.46083,10.6776,
5685,0.00140014,10.6776,
5685,0.00140014,10.6776,
5685,0.00316298,13.3775,
5688,1.46083,11.8636,
5689,1.46083,8.10836,
5690,1.45761,20.997,
5691,1.46068,6.81736,
5696,1.46083,13.3849,
5696,0.00150579,13.3849,
5696,0.00150579,13.3849,
5697,1.46083,19.1815,
5700,1.45949,36.7158,
5700,0.0427367,37.2742,
5700,0.00293051,37.3114,
5701,1.4589,32.2699,
5702,1.45885,6.47165,
5704,1.46039,24.0676,
5704,0.0703055,24.1081,
5705,1.46083,34.3425,
5705,0.00819287,34.4944,
5708,1.4607,23.9599,
5708,0.00292817,26.6716,
5710,1.45956,15.3058,
5711,1.45812,4.74396,
5712,1.46083,20.4317,
5712,0.00117636,20.4317,
5712,0.00117636,20.4317,
5712,0.307191,21.5765,
5713,1.4592,52.3771,
5714,1.45929,49.7744,
5714,0.0196115,51.0299,
5715,1.46083,25.5792,
5717,1.45899,17.5536,
5718,1.45815,21.1556,
5719,1.46007,47.6993,
5720,1.46015,16.9406,
5720,0.00293051,17.2077,
5720,0.0490367,17.1859,
5723,1.46075,12.8434,
5723,0.6599,12.8434,
5724,1.45928,7.85164,
5724,0.00623544,8.26942,
5724,0.00293051,8.26974,
5725,1.45984,26.8118,
5726,1.45993,22.103,
5728,1.46083,14.8723,
5728,0.0852297,15.0428,
5729,1.46028,5.68895,
5729,0.00316298,6.93085,
5731,1.46083,21.0385,
5732,1.46083,6.1626,
5732,0.167432,12.9899,
5732,0.167342,12.9899,
5732,1.29359,1.98436e+12,
5733,1.46083,19.0987,
5735,1.46083,18.7921,
5738,1.46073,21.6945,
5742,1.46083,10.752,
5742,0.00132375,10.752,
5742,0.00132375,10.752,
5744,1.46016,21.1835,
5746,1.4599,6.77591,
5746,0.00292817,7.42184,
5747,1.46083,6.44425,
5747,0.00107874,6.44425,
5747,0.00107874,6.44425,
5747,0.510999,7.0907,
5747,0.510999,7.0907,
5748,1.46083,39.1856,
5749,1.46083,11.952,
5749,0.00167402,11.952,
5749,0.00167402,11.952,
5750,1.45885,16.1374,
5754,1.45722,13.443,
5756,1.46083,27.891,
5756,0.0061498,28.1791,
5757,1.46083,59.7164,
5759,1.45975,6.25696,
5760,1.46083,45.8862,
5762,1.4591,44.2781,
5764,1.45998,6.08038,
5765,1.46083,43.7314,
5768,1.46083,10.9187,
5769,1.45976,8.10791,
5769,0.0214086,8.31183,
5772,1.4596,9.50098,
5774,1.46083,16.0875,
5774,0.0321758,16.7694,
5777,1.46083,13.847,
5779,1.46038,19.7689,
5782,1.46083,22.5692,
5786,1.46035,5.16717,
5789,1.46083,20.1818,
5789,0.0121531,20.6507,
5790,1.46083,4.89846,
5790,0.00105485,4.89846,
5790,0.00105485,4.89846,
5791,1.46083,34.5113,
5791,0.6599,34.5113,
5792,1.45973,28.3533,
5792,0.6599,28.3533,
5794,1.46083,39.118,
5794,0.00132238,39.118,
5794,0.00132238,39.118,
5797,1.45814,15.3741,
5798,1.46083,13.4814,
5800,1.4582,8.32536,
5800,0.6599,8.32536,
5801,1.45926,30.7974,
5802,1.46014,6.64669,
5803,1.45806,17.0897,
5805,1.45747,59.0144,
5806,1.45873,49.6057,
5806,0.029921,50.8833,
5807,1.46083,5.25378,
5809,1.46083,7.71612,
5810,1.46083,39.6045,
5810,0.6599,39.6045,
5811,1.46027,11.0351,
5811,0.00293051,13.7121,
5812,1.45947,13.2366,
5813,1.45992,18.5343,
5815,1.45669,5.35589,
5816,1.46083,52.3879,
5821,1.45843,6.53548,
5821,0.0207221,6.61447,
5822,1.46083,12.9377,
5824,1.45845,29.0207,
5824,0.6599,29.0207,
5826,1.45817,20.8086,
5827,1.45992,19.6421,
5827,0.0391464,20.2897,
5828,1.45882,17.5411,
5828,0.6599,17.5411,
5829,1.45967,19.8978,
5830,1.46083,22.5612,
5832,1.46083,28.0156,
5833,1.4602,12.8992,
5834,1.46049,18.5295,
5836,1.46083,10.3855,
5836,0.00100436,10.3855,
5836,0.00100436,10.3855,
5837,1.46047,17.057,
5837,0.6599,17.057,
5838,1.45972,31.1444,
5839,1.46083,11.6555,
5839,0.00135508,11.6555,
5839,0.00135508,11.6555,
5839,0.00293051,12.4865,
5840,1.45829,13.3928,
5841,1.46083,7.59008,
5843,1.46009,39.2525,
5843,0.0186104,40.3254,
5843,0.0309451,40.3279,
5845,1.46083,23.8069,
5846,1.46083,6.2175,
5847,1.45904,70.5552,
5849,1.45921,22.6055,
5850,1.45769,36.2669,
5860,1.46083,12.9784,
5861,1.46083,29.0908,
5862,1.46083,27.815,
5862,0.0014592,27.815,
5862,0.0014592,27.815,
5867,1.46083,5.7659,
5867,0.0014346,5.7659,
5867,0.0014346,5.7659,
5868,1.45962,46.5877,
5870,1.97038,13.7289,
5870,0.0431597,14.78,
5871,1.46083,9.36343,
5871,0.00128663,9.36343,
5871,0.00128663,9.36343,
5872,1.46083,11.7144,
5872,0.0656754,11.9799,
5874,1.46083,37.0355,
5876,1.46063,26.8947,
5876,0.6599,26.8947,
5877,1.45876,14.0889,
5877,0.00293051,15.962,
5879,1.46083,18.1519,
5884,1.45909,10.1558,
5885,1.46083,13.0672,
5885,0.00104809,13.0672,
5885,0.00104809,13.0672,
5886,1.45866,38.9604,
5887,1.45935,12.6105,
5889,1.46055,13.482,
5890,1.46083,71.0416,
5891,1.46063,15.3426,
5893,1.45921,13.2227,
5895,1.46083,20.5957,
5896,1.45974,21.3283,
5897,1.46083,75.9515,
5897,0.00884426,76.5777,
5899,1.46045,38.0613,
5901,1.46054,32.7685,
5903,1.46083,24.1157,
5904,1.46083,9.15648,
5904,0.6599,9.15648,
5905,1.4591,48.3966,
5906,1.45835,22.1587,
5907,1.46083,93.3316,
5908,1.46083,24.8512,
5908,0.00293051,25.3557,
5909,1.46083,5.85657,
5909,0.510999,6.40582,
5909,0.510999,6.40582,
5910,1.4592,24.2213,
5910,0.403376,24.7889,
5911,1.46083,16.7138,
5911,0.00172039,16.7138,
5911,0.00172039,16.7138,
5911,0.0183403,17.7505,
5912,1.46083,4.59783,
5912,0.6599,4.59783,
5912,0.0203703,4.8033,
5912,0.241516,4.80713,
5915,1.46083,4.94865,
5916,1.45733,8.02838,
5918,1.45907,14.174,
5919,1.46083,32.1481,
5921,1.46083,36.2834,
5923,1.46083,12.2309,
5923,0.0901427,12.6163,
5924,1.46083,13.5626,
5924,0.242354,13.6414,
5924,0.00293051,15.0607,
5925,1.46083,20.1592,
5925,0.6599,20.1592,
5926,1.45997,7.12874,
5927,1.46083,14.3344,
5927,0.00316317,15.3085,
5928,1.45909,25.4513,
5929,1.45853,6.05019,
5934,1.45714,6.19346,
5937,1.4604,30.3958,
5938,1.46083,31.521,
5938,0.00149374,31.521,
5938,0.00149374,31.521,
5939,1.46018,17.044,
5940,1.46017,4.79337,
5941,1.45705,27.4732,
5941,0.00293051,29.7247,
5942,1.45918,48.3115,
5943,1.46083,10.816,
5943,0.00104817,10.816,
5943,0.00104817,10.816,
5944,1.45775,14.8775,
5946,1.46075,6.76221,
5948,1.46083,49.8497,
5949,1.46083,91.4992,
5951,1.46025,25.5645,
5953,1.46083,6.68875,
5953,0.00115779,6.68875,
5953,0.00115779,6.68875,
5954,1.45919,24.8612,
5954,0.0401858,24.8931,
5955,1.46083,66.0071,
5955,0.00116382,66.0071,
5955,0.00116382,66.0071,
5956,1.46083,29.3991,
5956,0.00292817,30.3857,
5957,1.46019,70.2534,
5958,1.46083,5.82971,
5960,1.46083,6.96569,
5960,0.00293051,8.06104,
5960,0.160348,7.13336,
5962,1.46083,8.80025,
5963,1.45914,51.0381,
5963,0.00292817,53.3517,
5963,0.0186691,52.417,
5966,1.46083,8.96083,
5966,0.6599,8.96083,
5966,0.00182997,8.96083,
5966,0.00182997,8.96083,
5967,1.46083,6.44337,
5967,0.00142172,6.44337,
5967,0.00142172,6.44337,
5969,1.46083,8.16919,
5973,1.4597,5.58371,
5975,1.45808,4.72298,
5976,1.45845,19.8094,
5977,1.46072,12.9278,
5978,1.45919,77.3376,
5979,1.45869,18.3673,
5980,1.46069,15.0833,
5982,1.46083,9.30123,
5983,1.45936,21.7501,
5985,2.16248,6.5994,
5986,1.45962,8.78369,
5987,1.45829,56.8553,
5988,1.45689,8.38742,
5990,1.45987,8.70955,
5991,1.46048,31.4807,
5994,1.46083,10.2279,
5994,0.00131558,10.2279,
5994,0.00131558,10.2279,
5995,1.46083,9.94362,
5995,0.00200297,9.94362,
5995,0.00200297,9.94362,
5997,1.46021,32.9801,
5997,0.6599,32.9801,
5999,1.46083,27.8991,
6000,1.46083,42.4442,
6001,1.46053,8.47475,
6002,1.46083,60.2853,
6002,0.00129195,60.2853,
6002,0.00129195,60.2853,
6003,1.46083,23.4626,
6003,0.00166933,23.4626,
6003,0.00166933,23.4626,
6004,1.46019,53.153,
6004,0.0186876,54.0515,
6004,0.00292817,54.0555,
6007,1.46058,27.6308,
6008,1.46083,18.3478,
6010,1.46083,10.1354,
6010,0.6599,10.1354,
6014,1.46083,60.0285,
6015,1.45791,6.77753,
6016,1.46083,29.7323,
6016,0.00293051,31.9739,
6018,1.46083,22.0441,
6019,1.46083,33.2231,
6019,0.00123065,33.2231,
6019,0.00123065,33.2231,
6022,1.45841,10.9763,
6023,1.45922,33.793,
6026,1.46083,34.2816,
6026,0.0108725,35.2724,
6028,1.46083,24.4369,
6028,0.00292817,26.9477,
6030,1.46083,31.7033,
6030,0.00173773,31.7033,
6030,0.00173773,31.7033,
6031,1.46083,39.3316,
6033,1.46083,8.58105,
6034,1.46048,5.04155,
6037,1.4607,46.4477,
6038,1.46032,15.5707,
6039,1.46022,5.39307,
6040,1.46034,5.76378,
6041,1.45719,17.4942,
6042,1.4586,41.8051,
6045,1.46083,11.1615,
6051,1.46083,16.1553,
6052,1.46083,7.38092,
6052,0.00151127,7.38092,
6052,0.00151127,7.38092,
6054,1.46083,7.48029,
6054,0.00192207,7.48029,
6054,0.00192207,7.48029,
6057,1.46083,4.88382,
6057,0.00652555,5.31521,
6057,0.00293051,5.31522,
6058,1.46083,14.8152,
6058,0.0015777,14.8152,
6058,0.0015777,14.8152,
6061,1.46083,53.4524,
6064,1.4606,27.5053,
6066,1.46041,6.8297,
6067,1.45844,14.7663,
6067,0.00544772,16.3155,
6068,1.45786,66.8808,
6069,1.46082,21.7203,
6070,1.46083,4.81947,
6070,0.00125828,4.81947,
6070,0.00125828,4.81947,
6071,1.45946,13.9839,
6072,1.46083,25.4866,
6072,0.0104165,26.4163,
6074,1.45805,6.79892,
6075,1.46038,8.30651,
6077,1.46083,19.2893,
6077,0.00150345,19.2893,
6077,0.00150345,19.2893,
6078,1.46083,6.29163,
6078,0.0488235,6.30243,
6080,1.46029,37.5265,
6081,1.46083,53.8479,
6082,1.45938,21.724,
6082,0.0186141,21.8486,
6082,0.00293051,21.8499,
6083,1.46083,8.01665,
6084,1.46083,13.0452,
6085,1.46083,23.9041,
6085,0.00119513,23.9041,
6085,0.00119513,23.9041,
6085,0.183062,24.1551,
6085,0.00293051,24.3026,
6086,1.46001,22.7734,
6086,0.406997,23.2725,
6086,0.00293051,23.7673,
6088,1.45813,32.862,
6089,1.46036,37.5239,
6089,0.00293051,38.7792,
6090,1.45928,5.51811,
6092,1.45769,32.6525,
6092,0.0194803,32.8911,
6093,1.46083,13.0778,
6095,1.46016,5.65657,
