eventID,ExtScatter,CryoScatter,innerLayerScatter,outerCellScatterAngle,CryoScatterAngle,outerCellEDep,CryoEDep,innerLayerEDep,numElasticSensitive,numInelasticSensitive,
7627,1,0,0,0.13896,0,0,0,0,2,0,
7628,1,0,1,0.397804,0,0,0,0,0,0,
7629,1,0,0,1.24509,0,0,0,0,0,0,
7630,2,1,0,nan,0.963205,0,0,0,0,0,
7631,1,0,0,2.05391,0,0,0,0,0,0,
7632,0,0,0,0,0,0,0,0,0,0,
7633,3,1,0,0,0.599287,0,0,0,0,0,
7634,1,0,0,1.73259,0,0,0,0,0,0,
7635,6,0,0,0.522087,0,0,0,0,0,0,
7636,2,0,0,0.739985,0,0,0,0,0,0,
7637,4,0,1,2.232,0,0,0,0,2,0,
7638,1,0,0,0.897624,0,0,0,0,0,0,
7639,2,0,0,0.190224,0,0,0,0,1,0,
7640,2,0,0,0.71608,0,0,0,0,0,0,
7641,2,0,0,nan,0,0,0,0,0,0,
7642,2,0,0,0.858975,0,0,0,0,0,0,
7643,1,0,0,0.983875,0,0,0,0,2,0,
7644,0,1,0,0,1.05805,0,0,0,0,0,
7645,7,0,0,1.03118,0,0,0,0,0,0,
7646,0,0,1,0,0,0,0,0,0,0,
7647,4,0,1,0.661262,0,0,0,0,0,0,
7648,1,0,0,1.22089,0,0,0,0,0,0,
7649,1,0,0,0.0469071,0,0,0,0,0,1,
7650,1,0,0,0.84043,0,0,0,0,0,0,
7651,2,1,0,0.381873,0.445494,0,0,0,0,0,
7652,0,0,1,0,0,0,0,0,2,0,
7653,0,0,0,0,0,0,0,0,1,0,
7654,5,1,0,1.03535,0.382903,0,0,0,0,0,
7655,5,0,0,0.883384,0,0,0,0,0,0,
7656,8,0,0,0.504924,0,0,0,0,0,0,
7657,1,0,0,2.58119,0,0,0,0,0,0,
7658,6,3,0,1.31123,2.30982,0,0,0,1,0,
7659,0,0,0,0,0,0,0,0,1,0,
7660,2,0,0,1.52876,0,0,0,0,1,0,
7661,9,0,0,2.22634,0,0,0,0,0,0,
7662,2,0,0,2.01135,0,0,0,0,1,0,
7663,1,0,0,nan,0,0,0,0,1,0,
7664,1,1,0,0.81623,0.186999,0,0,0,0,0,
7665,2,0,0,2.76993,0,0,0,0,0,0,
7666,2,0,0,nan,0,0,0,0,1,0,
7667,0,1,0,0,2.93969,0,0,0,0,0,
7668,1,0,0,2.37816,0,0,0,0,0,0,
7669,2,0,0,0,0,0,0,0,0,0,
7670,3,0,0,nan,0,0,0,0,1,0,
7671,1,0,0,0,0,0,0,0,0,0,
7672,5,0,0,2.16785,0,0,0,0,0,0,
7673,1,0,0,0.617743,0,0,0,0,0,0,
7674,1,1,0,0.57899,0.553252,0,0,0,0,0,
7675,1,0,1,0.377904,0,0,0,0,0,0,
7676,1,0,0,0.507943,0,0,0,0,0,0,
7677,1,0,0,2.69896,0,0,0,0,0,0,
7678,5,0,0,2.21759,0,0,0,0,2,0,
7679,4,0,0,0.472592,0,0,0,0,0,0,
7680,0,0,0,0,0,0,0,0,1,1,
7681,1,0,0,1.52326,0,0,0,0,0,0,
7682,0,1,0,0,1.81272,0,0,0,0,0,
7683,0,1,0,0,2.57054,0,0,0,0,0,
7684,1,0,0,0.147732,0,0,0,0,0,0,
7685,4,0,0,0.374684,0,0,0,0,1,0,
7686,3,1,0,1.53681,0.486422,0,0,0,0,0,
7687,7,0,0,2.70189,0,0,0,0,0,0,
7688,1,0,0,0.100198,0,0,0,0,1,0,
7689,1,0,0,1.19745,0,0,0,0,0,0,
7690,1,1,0,1.97963,0.16741,0,0,0,0,0,
7691,1,1,0,1.94218,0,0,0,0,0,0,
7692,4,1,0,1.19606,0.379192,0,0,0,0,0,
7693,0,0,0,0,0,0,0,0,0,0,
7694,0,0,0,0,0,0,0,0,1,1,
7695,2,1,0,1.44508,nan,0,0,0,0,0,
7696,3,0,0,1.40149,0,0,0,0,0,0,
7697,0,0,0,0,0,0,0,0,1,1,
7698,0,0,0,0,0,0,0,0,3,0,
7699,3,0,0,0.86071,0,0,0,0,0,0,
7700,3,0,0,1.31046,0,0,0,0,0,0,
7701,1,0,0,1.89273,0,0,0,0,1,0,
7702,0,1,0,0,2.91107,0,0,0,0,0,
7703,0,0,0,0,0,0,0,0,0,0,
7704,0,0,0,0,0,0,0,0,1,0,
7705,1,0,0,1.23169,0,0,0,0,0,1,
7706,0,0,0,0,0,0,0,0,1,0,
7707,9,0,0,1.80302,0,0,0,0,0,0,
7708,0,0,0,0,0,0,0,0,1,0,
7709,1,0,0,2.03101,0,0,0,0,1,1,
7710,1,0,0,0.44759,0,0,0,0,0,0,
7711,1,0,0,2.50647,0,0,0,0,0,0,
7712,3,0,0,nan,0,0,0,0,0,0,
7713,0,0,0,0,0,0,0,0,1,1,
7714,1,1,0,2.80003,1.0127,0,0,0,0,0,
7715,3,0,0,3.332e-08,0,0,0,0,1,0,
7716,2,0,0,0.367987,0,0,0,0,0,1,
7717,1,0,0,0,0,0,0,0,0,0,
7718,1,0,0,0,0,0,0,0,0,0,
7719,0,0,0,0,0,0,0,0,0,0,
7720,1,0,0,0.41698,0,0,0,0,0,0,
7721,0,1,0,0,0.218534,0,0,0,0,1,
7722,2,0,0,0.492591,0,0,0,0,3,0,
7723,0,0,0,0,0,0,0,0,1,0,
7724,1,0,0,0.963001,0,0,0,0,0,0,
7725,1,1,0,0,0.781225,0,0,0,0,0,
7726,3,0,0,0.669876,0,0,0,0,0,0,
7727,4,0,0,0.928716,0,0,0,0,0,0,
7728,2,0,0,2.87041,0,0,0,0,0,0,
7729,1,0,0,2.06278,0,0,0,0,0,0,
7730,1,1,0,0,0.754488,0,0,0,0,0,
7731,3,1,0,0.682459,0.596972,0,0,0,0,0,
7732,3,0,0,0.571399,0,0,0,0,0,0,
7733,0,0,0,0,0,0,0,0,1,0,
7734,3,0,0,0.446661,0,0,0,0,0,0,
7735,1,0,0,0.225541,0,0,0,0,0,0,
7736,0,1,0,0,0,0,0,0,0,0,
7737,2,0,0,1.13619,0,0,0,0,0,0,
7738,3,1,0,2.90007,0.185798,0,0,0,1,0,
7739,2,0,0,0.542136,0,0,0,0,0,0,
7740,2,0,0,0.394843,0,0,0,0,2,0,
7741,3,1,1,2.38285,2.48362,0,0,0,1,1,
7742,2,0,0,0,0,0,0,0,1,0,
7743,1,0,0,2.54833,0,0,0,0,0,0,
7744,1,0,0,0,0,0,0,0,0,0,
7745,5,0,0,2.62457,0,0,0,0,0,0,
7746,2,0,0,0.627424,0,0,0,0,1,0,
7747,0,0,0,0,0,0,0,0,0,0,
7748,0,1,0,0,1.62445,0,0,0,0,0,
7749,4,0,0,0.521407,0,0,0,0,0,0,
7750,0,0,0,0,0,0,0,0,0,0,
7751,0,1,0,0,2.10378,0,0,0,0,0,
7752,10,0,0,0.102953,0,0,0,0,1,0,
7753,1,0,0,2.10734e-08,0,0,0,0,1,0,
7754,4,0,0,0.65735,0,0,0,0,0,0,
7755,3,0,0,0,0,0,0,0,0,0,
7756,2,0,0,2.4979,0,0,0,0,0,1,
7757,1,0,0,0.776358,0,0,0,0,1,1,
7758,2,0,1,0.819741,0,0,0,0,0,0,
7759,4,0,0,1.61514,0,0,0,0,0,0,
7760,4,1,0,1.17321,0.927551,0,0,0,0,0,
7761,1,0,0,0.572837,0,0,0,0,0,0,
7762,2,0,0,3.332e-08,0,0,0,0,0,0,
7763,4,0,0,0.354748,0,0,0,0,0,0,
7764,1,0,0,0.637651,0,0,0,0,1,0,
7765,2,0,0,2.52305,0,0,0,0,0,0,
7766,3,0,0,0.48688,0,0,0,0,0,0,
7767,2,0,0,2.69899,0,0,0,0,0,0,
7768,1,0,0,2.90615,0,0,0,0,0,0,
7769,2,0,0,0,0,0,0,0,0,0,
7770,1,0,0,2.81459,0,0,0,0,0,0,
7771,1,0,0,2.34878,0,0,0,0,0,0,
7772,3,0,0,1.49012e-08,0,0,0,0,1,0,
7773,0,0,0,0,0,0,0,0,0,1,
7774,9,0,0,0.220951,0,0,0,0,0,0,
7775,2,0,0,1.62449,0,0,0,0,0,0,
7776,2,0,0,1.49012e-08,0,0,0,0,0,0,
7777,1,0,0,2.80336,0,0,0,0,0,0,
7778,4,0,0,1.89397,0,0,0,0,2,0,
7779,4,0,0,0.936403,0,0,0,0,0,0,
7780,1,0,0,2.70144,0,0,0,0,0,0,
7781,1,0,0,1.65949,0,0,0,0,0,0,
7782,3,0,0,0.73479,0,0,0,0,0,1,
7783,3,0,0,0.679109,0,0,0,0,0,0,
7784,1,0,0,0.631943,0,0,0,0,1,1,
7785,1,0,0,0.239467,0,0,0,0,0,0,
7786,2,1,0,0.703258,0.738087,0,0,0,0,0,
7787,8,0,0,0.506124,0,0,0,0,0,0,
7788,6,0,0,0,0,0,0,0,0,0,
7789,1,0,0,0.0436135,0,0,0,0,0,0,
7790,1,1,0,2.0367,0.706716,0,0,0,0,0,
7791,5,0,0,0.8573,0,0,0,0,1,0,
7792,0,0,0,0,0,0,0,0,2,0,
7793,4,0,0,0.65092,0,0,0,0,2,0,
7794,2,0,0,0.205296,0,0,0,0,0,0,
7795,2,0,0,1.14498,0,0,0,0,0,0,
7796,0,0,0,0,0,0,0,0,0,0,
7797,3,0,0,2.10734e-08,0,0,0,0,1,0,
7798,2,1,0,2.83666,0,0,0,0,0,0,
7799,1,0,0,0.607729,0,0,0,0,1,0,
7800,2,0,1,0.516128,0,0,0,0,0,0,
7801,0,1,0,0,2.58096e-08,0,0,0,1,0,
7802,2,0,0,2.7353,0,0,0,0,0,0,
7803,4,0,0,0.646821,0,0,0,0,0,0,
7804,2,2,0,0.929213,1.06642,0,0,0,1,0,
7805,5,0,0,0,0,0,0,0,1,0,
7806,3,0,0,2.13402,0,0,0,0,0,0,
7807,1,0,0,0.276133,0,0,0,0,0,0,
7808,1,0,1,0.705358,0,0,0,0,0,0,
7809,2,1,0,2.41849,0,0,0,0,0,0,
7810,3,0,0,0.253252,0,0,0,0,0,0,
7811,0,0,0,0,0,0,0,0,0,0,
7812,4,0,0,2.58096e-08,0,0,0,0,0,0,
7813,3,0,0,2.31066,0,0,0,0,0,0,
7814,1,0,0,0.159025,0,0,0,0,1,0,
7815,7,0,0,2.69668,0,0,0,0,1,0,
7816,0,1,0,0,0.26633,0,0,0,0,0,
7817,4,0,0,0.102621,0,0,0,0,0,0,
7818,2,0,0,0.325713,0,0,0,0,0,0,
7819,0,0,0,0,0,0,0,0,0,0,
7820,0,0,0,0,0,0,0,0,2,0,
7821,6,2,0,2.9758,2.10734e-08,0,0,0,0,0,
7822,5,0,0,1.26596,0,0,0,0,0,0,
7823,4,0,0,0.349306,0,0,0,0,0,0,
7824,2,1,0,0.743508,0.942586,0,0,0,0,0,
7825,1,0,0,0.580287,0,0,0,0,2,0,
7826,1,1,0,2.01346,0.190301,0,0,0,0,0,
7827,4,0,0,1.40098,0,0,0,0,0,0,
7828,1,0,0,0,0,0,0,0,1,0,
7829,0,1,0,0,0,0,0,0,0,0,
7830,0,0,2,0,0,0,0,0,0,1,
7831,2,0,0,0.251855,0,0,0,0,0,0,
7832,0,1,0,0,2.36094,0,0,0,0,0,
7833,2,0,0,0.535665,0,0,0,0,0,0,
7834,2,0,0,0.200955,0,0,0,0,0,0,
7835,2,0,0,1.79282,0,0,0,0,0,0,
7836,0,0,0,0,0,0,0,0,0,1,
7837,1,2,0,2.67775,1.41987,0,0,0,1,0,
7838,2,0,0,0,0,0,0,0,0,0,
7839,1,0,0,1.21596,0,0,0,0,0,0,
7840,5,1,0,1.53993,nan,0,0,0,0,0,
7841,3,0,0,0.603807,0,0,0,0,0,0,
7842,1,1,0,2.48211,0,0,0,0,0,0,
7843,1,0,0,0,0,0,0,0,0,0,
7844,2,0,0,0.248875,0,0,0,0,0,0,
7845,4,0,0,0.0260258,0,0,0,0,0,0,
7846,0,1,0,0,0,0,0,0,0,0,
7847,2,2,0,0,1.51942,0,0,0,0,0,
7848,2,0,0,2.95459,0,0,0,0,0,0,
7849,2,0,0,0,0,0,0,0,1,0,
7850,0,0,0,0,0,0,0,0,0,0,
7851,1,0,0,0,0,0,0,0,2,0,
7852,1,0,0,0,0,0,0,0,0,0,
7853,0,0,0,0,0,0,0,0,1,1,
7854,4,1,0,2.00485,2.39842,0,0,0,2,0,
7855,0,0,0,0,0,0,0,0,0,1,
7856,2,0,0,1.22023,0,0,0,0,0,0,
7857,4,0,0,2.6469,0,0,0,0,3,0,
7858,6,1,0,0.209963,2.42096,0,0,0,1,0,
7859,2,0,0,2.44902,0,0,0,0,0,0,
7860,1,0,0,0.647518,0,0,0,0,3,0,
7861,2,0,0,2.2722,0,0,0,0,0,0,
7862,2,0,0,2.3311,0,0,0,0,0,0,
7863,1,0,0,2.81279,0,0,0,0,0,0,
7864,0,0,0,0,0,0,0,0,0,0,
7865,1,0,0,2.45856,0,0,0,0,0,0,
7866,3,0,0,2.55898,0,0,0,0,0,0,
7867,8,0,0,2.98023e-08,0,0,0,0,3,0,
7868,6,0,0,0.542191,0,0,0,0,0,0,
7869,6,0,0,0.415262,0,0,0,0,0,0,
7870,1,0,0,1.98301,0,0,0,0,0,0,
7871,9,1,0,0.679378,2.20256,0,0,0,1,0,
7872,2,0,0,0.418284,0,0,0,0,0,0,
7873,4,0,0,0.840834,0,0,0,0,0,0,
7874,1,1,0,0.959014,0.398688,0,0,0,1,0,
7875,3,1,0,2.10734e-08,1.92397,0,0,0,0,0,
7876,2,0,0,0.737061,0,0,0,0,0,0,
7877,1,0,0,0,0,0,0,0,0,0,
7878,4,0,0,0.514063,0,0,0,0,0,0,
7879,4,0,0,1.49012e-08,0,0,0,0,0,0,
7880,0,1,0,0,2.02918,0,0,0,0,0,
7881,0,0,0,0,0,0,0,0,0,0,
7882,1,0,0,2.139,0,0,0,0,0,0,
7883,1,0,0,1.02378,0,0,0,0,0,0,
7884,1,0,0,2.37709,0,0,0,0,0,0,
7885,1,1,0,1.66286,0,0,0,0,0,0,
7886,2,0,0,1.49012e-08,0,0,0,0,0,0,
7887,2,0,0,0,0,0,0,0,0,0,
7888,1,0,0,0.680343,0,0,0,0,0,0,
7889,0,1,0,0,2.38675,0,0,0,0,0,
7890,4,1,0,1.19584,1.55254,0,0,0,0,0,
7891,6,0,1,2.05072,0,0,0,0,1,0,
7892,1,1,0,2.77535,0,0,0,0,0,0,
7893,5,0,1,1.02276,0,0,0,0,0,0,
7894,3,0,0,1.62976,0,0,0,0,0,0,
7895,1,0,0,1.92607,0,0,0,0,0,0,
7896,2,1,0,0.346675,nan,0,0,0,0,0,
7897,2,1,0,0.423095,0.274268,0,0,0,0,0,
7898,2,0,0,2.65378,0,0,0,0,0,0,
7899,1,0,0,2.32028,0,0,0,0,0,0,
7900,3,0,0,0.879757,0,0,0,0,0,0,
7901,1,0,0,0,0,0,0,0,0,0,
7902,3,0,0,1.96612,0,0,0,0,0,0,
7903,4,0,0,0.400785,0,0,0,0,0,0,
7904,1,0,0,1.10811,0,0,0,0,0,0,
7905,2,0,0,0.809384,0,0,0,0,0,0,
7906,10,0,0,0.497035,0,0,0,0,0,0,
7907,2,0,0,0.657805,0,0,0,0,1,0,
7908,2,0,0,1.49012e-08,0,0,0,0,0,0,
7909,5,0,0,1.292,0,0,0,0,0,0,
7910,3,0,0,2.32413,0,0,0,0,0,1,
7911,0,0,0,0,0,0,0,0,0,0,
7912,2,0,0,1.83767,0,0,0,0,1,0,
7913,0,1,0,0,0,0,0,0,0,0,
7914,0,0,1,0,0,0,0,0,0,0,
7915,6,0,0,1.15082,0,0,0,0,0,0,
7916,0,0,0,0,0,0,0,0,0,0,
7917,0,1,0,0,0,0,0,0,0,0,
7918,7,0,0,0,0,0,0,0,0,0,
7919,0,0,0,0,0,0,0,0,0,0,
7920,2,0,0,nan,0,0,0,0,0,0,
7921,0,0,0,0,0,0,0,0,0,1,
7922,1,0,0,2.12633,0,0,0,0,0,0,
7923,1,0,0,0.753386,0,0,0,0,0,0,
7924,1,0,0,0.307226,0,0,0,0,0,1,
7925,3,1,0,1.2547,0.799186,0,0,0,0,0,
7926,1,0,0,0.12783,0,0,0,0,0,0,
7927,0,0,0,0,0,0,0,0,0,0,
7928,2,0,0,0.737833,0,0,0,0,1,0,
7929,3,0,0,2.37014,0,0,0,0,0,0,
7930,1,0,0,0.460984,0,0,0,0,0,0,
7931,5,0,0,3.65002e-08,0,0,0,0,0,0,
7932,1,2,0,0,0.795893,0,0,0,0,0,
7933,2,0,0,1.56034,0,0,0,0,0,0,
7934,1,0,0,0.957021,0,0,0,0,0,0,
7935,0,0,0,0,0,0,0,0,1,0,
7936,2,0,0,0.569792,0,0,0,0,0,0,
7937,2,0,0,0.43206,0,0,0,0,1,0,
7938,1,0,0,2.61934,0,0,0,0,4,1,
7939,1,0,0,4.47035e-08,0,0,0,0,4,0,
7940,2,0,0,1.79809,0,0,0,0,0,0,
7941,4,0,0,1.66339,0,0,0,0,0,0,
7942,1,0,0,0,0,0,0,0,0,0,
7943,1,0,0,1.58688,0,0,0,0,2,1,
7944,0,1,0,0,0.822235,0,0,0,0,0,
7945,1,0,0,0,0,0,0,0,0,0,
7946,7,1,0,0.217535,2.4823,0,0,0,0,0,
7947,0,0,0,0,0,0,0,0,1,0,
7948,0,0,0,0,0,0,0,0,1,1,
7949,1,0,0,0.847032,0,0,0,0,0,0,
7950,5,0,0,2.79537,0,0,0,0,0,0,
7951,2,0,0,nan,0,0,0,0,0,0,
7952,3,0,0,0.502878,0,0,0,0,1,0,
7953,6,0,0,1.49012e-08,0,0,0,0,2,0,
7954,2,0,0,1.08625,0,0,0,0,0,0,
7955,2,0,0,0,0,0,0,0,0,0,
7956,1,1,0,1.3706,0,0,0,0,0,0,
7957,1,1,0,0.199104,0.911364,0,0,0,1,0,
7958,0,0,0,0,0,0,0,0,0,0,
7959,1,0,0,2.85613,0,0,0,0,0,0,
7960,2,0,1,1.98489,0,0,0,0,1,0,
7961,1,0,0,2.4289,0,0,0,0,0,0,
7962,2,0,0,1.70816,0,0,0,0,0,0,
7963,4,0,0,1.78352,0,0,0,0,1,0,
7964,0,0,0,0,0,0,0,0,1,0,
7965,1,0,0,0,0,0,0,0,0,0,
7966,2,0,0,0.806425,0,0,0,0,0,0,
7967,3,0,0,1.87236,0,0,0,0,0,0,
7968,2,0,0,0.605785,0,0,0,0,0,0,
7969,5,0,1,2.90138,0,0,0,0,1,0,
7970,1,0,0,0.227912,0,0,0,0,0,0,
7971,6,1,0,2.98023e-08,2.79649,0,0,0,1,0,
7972,4,0,0,3.06184,0,0,0,0,0,0,
7973,1,0,0,0,0,0,0,0,0,0,
7974,12,1,0,0.146764,2.3609,0,0,0,0,0,
7975,0,1,0,0,2.56876,0,0,0,0,0,
7976,1,0,0,nan,0,0,0,0,1,0,
7977,3,0,0,1.45889,0,0,0,0,0,0,
7978,1,0,0,0.375317,0,0,0,0,0,0,
7979,0,0,0,0,0,0,0,0,1,1,
7980,1,0,0,0.63122,0,0,0,0,0,0,
7981,2,1,0,0.170811,0,0,0,0,0,0,
7982,3,0,0,0.171799,0,0,0,0,0,0,
7983,1,0,0,0.327289,0,0,0,0,0,0,
7984,0,1,0,0,2.72718,0,0,0,0,0,
7985,6,0,0,0.689432,0,0,0,0,0,0,
7986,0,0,0,0,0,0,0,0,1,0,
7987,0,1,0,0,0,0,0,0,0,0,
7988,1,0,0,2.28413,0,0,0,0,0,0,
7989,4,0,0,0.41704,0,0,0,0,2,0,
7990,1,0,1,0.554048,0,0,0,0,1,1,
7991,1,0,0,1.78846,0,0,0,0,0,0,
7992,1,0,0,0,0,0,0,0,0,0,
7993,0,0,1,0,0,0,0,0,0,0,
7994,5,0,0,1.20843,0,0,0,0,0,0,
7995,3,0,0,2.49512,0,0,0,0,0,0,
7996,2,0,0,2.37082,0,0,0,0,0,0,
7997,1,0,0,3.00588,0,0,0,0,0,0,
7998,0,0,0,0,0,0,0,0,0,1,
7999,4,0,0,0.188914,0,0,0,0,0,0,
8000,2,0,0,0.462753,0,0,0,0,0,0,
8001,2,0,0,1.3641,0,0,0,0,0,0,
8002,3,0,0,0.55152,0,0,0,0,0,0,
8003,2,0,0,0.339974,0,0,0,0,0,0,
8004,1,0,0,0.622633,0,0,0,0,0,0,
8005,1,1,0,2.8096,0.187887,0,0,0,0,0,
8006,2,0,1,0.374188,0,0,0,0,0,0,
8007,6,0,0,0.380373,0,0,0,0,0,0,
8008,2,0,0,0.628008,0,0,0,0,0,0,
8009,4,1,0,0,1.43918,0,0,0,0,0,
8010,1,1,0,0,0.661887,0,0,0,0,0,
8011,1,0,0,0.992498,0,0,0,0,0,0,
8012,3,0,0,2.83706,0,0,0,0,0,0,
8013,1,0,0,2.97768,0,0,0,0,0,0,
8014,5,1,0,1.85368,0.287624,0,0,0,0,0,
8015,1,0,0,0,0,0,0,0,0,0,
8016,3,1,0,1.81548,0.967874,0,0,0,0,0,
8017,7,2,0,1.06836,1.55984,0,0,0,0,0,
8018,1,0,0,0.255177,0,0,0,0,0,1,
8019,3,0,0,2.01152,0,0,0,0,0,0,
8020,1,0,0,0.335625,0,0,0,0,0,0,
8021,2,0,0,1.62245,0,0,0,0,0,0,
8022,1,0,0,0,0,0,0,0,0,0,
8023,1,0,0,2.77561,0,0,0,0,0,0,
8024,1,0,0,1.80772,0,0,0,0,0,0,
8025,0,0,0,0,0,0,0,0,1,0,
8026,3,0,0,0.77038,0,0,0,0,0,0,
8027,4,0,0,nan,0,0,0,0,0,0,
8028,3,0,0,0.745523,0,0,0,0,0,0,
8029,2,0,0,0.633163,0,0,0,0,0,0,
8030,1,0,0,2.91322,0,0,0,0,0,0,
8031,1,0,0,2.76981,0,0,0,0,0,0,
8032,2,0,0,0.308676,0,0,0,0,1,0,
8033,1,0,0,1.49012e-08,0,0,0,0,1,0,
8034,1,0,0,0,0,0,0,0,0,0,
8035,0,0,0,0,0,0,0,0,0,0,
8036,2,0,0,0.575436,0,0,0,0,0,0,
8037,3,0,0,0.455988,0,0,0,0,0,1,
8038,4,1,0,0.438674,0.642433,0,0,0,0,0,
8039,0,0,0,0,0,0,0,0,0,0,
8040,0,1,0,0,0,0,0,0,0,0,
8041,5,0,1,0.155806,0,0,0,0,2,0,
8042,2,0,0,0,0,0,0,0,0,0,
8043,2,0,0,0.86344,0,0,0,0,0,0,
8044,3,0,0,2.71889,0,0,0,0,0,0,
8045,4,0,0,1.95949,0,0,0,0,0,1,
8046,1,1,0,1.11512,1.49012e-08,0,0,0,1,0,
8047,4,1,0,0.395358,0,0,0,0,1,0,
8048,1,1,0,2.10734e-08,0.509129,0,0,0,0,0,
8049,1,0,0,0.379296,0,0,0,0,0,0,
8050,4,0,0,0.425872,0,0,0,0,0,0,
8051,0,0,0,0,0,0,0,0,0,0,
8052,3,0,0,0.624339,0,0,0,0,0,0,
8053,1,0,0,0.428711,0,0,0,0,1,0,
8054,2,1,0,1.53499,0.659395,0,0,0,0,0,
8055,1,0,0,0,0,0,0,0,0,0,
8056,1,0,0,0,0,0,0,0,0,0,
8057,6,0,0,2.19874,0,0,0,0,0,0,
8058,1,0,0,0.776771,0,0,0,0,0,0,
8059,2,0,0,nan,0,0,0,0,0,0,
8060,1,0,0,2.39809,0,0,0,0,0,0,
8061,2,0,0,nan,0,0,0,0,2,0,
8062,3,0,1,1.35332,0,0,0,0,0,1,
8063,0,0,0,0,0,0,0,0,0,0,
8064,15,0,0,2.64179,0,0,0,0,0,0,
8065,4,3,0,2.39759,0.552299,0,0,0,1,0,
8066,5,0,0,0.828526,0,0,0,0,0,0,
8067,0,1,0,0,0,0,0,0,0,0,
8068,0,0,0,0,0,0,0,0,2,0,
8069,1,0,1,0.131779,0,0,0,0,0,0,
8070,1,0,0,2.16696,0,0,0,0,0,0,
8071,2,0,0,2.71643,0,0,0,0,0,1,
8072,4,1,0,2.2429,nan,0,0,0,1,0,
8073,2,1,0,2.11578,1.63033,0,0,0,2,0,
8074,0,1,0,0,2.17012,0,0,0,0,0,
8075,1,0,0,0.231722,0,0,0,0,1,0,
8076,1,0,0,2.56451,0,0,0,0,0,0,
8077,2,0,0,1.49012e-08,0,0,0,0,0,0,
8078,2,0,0,nan,0,0,0,0,0,0,
8079,0,0,0,0,0,0,0,0,4,0,
8080,2,0,1,0.272802,0,0,0,0,0,0,
8081,1,0,0,0,0,0,0,0,0,0,
8082,1,0,0,2.46495,0,0,0,0,0,0,
8083,2,0,0,1.26096,0,0,0,0,0,0,
8084,3,0,0,1.70847,0,0,0,0,2,0,
8085,2,0,0,0.730025,0,0,0,0,0,0,
8086,3,0,0,0.51126,0,0,0,0,0,0,
8087,3,0,0,0.341635,0,0,0,0,0,0,
8088,3,0,0,1.98494,0,0,0,0,0,0,
8089,0,0,1,0,0,0,0,0,0,0,
8090,0,0,1,0,0,0,0,0,0,0,
8091,4,0,0,1.02355,0,0,0,0,0,0,
8092,0,1,0,0,0,0,0,0,0,0,
8093,5,1,0,1.87157,0.436008,0,0,0,0,0,
8094,1,0,0,0.278335,0,0,0,0,0,0,
8095,9,3,0,1.55248,0.296051,0,0,0,0,0,
8096,1,0,0,1.06628,0,0,0,0,0,0,
8097,3,0,0,1.2646,0,0,0,0,0,0,
8098,1,0,0,0,0,0,0,0,0,0,
8099,1,0,0,1.57401,0,0,0,0,0,0,
8100,0,0,0,0,0,0,0,0,1,0,
8101,4,0,0,0.551573,0,0,0,0,0,0,
8102,1,1,0,1.98913,nan,0,0,0,0,0,
8103,0,0,0,0,0,0,0,0,0,0,
8104,1,0,0,2.44467,0,0,0,0,0,0,
8105,1,0,0,0,0,0,0,0,0,0,
8106,2,0,0,0.898744,0,0,0,0,1,1,
8107,0,0,0,0,0,0,0,0,0,0,
8108,0,0,0,0,0,0,0,0,0,0,
8109,5,0,0,2.96734,0,0,0,0,0,0,
8110,5,2,0,2.2465,2.33744,0,0,0,0,0,
8111,1,0,0,0,0,0,0,0,0,0,
8112,4,0,0,1.21079,0,0,0,0,0,0,
8113,3,0,0,0.741072,0,0,0,0,0,0,
8114,1,0,0,0,0,0,0,0,0,0,
8115,3,0,0,1.90742,0,0,0,0,0,0,
8116,2,0,0,nan,0,0,0,0,0,0,
8117,7,0,0,2.08374,0,0,0,0,0,0,
8118,4,0,0,0.307517,0,0,0,0,0,0,
8119,2,0,0,0,0,0,0,0,0,0,
8120,2,0,0,0.531252,0,0,0,0,0,0,
8121,3,0,0,0.544346,0,0,0,0,0,0,
8122,4,0,0,2.06916,0,0,0,0,0,0,
8123,2,0,0,0.561102,0,0,0,0,1,0,
8124,0,0,0,0,0,0,0,0,0,0,
8125,5,0,0,0.608268,0,0,0,0,0,0,
8126,0,0,0,0,0,0,0,0,2,0,
8127,3,0,0,1.49012e-08,0,0,0,0,0,0,
8128,2,0,0,2.32428,0,0,0,0,0,0,
8129,3,0,0,0.741118,0,0,0,0,0,0,
8130,5,0,0,0.595262,0,0,0,0,1,0,
8131,7,0,0,0.283759,0,0,0,0,0,0,
8132,3,1,0,1.23242,0.940829,0,0,0,0,0,
8133,3,0,0,0.404695,0,0,0,0,1,0,
8134,2,0,0,0.959691,0,0,0,0,0,0,
8135,3,0,0,0.741946,0,0,0,0,0,0,
8136,1,1,0,0,0.378092,0,0,0,0,0,
8137,2,1,0,1.06285,0,0,0,0,0,0,
8138,1,0,0,1.53526,0,0,0,0,0,0,
8139,4,0,0,2.59003,0,0,0,0,0,0,
8140,2,0,2,0.400991,0,0,0,0,0,0,
8141,4,0,0,0.963751,0,0,0,0,1,0,
8142,1,0,0,0,0,0,0,0,0,0,
8143,1,0,0,0.468557,0,0,0,0,0,0,
8144,5,0,0,0.548976,0,0,0,0,0,0,
8145,0,1,0,0,0,0,0,0,0,0,
8146,0,0,0,0,0,0,0,0,0,0,
