process,distance,
compt,18.4293,
compt,38.0035,
compt,46.8046,
compt,12.9268,
conv,27.2367,
compt,16.4024,
compt,25.7343,
conv,26.0342,
compt,91.2586,
compt,23.7747,
conv,36.3368,
compt,68.8737,
compt,28.8159,
compt,19.489,
conv,41.5405,
compt,14.2652,
compt,22.4152,
compt,63.9979,
compt,28.126,
compt,23.2124,
compt,14.1756,
conv,12.3105,
compt,39.6789,
compt,15.7035,
compt,47.2302,
compt,42.2875,
compt,67.6706,
compt,103.505,
compt,29.3153,
conv,17.5578,
compt,41.1687,
conv,29.9805,
compt,34.8202,
conv,16.0759,
conv,67.0025,
compt,22.4117,
compt,27.1753,
compt,23.5115,
conv,21.0683,
conv,18.5979,
compt,69.1404,
compt,24.4911,
compt,11.2447,
conv,41.8479,
conv,51.8101,
conv,52.9994,
compt,12.008,
compt,28.3753,
compt,19.2423,
compt,22.7141,
conv,60.2943,
compt,30.0332,
compt,33.136,
conv,16.7774,
conv,66.1682,
compt,80.0604,
compt,30.7736,
compt,26.6921,
compt,51.1591,
conv,26.1703,
compt,15.363,
compt,19.505,
compt,85.4598,
compt,45.0848,
compt,25.3193,
compt,43.0137,
compt,50.1418,
compt,20.7613,
compt,25.1598,
compt,92.712,
conv,46.8001,
conv,16.0182,
compt,82.7543,
compt,30.4472,
compt,16.9545,
compt,16.7125,
compt,26.5261,
compt,11.2239,
compt,16.3154,
conv,26.9834,
compt,31.1673,
conv,10.9955,
compt,35.0941,
compt,35.3009,
compt,15.9468,
conv,18.4613,
compt,56.4148,
compt,44.2703,
conv,18.0611,
compt,10.9389,
compt,13.1175,
compt,16.2537,
compt,19.6717,
compt,50.9952,
compt,29.6238,
compt,33.281,
conv,66.2437,
compt,29.6659,
compt,22.1532,
compt,37.2226,
compt,11.0542,
compt,38.8546,
compt,20.1298,
compt,71.5895,
compt,23.1952,
compt,34.597,
compt,18.841,
compt,24.3586,
compt,109.658,
compt,62.1961,
compt,29.6288,
compt,27.0224,
compt,18.4051,
compt,17.2343,
compt,38.4972,
compt,46.03,
conv,14.1663,
compt,43.526,
compt,58.0354,
compt,26.7546,
compt,40.82,
compt,24.9522,
compt,97.0333,
compt,10.4618,
compt,28.4551,
compt,14.7765,
compt,59.9685,
compt,23.4567,
conv,41.44,
compt,19.4591,
compt,14.9192,
compt,23.6531,
compt,15.9556,
compt,57.1304,
conv,26.0045,
compt,80.9219,
compt,95.6894,
conv,22.6319,
compt,35.0499,
compt,19.7927,
conv,61.3077,
compt,43.1757,
compt,91.006,
compt,26.1151,
compt,77.9898,
conv,21.0022,
compt,28.2606,
conv,13.5709,
compt,12.3433,
conv,18.9174,
compt,17.0544,
compt,13.4206,
compt,46.8136,
compt,19.2741,
compt,27.3563,
compt,23.0494,
compt,40.9861,
compt,45.8426,
compt,71.6889,
conv,44.6749,
compt,31.6129,
conv,20.3549,
conv,24.0452,
compt,13.6661,
conv,68.7408,
compt,47.9507,
conv,46.0464,
compt,12.8608,
Rayl,15.1809,
conv,21.3927,
compt,19.1947,
compt,14.9615,
compt,22.8078,
conv,24.8921,
compt,19.8834,
compt,16.0206,
compt,42.9589,
compt,11.6851,
compt,21.9679,
compt,21.6599,
compt,13.7975,
compt,80.8232,
compt,62.0037,
compt,31.9076,
compt,15.5113,
compt,28.3431,
compt,45.7388,
compt,20.9273,
compt,20.7354,
compt,22.3194,
conv,102.572,
conv,21.7266,
compt,18.266,
compt,34.0209,
compt,52.7628,
compt,30.4297,
compt,59.8032,
compt,35.1738,
conv,11.8519,
compt,35.7922,
compt,35.7534,
conv,25.2872,
compt,15.8613,
compt,21.7402,
compt,28.3055,
compt,37.4036,
conv,21.7475,
compt,20.9258,
compt,41.5236,
conv,37.1556,
compt,38.5651,
compt,26.1636,
compt,18.6005,
conv,21.7345,
compt,14.2217,
compt,43.9768,
compt,37.1244,
compt,20.067,
compt,19.5398,
compt,95.834,
compt,21.4166,
compt,90.6982,
compt,42.3369,
compt,13.0625,
compt,26.1732,
compt,33.9145,
compt,39.5934,
conv,43.7274,
compt,19.5757,
compt,15.0467,
compt,22.623,
compt,42.4087,
compt,65.4131,
compt,29.5802,
compt,29.767,
compt,40.7065,
compt,10.0823,
compt,19.6564,
compt,27.4934,
compt,19.6888,
compt,42.1508,
compt,26.7275,
compt,39.675,
compt,52.3348,
compt,16.8109,
conv,12.7944,
compt,13.3625,
compt,10.0618,
compt,105.845,
compt,68.966,
compt,66.5108,
compt,38.7081,
conv,35.4329,
compt,52.1551,
compt,64.6089,
compt,33.0998,
compt,33.1749,
compt,25.3343,
compt,25.1925,
compt,14.333,
compt,11.9163,
conv,107.596,
compt,13.4712,
compt,25.6457,
conv,20.7068,
conv,33.6185,
conv,24.3479,
compt,53.8456,
conv,31.8531,
compt,44.0035,
compt,48.0685,
compt,13.5535,
compt,16.7916,
compt,26.0037,
compt,12.8496,
compt,17.9261,
compt,21.5709,
compt,74.0807,
compt,28.0141,
compt,39.7018,
compt,10.1918,
conv,17.9687,
compt,69.2076,
conv,15.9752,
conv,20.5403,
compt,26.2845,
conv,16.2795,
compt,16.5149,
compt,13.6635,
compt,12.8034,
compt,24.3223,
compt,33.8025,
compt,40.702,
compt,32.352,
compt,15.302,
compt,14.8505,
compt,26.6169,
compt,29.3415,
conv,45.6143,
compt,34.7017,
conv,17.1139,
compt,15.1961,
compt,30.6931,
conv,75.388,
compt,11.4583,
compt,11.5013,
compt,47.3885,
compt,10.1068,
conv,46.0791,
conv,31.7435,
compt,33.7414,
compt,19.535,
conv,60.6734,
compt,39.5007,
compt,14.7979,
compt,18.7777,
compt,23.0091,
compt,93.3558,
compt,17.9832,
compt,25.9475,
conv,72.4493,
compt,11.4386,
compt,23.6999,
compt,19.3475,
conv,38.4355,
conv,14.9289,
compt,15.8188,
conv,55.1874,
compt,96.7069,
compt,34.7569,
compt,10.075,
compt,31.1863,
conv,39.8171,
compt,29.3544,
compt,16.7897,
conv,25.9239,
conv,23.0089,
compt,52.1288,
compt,37.3288,
compt,11.8551,
compt,87.7191,
compt,10.3147,
conv,19.3309,
compt,59.9981,
compt,19.1963,
conv,46.6379,
compt,44.38,
conv,39.6933,
compt,10.9137,
compt,15.1353,
compt,20.6407,
compt,107.442,
compt,32.7153,
compt,35.2237,
compt,59.4293,
compt,13.3189,
compt,28.2539,
compt,24.6568,
compt,41.3684,
compt,10.4541,
compt,26.1641,
conv,59.4244,
conv,41.8759,
conv,13.0611,
compt,31.2333,
compt,21.4572,
compt,24.8382,
compt,35.9099,
compt,13.1461,
compt,45.7267,
compt,16.9157,
conv,21.9548,
conv,25.8857,
conv,13.9633,
compt,18.1039,
conv,23.7951,
compt,23.2289,
compt,11.4862,
compt,17.2059,
compt,22.1128,
compt,54.7634,
compt,36.9936,
compt,92.7249,
compt,29.6967,
compt,31.5047,
compt,24.8276,
compt,34.4166,
compt,12.9444,
compt,35.9488,
compt,11.8095,
compt,17.432,
compt,42.8076,
compt,11.3402,
compt,30.1431,
compt,60.8672,
compt,55.0646,
compt,41.2117,
compt,15.8804,
compt,16.0555,
compt,36.5521,
compt,32.1877,
conv,40.6455,
compt,90.0111,
compt,12.4317,
compt,64.1706,
compt,23.1542,
compt,16.2723,
compt,15.1457,
compt,11.1778,
compt,17.6638,
compt,62.1081,
compt,14.4173,
compt,32.1366,
compt,27.1534,
compt,100.019,
compt,15.9872,
conv,21.2188,
conv,11.9028,
compt,27.2153,
compt,64.9867,
compt,34.7761,
compt,26.7268,
compt,10.5388,
compt,31.4643,
compt,74.1996,
compt,57.489,
compt,27.2946,
compt,65.5593,
compt,13.9903,
compt,13.8656,
compt,35.6845,
compt,24.2942,
compt,18.6815,
compt,40.7749,
compt,61.9891,
compt,22.3759,
compt,13.8849,
conv,90.523,
compt,66.3702,
compt,21.8587,
compt,12.8504,
compt,34.0718,
compt,19.9044,
conv,47.5948,
compt,17.721,
conv,23.5925,
compt,28.9461,
compt,15.2864,
compt,24.6996,
conv,62.2368,
compt,47.2939,
compt,10.8148,
compt,24.3025,
conv,14.5089,
compt,11.5352,
compt,53.7336,
compt,35.1981,
compt,17.0443,
compt,14.5835,
compt,52.2531,
compt,10.1205,
compt,17.9875,
compt,11.2246,
compt,34.8692,
compt,26.1475,
conv,45.1122,
compt,73.6588,
compt,17.5707,
compt,12.3641,
conv,27.7544,
conv,25.5208,
compt,19.2483,
compt,30.0574,
compt,15.8291,
compt,12.679,
compt,17.879,
compt,41.6826,
compt,19.9222,
compt,61.0456,
compt,10.1006,
compt,26.6815,
compt,15.1874,
compt,31.5766,
compt,36.4541,
compt,64.3523,
conv,23.4291,
compt,42.7359,
compt,31.9771,
compt,85.5675,
compt,26.5955,
compt,19.9463,
compt,55.609,
compt,21.0476,
compt,15.7742,
compt,18.1586,
compt,18.4407,
compt,28.1113,
compt,109.902,
compt,14.5015,
conv,13.5016,
compt,14.4579,
compt,31.8928,
compt,49.7975,
compt,20.5523,
compt,15.2605,
compt,13.6284,
compt,15.6257,
compt,25.7332,
compt,18.0462,
compt,13.6067,
compt,106.021,
compt,21.7253,
compt,42.6273,
conv,53.3473,
compt,84.1271,
conv,35.0207,
compt,23.461,
compt,43.9786,
compt,29.7767,
compt,19.2,
compt,30.8535,
compt,14.8117,
compt,40.4153,
compt,56.7617,
compt,73.7563,
compt,16.6174,
compt,15.0341,
compt,19.3128,
compt,27.4245,
compt,33.4848,
compt,12.6059,
conv,78.1667,
conv,38.5846,
compt,18.6199,
compt,12.0812,
compt,61.302,
compt,40.6038,
conv,22.6494,
compt,68.8388,
conv,48.1481,
compt,12.2219,
compt,18.0192,
compt,94.8037,
conv,13.345,
compt,12.8914,
compt,40.1233,
compt,51.6159,
compt,50.7345,
compt,53.4459,
conv,10.6662,
compt,38.9602,
compt,12.0475,
compt,38.9338,
compt,11.0581,
compt,51.8385,
compt,43.8671,
compt,58.2849,
compt,10.307,
conv,84.9936,
compt,30.8195,
compt,11.3696,
compt,13.7838,
compt,37.1212,
compt,26.2421,
compt,30.3495,
conv,41.4467,
compt,14.5953,
conv,55.6491,
compt,26.3267,
compt,45.2909,
compt,10.1068,
compt,57.6377,
compt,26.2842,
conv,51.2786,
compt,46.3089,
compt,21.7589,
compt,28.6673,
conv,30.0029,
conv,33.9756,
compt,54.3724,
compt,12.2927,
compt,21.9035,
compt,10.1617,
compt,11.979,
compt,35.786,
compt,12.9259,
compt,11.6683,
conv,18.398,
compt,17.7575,
compt,39.9019,
conv,24.6927,
compt,25.2021,
compt,86.5857,
conv,67.8787,
compt,33.4106,
compt,27.1275,
compt,56.8869,
compt,11.5571,
compt,21.959,
conv,23.2998,
compt,18.4242,
compt,29.0937,
compt,52.7133,
compt,36.9507,
compt,24.0714,
compt,47.1318,
compt,34.6679,
compt,32.8571,
compt,11.2502,
conv,41.3827,
compt,13.8977,
compt,79.8425,
compt,20.5604,
compt,15.4994,
compt,25.4852,
compt,36.7921,
compt,25.9201,
compt,95.3726,
compt,11.4505,
compt,78.1548,
compt,45.5778,
compt,64.0548,
compt,22.8099,
compt,13.2116,
compt,16.5562,
compt,17.671,
compt,87.6203,
conv,22.6432,
compt,21.9731,
compt,21.9512,
compt,38.7726,
compt,20.0575,
conv,27.2996,
compt,19.2083,
compt,41.8363,
compt,95.4846,
compt,47.341,
compt,15.7044,
conv,29.3399,
compt,109.173,
compt,10.7664,
compt,46.6152,
conv,15.4935,
compt,44.3267,
compt,103.271,
compt,13.2035,
compt,19.5247,
compt,20.0772,
compt,63.2741,
conv,45.6673,
conv,10.4864,
compt,15.3622,
conv,31.2851,
conv,10.1692,
compt,12.3913,
compt,68.7878,
compt,82.7067,
compt,21.7085,
conv,27.1018,
compt,72.9379,
compt,48.5025,
compt,19.8002,
compt,16.3389,
compt,28.6692,
compt,52.2924,
compt,78.1673,
compt,61.9603,
compt,51.4995,
conv,13.5962,
conv,11.3425,
conv,19.7027,
compt,14.1768,
compt,27.4719,
conv,42.4668,
compt,49.0192,
conv,14.9418,
conv,83.2426,
conv,42.3103,
compt,23.5314,
compt,35.5942,
compt,20.8782,
compt,47.7367,
conv,17.9266,
compt,14.8144,
compt,11.8469,
compt,65.3754,
compt,31.8506,
compt,26.8057,
compt,11.7952,
compt,75.5076,
compt,14.9187,
compt,22.7513,
compt,32.7838,
compt,34.3114,
compt,17.7172,
compt,40.1686,
compt,39.0111,
compt,17.4678,
compt,49.5457,
compt,25.2432,
conv,11.512,
compt,86.1626,
compt,10.5632,
conv,13.4296,
compt,14.3803,
compt,30.2291,
conv,12.0844,
compt,53.6362,
conv,71.569,
compt,81.7846,
conv,29.0826,
compt,11.492,
compt,29.5455,
compt,25.6207,
conv,23.6935,
compt,22.1977,
compt,21.7433,
compt,10.4388,
compt,10.5795,
compt,48.072,
conv,18.7234,
conv,16.7394,
compt,34.3064,
compt,11.8486,
compt,16.8135,
conv,35.8492,
compt,10.7486,
compt,26.4497,
compt,13.5086,
compt,85.7096,
compt,40.8554,
compt,42.3193,
compt,15.8597,
compt,34.0966,
compt,79.4238,
compt,22.4494,
compt,59.5911,
compt,12.3061,
compt,17.4739,
conv,39.172,
compt,53.7441,
compt,31.8915,
compt,23.7956,
compt,22.6934,
compt,16.1554,
compt,34.7026,
compt,13.0006,
compt,92.375,
compt,75.4849,
compt,20.0855,
compt,20.3575,
compt,10.7131,
compt,17.8262,
conv,10.5014,
compt,35.6015,
compt,75.0784,
conv,22.6758,
compt,15.2863,
compt,12.9602,
compt,104.265,
compt,78.926,
compt,19.8075,
compt,19.7069,
compt,26.3368,
compt,28.6523,
compt,67.0216,
compt,10.1277,
compt,37.5955,
conv,23.7599,
conv,21.0856,
compt,19.2353,
compt,50.7095,
compt,16.1306,
compt,18.5028,
compt,26.0177,
conv,17.7601,
compt,22.0411,
compt,18.8724,
compt,10.4016,
compt,16.3728,
compt,11.0868,
compt,24.136,
compt,23.0017,
compt,25.5446,
compt,28.155,
compt,38.7683,
compt,10.7244,
compt,95.6573,
compt,30.016,
conv,53.7707,
compt,13.9492,
compt,27.0523,
compt,10.4248,
compt,20.7254,
compt,41.138,
compt,86.7772,
compt,20.3355,
compt,59.864,
compt,26.9959,
compt,23.2136,
compt,22.1184,
compt,11.3126,
compt,16.8652,
conv,24.0562,
conv,31.5022,
compt,13.5004,
compt,32.5358,
compt,25.9207,
compt,39.648,
compt,78.569,
conv,81.8365,
conv,32.5251,
conv,53.0164,
compt,50.2229,
conv,26.9979,
compt,22.5735,
compt,15.9046,
compt,28.7109,
compt,40.779,
compt,26.9561,
compt,54.8951,
compt,20.4638,
conv,56.1748,
compt,15.0375,
conv,71.1147,
compt,33.1474,
compt,56.9294,
compt,25.303,
compt,52.3269,
compt,58.9386,
compt,50.1282,
conv,61.1519,
compt,20.0238,
compt,43.4659,
compt,15.0653,
compt,17.5179,
compt,50.8246,
compt,16.0995,
compt,23.5886,
compt,31.8769,
conv,14.7274,
compt,36.3996,
compt,31.7234,
compt,43.2719,
compt,57.333,
compt,28.7024,
compt,59.88,
compt,56.2535,
compt,21.6916,
conv,13.2497,
compt,21.9143,
compt,66.4158,
compt,34.4055,
compt,26.8059,
compt,11.9739,
compt,18.2406,
compt,25.6753,
compt,25.6154,
compt,14.6063,
conv,18.465,
compt,63.097,
compt,33.3346,
compt,22.3241,
conv,60.2849,
compt,13.0308,
compt,15.4312,
compt,42.3654,
conv,33.0131,
compt,28.4446,
conv,19.1047,
compt,12.453,
conv,21.1742,
compt,67.6522,
conv,12.3897,
compt,15.1697,
compt,55.6316,
compt,41.2223,
conv,30.3834,
compt,30.1672,
compt,97.5041,
conv,37.7881,
compt,22.3605,
conv,39.8489,
compt,21.468,
compt,37.0001,
compt,47.7138,
compt,16.0013,
compt,39.642,
compt,14.3975,
compt,29.6513,
compt,99.7939,
compt,10.0396,
conv,15.382,
compt,14.6441,
compt,12.4316,
compt,38.1549,
compt,18.7666,
compt,12.7422,
compt,13.9865,
conv,34.0458,
compt,36.9412,
conv,40.579,
compt,35.2931,
conv,56.3614,
conv,12.3975,
compt,39.8102,
compt,49.1809,
compt,48.9751,
compt,12.9241,
compt,11.8049,
conv,63.8064,
conv,70.2544,
compt,21.1363,
compt,16.846,
compt,15.9781,
compt,33.8243,
compt,102.474,
compt,64.5193,
conv,15.3908,
compt,48.2646,
compt,18.4022,
compt,63.2831,
compt,25.6708,
conv,35.4265,
compt,23.1381,
conv,12.1571,
compt,68.8292,
compt,36.4512,
compt,67.9996,
compt,11.0365,
compt,14.5866,
conv,58.5374,
compt,18.9915,
compt,30.8489,
compt,17.7233,
compt,15.2282,
compt,12.9432,
compt,43.6509,
compt,23.6212,
compt,44.1385,
compt,29.0558,
conv,54.3237,
compt,19.6146,
compt,68.8027,
compt,16.3509,
compt,20.8137,
conv,20.8909,
compt,10.5472,
conv,40.2213,
compt,10.2863,
compt,20.5532,
compt,109.255,
compt,17.2786,
compt,30.199,
compt,54.339,
compt,28.7255,
compt,10.5044,
compt,44.6552,
compt,22.8765,
compt,48.2001,
conv,34.9505,
compt,39.3164,
compt,21.9929,
conv,78.6706,
compt,13.6903,
conv,13.4813,
conv,84.8826,
conv,51.9992,
compt,53.8084,
compt,11.9892,
compt,23.4003,
compt,18.5805,
compt,75.1012,
conv,31.7498,
compt,35.2763,
compt,35.9099,
compt,67.7742,
conv,28.7138,
conv,10.9287,
conv,30.9547,
compt,85.2272,
compt,41.149,
conv,41.0238,
conv,16.0039,
conv,44.6465,
compt,21.9387,
compt,39.6339,
conv,14.4366,
compt,10.6103,
compt,48.3899,
compt,78.654,
conv,20.9624,
compt,32.4067,
compt,17.5335,
conv,14.9594,
compt,14.8789,
compt,33.5234,
compt,25.7133,
compt,18.7816,
conv,11.2759,
conv,99.5584,
compt,32.3796,
compt,17.0323,
compt,17.2995,
compt,24.6385,
conv,31.9221,
compt,11.6099,
compt,43.7401,
compt,16.9356,
compt,22.4166,
compt,15.9292,
compt,70.0832,
compt,32.4321,
compt,40.5224,
compt,27.3703,
compt,35.499,
compt,32.259,
compt,22.0811,
compt,36.7611,
conv,35.2948,
compt,12.889,
conv,16.4653,
compt,11.9303,
compt,72.3764,
compt,12.9914,
conv,15.6181,
compt,18.443,
compt,11.2353,
compt,19.8251,
compt,32.2743,
compt,26.1073,
compt,24.4853,
conv,44.6612,
compt,31.018,
compt,38.1004,
compt,15.21,
compt,43.4241,
compt,23.709,
compt,54.7918,
compt,18.867,
compt,20.7222,
compt,13.3223,
conv,71.3197,
compt,13.7786,
compt,76.1537,
conv,24.0697,
compt,19.7871,
compt,20.7192,
compt,19.6022,
compt,24.6183,
conv,29.0763,
compt,13.41,
compt,28.5649,
compt,15.021,
compt,13.6379,
compt,87.4354,
compt,10.6037,
compt,35.5212,
compt,28.7417,
compt,41.3027,
compt,25.1617,
compt,14.8483,
compt,108.353,
compt,18.9793,
conv,75.4986,
conv,56.1584,
conv,24.7325,
compt,45.5811,
compt,12.8554,
compt,63.99,
compt,25.9031,
compt,49.154,
compt,28.4073,
compt,15.2442,
conv,23.4427,
compt,39.4681,
compt,39.7911,
compt,53.8986,
conv,19.5344,
compt,15.662,
conv,27.7321,
compt,13.4658,
conv,12.8512,
compt,14.3947,
compt,34.2601,
compt,12.948,
compt,73.7395,
conv,38.4513,
compt,26.6091,
compt,26.3673,
compt,70.2025,
compt,32.5481,
compt,36.8736,
compt,29.5362,
compt,33.8995,
conv,18.5588,
compt,39.3402,
compt,12.1704,
compt,28.9509,
conv,30.2401,
compt,70.7972,
compt,37.5244,
compt,15.7375,
conv,34.9075,
compt,69.3657,
conv,40.6403,
compt,57.3529,
compt,52.4267,
compt,16.9301,
compt,16.9179,
compt,14.323,
compt,17.7319,
compt,57.7431,
compt,45.6263,
compt,14.8668,
compt,41.591,
compt,27.1126,
compt,20.0082,
compt,24.5361,
compt,14.0417,
compt,29.0821,
compt,55.4492,
compt,13.8518,
compt,51.3508,
compt,36.5673,
conv,56.9055,
compt,31.6855,
compt,56.5387,
compt,33.4296,
conv,34.1895,
compt,11.2173,
conv,33.4991,
compt,16.5382,
compt,24.1897,
compt,13.613,
compt,69.6292,
conv,16.3529,
conv,53.1644,
compt,13.8886,
compt,10.882,
conv,29.5136,
compt,54.6595,
compt,11.5919,
compt,30.8385,
compt,20.8822,
compt,33.3886,
compt,37.6811,
compt,14.0412,
compt,25.7134,
compt,29.6419,
compt,35.284,
compt,63.8829,
compt,14.1341,
compt,21.6365,
conv,16.2093,
compt,56.8221,
compt,52.6374,
conv,21.7156,
compt,13.5023,
compt,45.0361,
compt,20.3745,
compt,11.2529,
compt,17.2071,
compt,46.7822,
compt,52.215,
compt,23.0578,
compt,27.7619,
conv,32.9994,
compt,11.3207,
compt,64.9374,
compt,10.0769,
compt,22.2136,
compt,28.9111,
compt,10.9268,
compt,12.1952,
compt,24.1671,
compt,12.1088,
conv,13.8975,
compt,58.4784,
compt,14.535,
compt,39.107,
compt,45.7349,
compt,39.9827,
compt,31.1681,
compt,24.2973,
compt,21.2638,
compt,23.6967,
compt,50.3214,
compt,76.2447,
compt,16.4646,
compt,14.4163,
compt,13.4437,
compt,91.0536,
conv,17.7899,
conv,14.7665,
conv,16.1219,
compt,58.0763,
compt,73.7596,
compt,46.2021,
compt,79.717,
compt,27.8705,
compt,66.1208,
compt,48.3131,
compt,35.3899,
compt,41.9518,
compt,78.1205,
compt,73.2169,
compt,16.2002,
compt,20.5005,
conv,29.9192,
compt,41.5512,
compt,59.1307,
compt,79.6626,
compt,39.3521,
compt,74.9378,
compt,20.8837,
compt,45.8316,
compt,13.4923,
conv,53.0339,
compt,14.435,
compt,29.3376,
compt,52.9879,
compt,97.1424,
compt,16.1033,
compt,24.2742,
compt,12.6334,
compt,20.0907,
compt,42.8094,
compt,40.1299,
conv,33.6955,
compt,11.2374,
compt,13.4119,
compt,31.4651,
compt,55.9937,
compt,75.8733,
conv,13.3697,
conv,62.0971,
compt,26.4082,
compt,28.4486,
compt,80.6199,
conv,27.2478,
compt,11.9661,
compt,43.5292,
conv,85.6348,
compt,27.001,
compt,13.0332,
compt,14.2834,
conv,51.1354,
compt,21.4136,
compt,10.0382,
compt,37.735,
compt,47.1267,
compt,11.6347,
compt,48.1354,
compt,29.6162,
compt,16.8427,
conv,30.1374,
compt,36.3928,
compt,23.1732,
compt,11.1834,
compt,10.9744,
conv,56.4315,
compt,18.2447,
compt,25.8897,
compt,45.7401,
compt,97.7751,
compt,70.9304,
compt,19.7717,
compt,33.8174,
compt,80.8002,
compt,35.8434,
compt,35.6831,
conv,36.4995,
compt,53.8822,
conv,31.4495,
compt,16.0871,
compt,18.9264,
conv,22.2365,
compt,41.0555,
compt,14.4827,
compt,12.1754,
compt,58.5805,
conv,28.7962,
compt,39.5874,
compt,37.096,
compt,92.1056,
compt,16.8708,
compt,40.3388,
conv,28.2234,
conv,20.3116,
compt,49.8228,
conv,17.1461,
compt,46.7944,
compt,41.6918,
compt,20.3265,
compt,17.4052,
compt,30.9834,
compt,14.2841,
conv,44.6799,
compt,23.2087,
compt,12.5605,
compt,13.2437,
conv,14.9268,
conv,27.0964,
compt,56.9727,
conv,27.6594,
compt,30.8464,
compt,56.9845,
compt,38.8046,
compt,18.9401,
compt,12.5912,
compt,36.9199,
compt,43.2622,
conv,59.8801,
compt,98.7972,
compt,37.2612,
compt,15.8622,
compt,49.1854,
compt,35.3974,
compt,30.3634,
compt,65.5753,
compt,45.5743,
compt,10.2428,
compt,13.502,
compt,38.5201,
compt,25.5965,
conv,14.2527,
compt,26.0891,
compt,36.887,
compt,13.2466,
compt,15.3877,
compt,11.4392,
compt,11.4738,
compt,20.6118,
conv,27.6408,
compt,13.7903,
compt,17.9315,
compt,19.2141,
compt,25.0854,
compt,26.7841,
compt,44.2654,
compt,27.8966,
conv,21.4703,
compt,45.2337,
compt,32.9156,
conv,25.0564,
compt,32.5596,
conv,73.1676,
conv,59.9648,
compt,34.4497,
compt,52.0363,
compt,40.5366,
compt,29.6026,
compt,12.1767,
compt,79.3781,
compt,18.0428,
compt,99.0399,
compt,16.0706,
compt,17.114,
compt,21.9829,
conv,11.7447,
compt,50.6284,
compt,52.5904,
compt,19.9695,
Rayl,15.1119,
compt,33.5079,
compt,20.8305,
compt,16.9388,
compt,99.1999,
conv,68.4184,
compt,39.3946,
compt,51.327,
compt,17.3069,
compt,20.9779,
compt,13.0215,
compt,53.5165,
conv,40.8628,
compt,78.7311,
compt,37.3186,
compt,51.3974,
compt,22.2737,
compt,32.0643,
compt,49.2721,
conv,15.2409,
conv,12.7667,
conv,71.0987,
compt,10.4259,
compt,61.6264,
compt,30.2159,
compt,49.3998,
compt,47.2451,
compt,53.3941,
conv,36.8169,
compt,13.2919,
compt,18.3161,
compt,14.0317,
compt,21.9385,
compt,36.1916,
compt,10.194,
conv,58.7947,
compt,96.0306,
compt,14.9258,
compt,50.9888,
compt,32.5678,
conv,25.1506,
compt,18.5729,
compt,64.1297,
compt,63.8121,
compt,35.3173,
compt,80.9226,
compt,10.5182,
compt,88.868,
compt,11.244,
compt,28.9837,
compt,15.5486,
compt,60.0663,
compt,22.0664,
compt,31.8213,
compt,16.4847,
compt,87.8699,
compt,40.5644,
compt,51.0502,
compt,27.6896,
compt,12.1933,
compt,63.1194,
compt,10.0137,
compt,73.6783,
conv,10.6797,
compt,31.8589,
conv,61.9947,
compt,22.7944,
compt,11.5941,
compt,14.7383,
conv,60.4976,
compt,18.3671,
conv,16.8006,
compt,34.5854,
compt,28.2453,
compt,22.2543,
conv,26.1197,
compt,33.144,
compt,30.9995,
conv,27.638,
compt,39.1261,
compt,62.9621,
compt,30.9441,
conv,97.7177,
conv,15.1866,
compt,17.7743,
compt,48.6476,
compt,20.7732,
compt,23.1839,
compt,90.4216,
compt,31.9671,
compt,28.5814,
compt,73.3408,
compt,49.5258,
compt,47.2021,
conv,11.7228,
compt,60.0332,
compt,21.6477,
compt,46.2254,
compt,12.2437,
conv,14.3406,
compt,18.9269,
compt,12.088,
compt,30.9658,
compt,25.3319,
compt,18.3402,
compt,43.7018,
compt,35.7981,
compt,25.8328,
compt,32.4513,
compt,16.0307,
compt,33.7708,
compt,51.6315,
conv,45.2398,
compt,46.2262,
conv,46.3395,
compt,28.3261,
compt,34.2267,
compt,23.883,
conv,41.6094,
compt,62.6032,
compt,49.9189,
compt,69.829,
compt,55.3393,
compt,35.7363,
compt,29.0445,
compt,59.6057,
compt,11.2603,
compt,31.4957,
conv,13.5168,
compt,65.6444,
compt,61.1887,
compt,15.0697,
conv,22.7142,
compt,29.1564,
compt,34.0992,
compt,25.8499,
compt,25.4054,
compt,28.899,
compt,61.2383,
conv,16.0949,
compt,28.6689,
compt,52.6824,
compt,21.4573,
compt,10.1436,
compt,21.9496,
compt,36.6194,
compt,30.4247,
compt,42.6766,
phot,42.0512,
compt,28.0753,
conv,33.5013,
compt,32.0559,
compt,18.4288,
conv,14.5231,
compt,77.5382,
compt,97.2514,
compt,15.7061,
compt,31.5369,
compt,51.3429,
compt,25.4299,
compt,27.9098,
conv,39.702,
compt,17.4736,
conv,19.2402,
compt,18.3372,
compt,10.5501,
compt,10.9883,
compt,29.9709,
compt,70.9628,
compt,19.055,
compt,26.9644,
compt,53.3509,
compt,20.97,
compt,28.8447,
compt,26.4479,
compt,46.5879,
compt,25.8468,
conv,26.7109,
compt,10.8819,
conv,28.1839,
compt,50.3355,
conv,41.1819,
compt,15.1521,
compt,25.5545,
compt,18.3543,
compt,34.9032,
compt,18.4059,
compt,72.6232,
compt,20.6439,
compt,30.0691,
compt,14.8011,
compt,68.8626,
conv,11.7627,
compt,35.1939,
compt,30.8496,
compt,22.2144,
compt,37.6644,
compt,19.6528,
compt,14.0887,
compt,27.7762,
compt,46.1448,
compt,52.4288,
compt,15.5994,
conv,13.8914,
compt,54.1269,
