process,distance,
conv,19.7124,
compt,58.4996,
compt,24.7133,
compt,27.4857,
conv,25.6769,
compt,37.5714,
compt,76.3877,
conv,106.788,
conv,23.6387,
conv,35.5539,
compt,19.7536,
conv,35.4062,
compt,38.6223,
compt,46.6662,
conv,40.8626,
compt,35.3404,
compt,21.2017,
conv,19.1001,
conv,99.317,
conv,13.699,
compt,27.9675,
compt,54.5908,
compt,40.4836,
compt,32.7359,
compt,77.4992,
conv,14.2451,
conv,13.2159,
compt,97.2079,
conv,25.0225,
compt,98.2432,
conv,21.8124,
compt,64.1121,
conv,27.1401,
compt,70.7912,
conv,17.5286,
compt,17.1029,
conv,30.6998,
compt,53.3759,
conv,36.3117,
compt,87.7753,
conv,55.3867,
conv,45.1573,
compt,55.1885,
compt,13.0731,
compt,63.7532,
compt,25.4122,
compt,59.8483,
compt,10.0395,
compt,16.6827,
conv,11.2291,
conv,72.5818,
conv,70.0875,
conv,90.7671,
compt,10.8776,
compt,26.0151,
conv,12.0589,
compt,70.3968,
compt,14.6297,
compt,28.6323,
conv,20.3262,
compt,16.5394,
compt,25.3291,
conv,11.9319,
compt,51.9262,
conv,94.2442,
compt,62.2473,
compt,15.7277,
conv,56.9724,
compt,93.0852,
conv,22.9639,
compt,18.4404,
compt,30.2844,
compt,46.9495,
conv,60.4367,
compt,101.283,
conv,23.9083,
conv,82.5385,
compt,17.6293,
compt,43.9514,
compt,12.779,
conv,50.0749,
conv,11.7789,
conv,15.9038,
compt,17.6375,
conv,19.8849,
conv,33.7588,
conv,64.6015,
conv,44.1713,
compt,27.7902,
conv,20.4542,
compt,28.2128,
conv,19.629,
conv,25.1549,
conv,32.0197,
conv,29.7871,
compt,54.2237,
conv,37.938,
conv,33.2199,
conv,18.5366,
compt,37.1561,
conv,51.4801,
compt,18.0206,
compt,19.019,
compt,47.9073,
compt,47.8741,
compt,49.5943,
compt,51.2377,
compt,83.9067,
conv,14.9981,
compt,11.484,
conv,12.0906,
conv,30.0731,
compt,40.2121,
compt,14.1237,
compt,14.1693,
compt,23.2229,
compt,16.9997,
compt,12.8929,
compt,10.3357,
compt,15.3614,
compt,59.4091,
conv,26.4058,
compt,45.964,
compt,27.6517,
compt,63.3915,
conv,40.8151,
compt,24.4137,
conv,32.7053,
compt,47.6733,
compt,17.3011,
conv,20.2051,
conv,10.5145,
conv,52.331,
conv,106.343,
conv,10.1517,
compt,29.4732,
compt,32.7066,
compt,40.1575,
compt,16.9762,
conv,62.5272,
compt,77.1092,
compt,21.918,
conv,25.7102,
compt,16.1674,
compt,10.4475,
compt,22.6153,
conv,24.224,
compt,33.992,
compt,45.578,
compt,33.519,
compt,45.0032,
compt,53.4619,
conv,36.2145,
conv,58.8689,
compt,26.7259,
conv,18.9424,
conv,15.3824,
conv,44.1257,
compt,31.0828,
compt,10.283,
conv,21.2288,
conv,13.9976,
conv,16.2561,
compt,21.0448,
conv,21.8945,
conv,20.5196,
compt,13.8405,
compt,39.918,
compt,66.5802,
compt,34.2345,
conv,20.0013,
conv,29.8199,
conv,78.6942,
compt,10.8291,
conv,29.9829,
conv,52.1319,
compt,72.257,
conv,18.7019,
compt,37.1255,
compt,10.981,
conv,10.0207,
compt,14.842,
compt,11.2943,
compt,26.0359,
conv,26.9189,
compt,30.0507,
compt,12.8536,
compt,21.3523,
compt,86.1023,
compt,18.0211,
conv,35.0078,
conv,75.3269,
compt,14.156,
compt,14.1049,
compt,23.6375,
conv,58.9723,
compt,62.1656,
conv,48.8621,
conv,37.4645,
conv,34.7529,
conv,10.1706,
conv,15.6308,
compt,12.6093,
conv,18.9774,
compt,13.3616,
conv,50.0663,
compt,50.558,
compt,28.6518,
compt,23.771,
compt,15.4016,
compt,51.5306,
conv,16.6176,
conv,29.2228,
compt,12.7306,
compt,22.0897,
compt,24.9953,
compt,15.471,
conv,40.4633,
compt,41.1279,
compt,20.6907,
conv,50.9584,
conv,16.1256,
conv,23.6893,
conv,32.7906,
conv,17.8589,
compt,49.7424,
compt,14.629,
compt,25.732,
conv,83.0617,
compt,17.1335,
conv,43.0945,
compt,74.4881,
conv,38.8849,
conv,54.8231,
conv,55.2228,
compt,38.452,
compt,32.9605,
conv,12.7668,
compt,22.1632,
conv,23.8403,
conv,44.2236,
conv,61.9309,
conv,15.7001,
compt,23.4453,
conv,13.2075,
conv,35.4997,
compt,25.9591,
compt,33.4579,
compt,30.7717,
conv,31.3065,
conv,10.4632,
compt,40.348,
compt,34.0201,
compt,11.9867,
conv,77.4696,
compt,11.4634,
conv,58.1446,
compt,12.0173,
compt,11.6115,
conv,93.6841,
compt,18.2968,
compt,55.5182,
compt,15.8183,
compt,57.4529,
compt,20.8308,
compt,25.2492,
conv,10.2809,
compt,19.9839,
conv,105.919,
conv,25.6222,
conv,86.0484,
conv,33.0173,
compt,22.5008,
compt,22.7286,
compt,40.6308,
conv,43.9095,
conv,15.7362,
compt,52.9622,
compt,70.5575,
compt,10.6375,
compt,10.7763,
conv,18.1807,
conv,29.0726,
compt,77.9761,
compt,28.7175,
compt,74.4995,
compt,19.4155,
conv,79.5616,
conv,26.3397,
conv,11.2042,
conv,11.2521,
compt,22.099,
compt,34.917,
compt,67.3666,
compt,33.1871,
compt,24.5465,
compt,81.3308,
compt,30.3736,
compt,14.2605,
compt,25.0668,
compt,44.5028,
conv,28.827,
compt,22.8811,
compt,20.4826,
compt,109.797,
conv,43.0437,
compt,28.6748,
compt,10.2197,
compt,11.5963,
compt,101.206,
compt,73.1771,
conv,17.3875,
compt,65.6464,
compt,19.7831,
conv,27.8871,
conv,18.961,
conv,40.2333,
conv,77.9323,
conv,25.2025,
conv,21.9978,
compt,83.9432,
conv,69.282,
conv,49.3285,
conv,16.6081,
compt,17.6791,
compt,52.4131,
conv,28.3488,
compt,48.2591,
conv,44.2528,
conv,27.818,
compt,28.6115,
conv,20.6594,
conv,18.6399,
conv,15.5999,
compt,83.9094,
compt,11.003,
compt,34.916,
compt,108.206,
conv,43.3184,
conv,17.7092,
conv,36.9564,
compt,60.9178,
compt,43.3424,
compt,14.2353,
compt,27.731,
compt,42.6166,
conv,35.0026,
conv,15.252,
compt,32.6314,
compt,60.1758,
conv,28.4427,
conv,13.8079,
conv,108.215,
conv,17.3486,
compt,34.1992,
conv,61.1514,
compt,16.916,
conv,22.5483,
conv,90.6112,
compt,29.0943,
conv,44.6261,
compt,73.8439,
compt,12.1987,
conv,24.0334,
conv,80.0383,
conv,63.6124,
conv,67.0237,
conv,45.835,
compt,11.778,
compt,13.0283,
compt,64.346,
compt,49.827,
compt,37.4715,
compt,59.7326,
compt,27.3313,
conv,10.5032,
conv,28.804,
conv,59.4387,
conv,85.2201,
compt,25.048,
compt,34.2949,
compt,24.7534,
compt,10.1842,
compt,74.9996,
compt,18.75,
compt,24.0602,
compt,28.6015,
conv,34.1343,
conv,15.1162,
compt,42.4309,
compt,23.1697,
compt,13.2474,
compt,13.2695,
conv,10.6369,
compt,52.9505,
conv,22.1104,
compt,31.3076,
compt,30.7706,
conv,70.5512,
compt,49.9212,
conv,80.9139,
compt,38.3553,
conv,96.7261,
compt,97.2832,
compt,49.7555,
compt,42.9222,
conv,40.8975,
compt,36.722,
conv,18.6819,
compt,51.9126,
compt,43.2652,
conv,58.0192,
conv,25.9121,
compt,37.3789,
compt,49.2879,
compt,57.7158,
conv,24.3241,
conv,23.5932,
compt,14.3726,
compt,48.2394,
compt,55.7179,
compt,33.2696,
conv,11.5813,
compt,57.1207,
compt,37.1138,
compt,97.5859,
compt,14.2403,
compt,31.8297,
conv,25.4769,
conv,17.7532,
conv,74.626,
compt,23.2702,
compt,78.0246,
compt,12.9544,
compt,33.9141,
compt,43.4932,
conv,15.607,
compt,17.0977,
compt,30.6446,
conv,60.508,
conv,28.354,
compt,18.3921,
compt,20.9318,
conv,11.0696,
conv,29.0869,
conv,35.0258,
compt,15.6781,
compt,18.6437,
conv,17.6365,
compt,93.8435,
conv,46.7044,
compt,42.8998,
conv,32.1693,
compt,21.7854,
conv,13.2226,
conv,17.0772,
compt,30.6734,
compt,15.1551,
compt,94.4254,
compt,18.075,
compt,12.348,
conv,58.3515,
conv,66.9073,
conv,32.7083,
conv,25.1793,
compt,17.8803,
conv,54.1813,
compt,18.6398,
compt,41.0735,
compt,69.7336,
conv,108.699,
conv,28.3727,
compt,23.8164,
compt,47.501,
conv,26.1089,
conv,29.9356,
compt,74.3704,
conv,69.8195,
conv,41.0511,
compt,58.7375,
conv,28.9722,
compt,27.5724,
conv,32.1028,
conv,23.7712,
compt,81.4445,
conv,10.573,
conv,14.7156,
compt,12.3927,
compt,21.2365,
compt,29.1437,
conv,25.2975,
compt,21.2206,
compt,42.5663,
compt,36.1125,
compt,106.958,
conv,18.9663,
conv,45.7232,
conv,26.6619,
compt,38.5969,
compt,94.2103,
conv,27.1697,
compt,36.842,
conv,59.4801,
compt,32.6663,
conv,20.8085,
compt,33.6288,
conv,37.6697,
compt,38.0181,
conv,25.535,
compt,41.1243,
compt,12.3834,
conv,52.2446,
compt,79.4233,
compt,20.1889,
compt,45.4811,
compt,71.6331,
compt,76.6656,
compt,14.117,
compt,18.9009,
compt,16.165,
compt,20.1022,
compt,24.357,
conv,43.1634,
compt,53.4658,
compt,53.8002,
compt,63.621,
compt,24.0581,
compt,74.9078,
compt,49.9213,
conv,22.5205,
conv,67.9107,
compt,15.714,
compt,76.8348,
conv,19.4349,
conv,17.9117,
compt,22.6165,
conv,33.3465,
compt,10.2869,
compt,11.9465,
compt,17.1769,
conv,27.3222,
compt,19.5749,
conv,48.0917,
conv,10.8132,
conv,48.9244,
compt,35.8291,
compt,11.6636,
conv,13.1691,
conv,11.9538,
conv,42.4285,
conv,47.0524,
compt,10.1112,
compt,37.4726,
conv,77.8927,
compt,23.8891,
conv,12.1242,
compt,86.2814,
conv,37.7557,
conv,36.8964,
conv,25.711,
conv,19.1523,
compt,88.46,
compt,15.0821,
conv,63.987,
compt,40.9687,
compt,30.6254,
compt,23.6454,
compt,15.3509,
conv,21.445,
compt,13.6015,
conv,92.9831,
conv,53.1394,
conv,16.1106,
compt,32.4055,
compt,36.0258,
conv,13.5999,
compt,20.2877,
conv,15.5869,
compt,35.9334,
conv,37.5594,
compt,40.8912,
compt,60.6251,
compt,27.8855,
conv,87.2984,
conv,12.1869,
compt,89.9948,
compt,12.7337,
conv,44.9369,
conv,14.1441,
conv,22.0987,
compt,33.5519,
compt,23.6967,
conv,19.3552,
compt,15.4227,
conv,72.7131,
compt,11.7754,
compt,21.8817,
compt,80.1409,
conv,22.351,
compt,21.8419,
conv,70.5088,
conv,40.4909,
compt,33.1032,
compt,18.8769,
compt,21.2878,
conv,18.407,
conv,24.6663,
compt,10.2385,
conv,35.3073,
compt,16.9892,
compt,47.6256,
conv,11.0347,
compt,11.7778,
compt,21.6071,
conv,66.5278,
conv,38.7496,
compt,58.7679,
conv,19.8892,
compt,60.023,
conv,19.7331,
conv,68.0931,
compt,26.157,
compt,16.3213,
conv,35.7892,
compt,16.3081,
compt,63.1916,
compt,18.2003,
conv,43.1709,
compt,59.1661,
compt,28.6264,
conv,16.0243,
conv,10.0938,
conv,61.15,
conv,41.8001,
conv,18.2646,
compt,10.7087,
conv,83.3428,
compt,23.9538,
compt,68.1922,
compt,104.478,
compt,21.2385,
compt,24.9636,
conv,24.7396,
conv,22.5651,
compt,10.7091,
conv,58.411,
compt,11.0711,
compt,38.354,
conv,32.5253,
compt,13.2208,
conv,23.0542,
compt,10.0823,
compt,90.3229,
compt,13.7367,
compt,29.0843,
compt,30.3045,
compt,17.659,
conv,26.8068,
conv,49.0048,
conv,23.2432,
compt,23.8361,
compt,30.9234,
conv,61.2525,
compt,25.9291,
conv,38.7888,
compt,12.3149,
conv,44.0744,
compt,76.3466,
conv,17.2562,
compt,13.8325,
conv,37.4247,
compt,28.9651,
conv,36.6162,
compt,46.4926,
conv,10.6399,
conv,72.3099,
conv,73.5466,
conv,21.5204,
compt,50.8328,
compt,28.1774,
compt,58.2704,
compt,30.5553,
conv,27.9377,
compt,23.725,
compt,16.0962,
compt,42.944,
compt,54.729,
conv,50.5881,
conv,17.301,
conv,22.6928,
compt,61.9143,
conv,21.5536,
conv,67.9189,
compt,18.1159,
conv,32.871,
conv,25.9454,
compt,34.6785,
compt,34.9112,
compt,15.1888,
compt,83.8633,
compt,12.9501,
compt,14.6071,
compt,47.057,
compt,19.3778,
conv,38.8871,
conv,17.1614,
compt,32.4516,
conv,47.3117,
compt,18.4534,
compt,27.6684,
compt,62.2575,
compt,12.6486,
compt,70.16,
compt,47.7801,
compt,83.1329,
conv,25.8533,
compt,68.225,
conv,65.4471,
compt,14.2257,
compt,20.7714,
compt,37.1323,
conv,28.9035,
compt,21.5029,
compt,52.2809,
compt,24.9895,
conv,24.6104,
conv,53.7043,
compt,51.6455,
conv,19.2198,
conv,41.3064,
conv,63.1002,
compt,13.021,
compt,13.9665,
conv,29.399,
conv,10.841,
conv,95.1364,
compt,24.6566,
compt,32.8203,
conv,15.1379,
conv,32.6327,
conv,10.2135,
conv,40.4417,
conv,44.1976,
compt,15.5981,
compt,14.3945,
compt,74.1462,
conv,26.5987,
compt,33.7687,
compt,21.4957,
conv,14.6241,
compt,15.3234,
conv,25.9583,
compt,44.5748,
compt,30.8641,
compt,55.438,
conv,54.7825,
compt,20.3975,
compt,12.258,
compt,55.9395,
compt,27.5989,
compt,10.4014,
compt,59.2089,
compt,22.5837,
compt,10.259,
compt,22.4131,
compt,27.5194,
conv,62.594,
conv,33.2843,
conv,56.4542,
compt,75.1548,
conv,60.6846,
compt,26.7894,
compt,53.1326,
compt,11.9647,
compt,74.7979,
conv,52.8068,
conv,17.8982,
conv,13.7458,
conv,35.5444,
compt,83.0186,
compt,32.7377,
conv,29.1364,
compt,68.2124,
conv,12.0844,
conv,32.0449,
compt,10.4466,
conv,22.742,
conv,38.0259,
compt,99.8233,
conv,11.2158,
compt,20.4415,
compt,63.11,
conv,15.5454,
compt,21.8254,
compt,48.0818,
compt,62.9461,
conv,20.8987,
conv,21.776,
conv,29.5307,
conv,21.2098,
conv,30.8427,
compt,13.6229,
compt,62.9922,
compt,25.0501,
conv,39.129,
compt,19.0439,
conv,18.1586,
compt,33.4881,
compt,12.9442,
conv,49.1048,
conv,28.6896,
conv,74.6363,
conv,27.0194,
conv,75.2842,
conv,47.7367,
conv,14.4782,
conv,44.8811,
conv,37.2847,
compt,79.102,
conv,13.7685,
compt,14.5444,
compt,16.6961,
conv,18.3119,
conv,87.9076,
compt,51.6392,
compt,36.7134,
conv,11.2143,
conv,31.2025,
compt,40.0953,
conv,38.4299,
compt,39.8045,
compt,12.0501,
conv,34.9799,
conv,66.9734,
compt,91.4051,
conv,14.3107,
conv,46.6503,
compt,16.9557,
conv,18.5638,
conv,39.0928,
conv,16.2997,
compt,79.2305,
conv,21.1348,
conv,45.1989,
compt,101.054,
conv,74.3252,
compt,61.7064,
compt,49.9214,
compt,24.3064,
conv,48.9248,
compt,51.1312,
compt,21.5194,
conv,19.223,
compt,17.2649,
compt,31.9422,
compt,19.3295,
conv,74.8998,
compt,48.3945,
compt,27.1662,
compt,23.262,
conv,28.3279,
compt,10.4456,
conv,36.9534,
conv,68.1929,
compt,61.9437,
compt,13.0297,
compt,45.206,
conv,58.3432,
compt,102.807,
compt,57.2306,
compt,29.9387,
compt,20.2251,
compt,14.372,
conv,46.4107,
compt,15.5717,
compt,43.3709,
compt,10.3917,
compt,65.4027,
conv,39.8959,
compt,17.6691,
compt,36.0684,
compt,15.7301,
compt,34.2262,
conv,18.7459,
conv,41.7096,
conv,36.1046,
compt,44.9595,
conv,52.4287,
compt,10.211,
conv,28.5642,
compt,21.7003,
conv,25.2449,
compt,17.7129,
compt,42.4283,
conv,16.2916,
compt,19.7453,
compt,31.6554,
conv,36.2223,
conv,32.5148,
compt,26.318,
conv,16.3619,
compt,70.6258,
conv,48.5598,
compt,16.5464,
conv,67.1509,
conv,44.6681,
conv,26.274,
conv,29.9463,
compt,53.3014,
compt,14.3566,
compt,51.5539,
compt,14.054,
compt,12.8031,
conv,53.135,
compt,32.1845,
compt,86.7591,
compt,35.4887,
compt,30.3933,
conv,21.5674,
compt,38.7664,
compt,13.9171,
compt,10.9882,
conv,33.8691,
conv,36.4029,
compt,46.814,
conv,19.512,
conv,46.1971,
compt,33.2211,
conv,68.5637,
compt,21.5178,
conv,92.2172,
compt,14.452,
compt,31.4858,
compt,29.8779,
compt,45.3978,
conv,22.6008,
conv,14.2356,
compt,27.5037,
compt,55.7268,
compt,63.0634,
compt,41.386,
compt,14.6652,
compt,90.3624,
conv,46.0571,
compt,20.8966,
conv,16.4865,
compt,21.5795,
compt,17.6477,
conv,32.6682,
compt,48.7316,
conv,13.8707,
conv,19.8106,
conv,63.7474,
conv,60.9081,
compt,15.8466,
compt,42.6095,
compt,65.891,
compt,98.8793,
compt,20.7701,
compt,42.6004,
conv,18.3128,
compt,21.1001,
compt,25.6778,
compt,14.4404,
conv,62.1419,
compt,50.5787,
conv,63.1265,
conv,15.715,
conv,24.8964,
conv,75.7982,
compt,13.8314,
compt,62.7346,
compt,77.3226,
conv,39.1397,
compt,34.0215,
compt,34.0808,
compt,24.1039,
compt,27.13,
compt,14.6281,
conv,33.1519,
conv,45.3199,
conv,17.2954,
compt,52.6763,
compt,53.5442,
conv,68.5841,
conv,39.457,
compt,25.6448,
conv,16.3525,
conv,25.6534,
compt,44.5254,
compt,14.4761,
conv,51.2384,
conv,13.2154,
compt,106.583,
compt,60.4716,
compt,19.4186,
compt,63.6057,
compt,20.978,
conv,33.1627,
compt,16.3572,
compt,65.6123,
compt,23.8919,
conv,15.0653,
conv,40.8351,
compt,33.7066,
compt,14.1738,
conv,36.5578,
conv,64.3184,
compt,38.3201,
compt,31.7672,
conv,70.0604,
conv,26.5079,
compt,35.6743,
compt,14.6651,
compt,40.3031,
compt,104.198,
conv,17.2872,
compt,10.0849,
compt,38.9716,
conv,34.1807,
conv,32.4881,
compt,91.0486,
compt,17.9643,
compt,98.1792,
conv,17.662,
compt,14.648,
compt,49.2734,
conv,63.4245,
conv,20.5075,
compt,44.5972,
conv,34.2769,
conv,75.2041,
compt,20.4233,
compt,15.3285,
compt,33.8204,
compt,24.2953,
conv,42.9486,
conv,69.6191,
compt,22.6974,
compt,32.5398,
conv,55.4643,
compt,10.325,
compt,57.9762,
compt,46.5103,
compt,38.7955,
compt,17.6636,
compt,27.2787,
compt,17.907,
conv,73.7921,
compt,14.6064,
compt,40.4785,
compt,26.3698,
conv,17.0395,
compt,24.1796,
compt,33.9952,
compt,60.5362,
compt,19.9501,
compt,47.018,
compt,45.723,
compt,71.223,
conv,29.7424,
compt,16.8001,
conv,20.7579,
compt,44.9081,
conv,20.6096,
conv,105.557,
compt,20.0099,
compt,31.7427,
compt,27.578,
compt,37.7009,
conv,30.9655,
conv,15.6828,
compt,26.0182,
compt,36.2514,
conv,18.3545,
conv,49.4614,
compt,18.7375,
conv,26.6537,
conv,28.712,
compt,35.8976,
compt,12.7312,
conv,25.3262,
conv,50.1026,
conv,53.0269,
conv,51.5934,
compt,60.7034,
conv,14.5046,
conv,38.0959,
compt,67.3528,
compt,28.8371,
conv,27.4628,
compt,47.7117,
compt,30.2337,
conv,20.8276,
compt,17.6307,
conv,32.7762,
compt,16.1002,
conv,26.0835,
compt,14.1594,
compt,18.8887,
compt,56.4521,
compt,21.0134,
compt,61.2161,
conv,47.5574,
compt,46.2834,
compt,71.5516,
compt,27.0034,
conv,11.7922,
compt,15.9069,
compt,42.8567,
conv,19.1306,
compt,30.046,
compt,35.3624,
compt,46.5041,
compt,24.8459,
compt,68.6495,
compt,29.4066,
conv,33.015,
conv,50.4843,
compt,12.2543,
conv,56.474,
compt,31.0266,
conv,23.6311,
compt,10.232,
compt,34.8926,
compt,36.4858,
compt,17.0105,
conv,11.3032,
compt,18.1887,
compt,17.1211,
conv,40.8748,
compt,36.6015,
compt,14.0961,
compt,10.3865,
conv,18.1828,
conv,51.9333,
compt,52.7244,
compt,57.858,
compt,29.6962,
compt,49.492,
conv,43.017,
conv,41.2183,
compt,69.5695,
conv,25.5436,
conv,91.3821,
conv,25.6582,
conv,50.9487,
conv,37.394,
compt,17.2392,
conv,38.1361,
compt,17.6661,
conv,48.7061,
compt,24.2005,
compt,40.9649,
conv,29.0465,
compt,88.5857,
conv,20.3289,
compt,44.3709,
compt,99.9999,
compt,28.2822,
compt,64.2649,
conv,14.8399,
compt,58.2104,
compt,21.0791,
conv,17.846,
compt,10.7893,
compt,29.5833,
compt,18.5548,
compt,14.818,
compt,43.2602,
compt,14.015,
conv,16.1005,
compt,12.4607,
compt,20.4914,
compt,19.5999,
conv,33.236,
conv,19.2026,
conv,56.2536,
conv,62.8505,
compt,20.4279,
compt,19.5123,
conv,53.9531,
compt,66.5863,
compt,25.6215,
conv,60.823,
conv,52.5346,
compt,29.5617,
compt,47.1752,
conv,18.3243,
compt,24.0638,
compt,11.522,
conv,27.574,
conv,21.8606,
conv,33.0952,
compt,39.5117,
conv,12.3484,
conv,23.1777,
compt,24.7419,
compt,37.9639,
compt,41.8995,
conv,27.9974,
conv,51.4472,
conv,12.9236,
conv,22.0266,
conv,78.3319,
compt,10.8785,
compt,35.0393,
compt,31.5052,
conv,14.7388,
conv,10.8321,
compt,19.1168,
compt,44.7893,
conv,28.7513,
conv,43.5633,
compt,17.4681,
compt,48.5711,
compt,34.279,
compt,13.6716,
compt,70.5025,
conv,10.9676,
compt,53.2517,
conv,19.8599,
compt,11.0571,
conv,38.6022,
conv,24.1737,
conv,23.6135,
conv,45.9169,
conv,15.1621,
conv,44.2257,
compt,29.3619,
compt,15.1089,
compt,45.5464,
compt,19.4069,
conv,42.9598,
compt,15.1804,
conv,32.6762,
conv,55.6073,
conv,14.0963,
compt,33.2587,
compt,40.9219,
compt,11.0792,
conv,10.9099,
compt,22.0392,
compt,39.1037,
compt,98.2041,
conv,34.2504,
conv,20.1473,
conv,26.8624,
compt,36.8374,
conv,53.6014,
conv,21.3539,
compt,79.3309,
compt,50.4772,
compt,11.0509,
conv,24.8593,
conv,28.1622,
conv,23.086,
conv,63.0684,
conv,59.1546,
compt,12.7724,
conv,37.3389,
compt,36.2186,
compt,11.8384,
compt,29.4934,
compt,35.2058,
compt,48.9127,
conv,13.2856,
compt,13.0163,
compt,63.4234,
conv,52.5661,
compt,103.301,
compt,47.6669,
conv,92.0182,
compt,27.1012,
conv,15.4781,
compt,33.7488,
conv,63.7805,
compt,35.2241,
compt,15.1364,
compt,92.4802,
compt,24.7518,
compt,23.9282,
compt,24.2102,
compt,61.7515,
compt,48.5659,
conv,89.3103,
conv,23.6692,
conv,59.4997,
conv,37.0874,
conv,13.5916,
compt,56.717,
compt,14.1396,
compt,79.7496,
conv,10.58,
conv,10.7916,
compt,22.715,
conv,34.2032,
compt,32.6146,
compt,86.4872,
compt,62.323,
compt,21.633,
compt,15.024,
conv,33.0918,
conv,68.4379,
conv,10.0713,
compt,86.8143,
compt,44.4827,
conv,38.5943,
conv,11.5018,
compt,10.8492,
compt,11.3803,
compt,69.2343,
compt,42.1416,
conv,39.6974,
conv,14.4731,
conv,10.6313,
compt,32.8088,
conv,12.7318,
compt,66.1953,
compt,21.7668,
compt,26.1687,
compt,18.7082,
compt,36.1485,
conv,41.8782,
compt,32.0551,
compt,41.5135,
compt,99.071,
compt,15.7017,
compt,39.3647,
conv,31.9473,
conv,50.1683,
conv,29.11,
compt,83.7351,
compt,20.6837,
compt,16.3977,
conv,17.2922,
compt,18.1024,
conv,12.9691,
conv,23.954,
compt,44.212,
conv,25.7233,
conv,29.5604,
conv,76.1659,
compt,49.6121,
compt,21.197,
compt,45.2609,
compt,45.4708,
conv,65.0848,
conv,24.7268,
compt,97.9326,
conv,25.1698,
compt,43.7702,
compt,21.9009,
compt,27.6045,
compt,34.6385,
compt,14.025,
compt,41.9533,
conv,34.9329,
compt,77.6724,
compt,46.2981,
compt,25.6138,
compt,17.4478,
conv,37.8963,
compt,75.3348,
conv,37.5441,
conv,19.6587,
compt,20.272,
conv,30.7919,
conv,66.2164,
compt,10.4934,
conv,41.7791,
conv,11.9235,
compt,41.5787,
conv,14.1874,
conv,54.6287,
compt,15.0538,
conv,20.7455,
compt,29.1758,
compt,61.1528,
compt,52.1772,
compt,107.797,
conv,46.7548,
compt,11.1836,
compt,62.4985,
conv,21.3606,
compt,17.2021,
conv,24.8364,
compt,20.706,
conv,32.746,
compt,27.9918,
conv,87.6221,
compt,27.6006,
compt,33.8923,
compt,11.4183,
compt,12.3789,
conv,76.6049,
compt,31.3353,
compt,15.208,
compt,105.263,
compt,63.9022,
compt,74.1035,
conv,75.8288,
compt,28.3977,
compt,13.3385,
compt,17.4495,
conv,14.503,
conv,16.8645,
conv,15.7814,
conv,30.0193,
conv,27.8933,
compt,21.763,
compt,51.8721,
compt,46.9104,
compt,33.4432,
compt,93.4428,
conv,20.8177,
compt,29.5782,
compt,67.3326,
conv,25.579,
compt,12.4074,
conv,72.9203,
compt,17.7103,
conv,38.092,
compt,31.5132,
compt,53.1069,
conv,10.9831,
compt,60.4242,
conv,32.9103,
conv,34.1231,
conv,11.1667,
compt,66.0508,
conv,17.8551,
conv,14.7967,
conv,33.1508,
conv,16.6278,
compt,14.3669,
compt,35.5505,
compt,72.9232,
compt,37.716,
conv,22.3749,
conv,49.7101,
conv,21.685,
compt,73.0545,
conv,31.4905,
compt,15.8272,
compt,17.856,
compt,49.4725,
compt,26.6956,
compt,63.6349,
compt,66.2244,
compt,11.7359,
compt,17.0301,
conv,22.3945,
compt,21.9901,
conv,25.2725,
compt,19.1617,
compt,28.7889,
compt,10.6742,
compt,95.8249,
compt,47.4655,
compt,33.6146,
conv,48.0965,
conv,10.467,
compt,17.8044,
conv,15.4261,
conv,13.5294,
compt,64.8928,
conv,36.0294,
compt,54.2754,
conv,56.521,
compt,74.0796,
compt,92.2712,
compt,55.9342,
compt,23.5624,
compt,55.176,
conv,14.3042,
conv,29.5838,
compt,19.4923,
conv,24.8231,
conv,67.2624,
compt,58.365,
compt,32.3491,
compt,73.1911,
conv,21.9291,
compt,18.5734,
compt,82.759,
compt,23.9767,
compt,105.489,
conv,10.5004,
compt,26.1864,
conv,34.9395,
conv,38.2153,
conv,16.2878,
compt,29.0931,
conv,23.8571,
conv,64.3694,
compt,72.4791,
compt,40.4234,
compt,52.0106,
conv,13.6071,
compt,24.4287,
compt,21.4294,
conv,72.1426,
conv,26.4357,
conv,19.4595,
conv,13.327,
compt,20.3864,
conv,21.6139,
compt,106.342,
compt,92.8177,
compt,36.2922,
conv,36.6638,
conv,11.9619,
conv,51.251,
conv,107.364,
compt,29.1794,
compt,25.943,
compt,33.5562,
compt,14.9099,
compt,28.8897,
compt,38.5573,
conv,36.0657,
conv,33.4251,
compt,58.9768,
conv,21.673,
compt,53.1481,
conv,13.1338,
conv,20.624,
compt,42.8688,
compt,33.1388,
conv,16.1919,
compt,24.9312,
compt,19.8516,
compt,78.5758,
conv,57.2482,
compt,22.0403,
compt,20.3492,
compt,11.3865,
compt,66.3799,
compt,18.918,
conv,17.4736,
compt,46.7783,
conv,18.5972,
compt,14.1401,
compt,26.742,
conv,70.8332,
compt,38.395,
compt,17.4751,
compt,30.511,
compt,38.1615,
conv,10.6596,
compt,36.4838,
conv,25.5831,
compt,67.2202,
compt,23.1955,
compt,40.7402,
compt,17.3141,
conv,82.8764,
conv,40.0999,
compt,10.4968,
conv,21.7241,
conv,37.1784,
compt,32.9305,
compt,49.3295,
conv,26.6291,
conv,94.3124,
compt,25.65,
conv,34.9661,
conv,28.6918,
conv,31.2542,
conv,104.36,
conv,21.2017,
conv,52.2175,
conv,13.0776,
compt,27.6995,
compt,57.5678,
