eventID,tof,detector,numElasticSensitive,ExtScatter,CryoScatter,innerLayerScatter,
2881004,43.1265,A3,1,0,0,0,
2875863,45.8891,A2,2,0,0,0,
2881326,46.9541,A1,3,0,0,0,
2887387,44.7023,A0,1,0,0,0,
2887696,46.4523,A0,1,0,0,0,
2879356,47.6654,A4,2,1,0,0,
2882268,45.8499,A2,1,0,0,0,
2879454,48.1389,A0,1,0,0,0,
2890496,46.2889,A0,1,3,0,0,
2885319,43.2245,A0,1,0,0,0,
2888353,44.9325,A0,1,1,0,0,
2885430,47.1233,A2,1,0,0,0,
2888422,44.2415,A4,1,0,0,0,
2888629,48.6113,A3,1,0,0,0,
2885722,43.0307,A2,1,0,0,0,
2888746,45.3563,A4,1,1,0,0,
2882913,42.9276,A1,1,0,1,1,
2885942,43.529,A1,1,2,0,0,
2893568,48.9315,A0,1,1,0,0,
2883275,44.573,A1,2,0,0,0,
2891768,43.1519,A0,1,0,0,0,
2883674,47.9155,A3,1,1,0,0,
2886643,46.7217,A3,3,2,0,0,
2899793,42.1469,A3,1,1,0,0,
2894377,44.2788,A0,1,1,0,0,
2894489,43.5123,A0,1,0,0,0,
2890064,48.529,A4,2,0,0,0,
2900077,42.9174,A1,1,0,0,0,
2894981,41.5716,A0,1,0,0,0,
2903424,48.5158,A1,1,0,0,0,
2898011,42.2169,A0,1,0,0,0,
2898180,46.6376,A1,1,1,0,0,
2904150,42.2367,A0,1,1,0,0,
2901288,43.57,A0,1,0,0,0,
2907190,49.7172,A3,3,2,0,0,
2901384,47.166,A0,1,0,0,0,
2909576,48.9521,A0,1,0,0,0,
2904491,46.1669,A4,1,0,0,0,
2909863,44.7929,A1,1,0,0,0,
2904748,46.2078,A1,1,0,0,0,
2912620,48.0199,A4,3,2,0,0,
2910567,46.0154,A0,1,0,0,0,
2915409,44.6225,A3,1,2,0,0,
2915519,45.9871,A1,1,0,0,0,
2915909,43.7864,A2,1,0,0,0,
2916014,49.8184,A2,1,0,0,0,
2921939,49.2227,A3,1,1,0,0,
2921972,44.1883,A0,1,1,0,0,
2922222,45.6598,A0,2,0,0,0,
2925331,45.3299,A3,1,1,0,0,
2916573,49.332,A1,4,0,0,0,
2922504,46.1607,A0,1,1,0,0,
2916813,44.4118,A1,1,0,0,0,
2919854,45.9248,A0,2,2,0,1,
2914357,44.6925,A0,1,0,0,0,
2922775,47.4174,A0,1,1,0,0,
2922803,48.187,A0,1,0,0,0,
2922965,46.7541,A2,2,0,0,0,
2923313,48.0355,A0,1,0,0,0,
2920533,45.4992,A4,1,2,0,0,
2917635,46.372,A1,1,1,0,0,
2915150,44.5119,A2,1,0,0,0,
2923520,45.741,A1,1,1,0,0,
2928979,43.8635,A2,2,1,0,0,
2921136,44.9602,A4,1,1,0,0,
2924064,46.305,A2,1,0,0,0,
2921458,46.9872,A3,2,0,0,0,
2934484,46.6858,A0,1,0,0,0,
2924640,46.3456,A1,1,0,0,0,
2930011,45.1251,A3,1,0,0,0,
2927738,49.4805,A4,2,0,1,0,
2932320,46.5742,A0,2,1,0,0,
2930300,43.9616,A0,1,0,0,0,
2930373,45.5367,A1,1,0,0,0,
2930419,45.8824,A0,1,1,0,0,
2932811,44.4726,A4,1,0,0,0,
2938603,46.7672,A0,1,0,0,0,
2933404,46.2218,A1,1,0,0,0,
2939096,43.4511,A2,2,0,0,0,
2936150,46.4618,A0,1,1,0,0,
2933734,46.6033,A4,2,1,0,0,
2939658,46.0289,A1,2,0,0,0,
2942473,48.4875,A0,1,2,0,0,
2937090,44.4407,A1,1,0,0,0,
2951013,45.0057,A2,1,2,0,0,
2953825,44.9137,A0,1,2,0,0,
2946811,45.4434,A1,1,1,0,0,
2954274,46.2436,A0,2,2,0,0,
2949428,47.388,A2,1,0,0,0,
2963035,45.9258,A3,2,0,0,0,
2954570,46.3995,A3,1,0,0,0,
2949611,45.5819,A1,1,0,0,0,
2958020,45.1998,A1,1,0,0,0,
2964095,45.2972,A2,2,0,0,0,
2958558,48.0957,A1,1,1,0,0,
2956171,45.3639,A0,1,0,0,0,
2958883,44.9453,A2,1,0,0,0,
2969980,48.4628,A2,1,1,0,0,
2965553,48.3579,A3,2,0,0,0,
2965704,48.6808,A0,1,0,0,1,
2968278,47.2527,A0,2,0,1,0,
2970650,44.9924,A0,1,0,0,0,
2973880,45.3079,A0,1,0,0,0,
2976364,48.9886,A0,3,1,0,0,
2974065,47.0798,A0,2,1,0,0,
2968720,44.4968,A0,1,0,0,0,
2976574,45.4029,A0,1,2,0,0,
2974176,42.5531,A0,1,0,0,0,
2976936,45.1608,A0,1,0,0,1,
2983224,47.9609,A1,2,3,0,0,
2983290,48.8864,A0,1,0,0,0,
2977452,43.1416,A0,1,0,0,0,
2975087,49.996,A2,1,2,0,0,
2983484,47.1683,A2,1,1,0,0,
2988451,47.1563,A0,1,0,0,0,
2991557,45.3883,A0,1,0,0,0,
2984168,47.9448,A1,1,0,1,0,
2984276,48.7447,A1,2,1,0,0,
2984729,42.8541,A1,1,0,0,0,
2981624,47.3083,A1,2,0,0,0,
2992332,44.2294,A0,1,0,0,0,
2989268,44.8427,A0,1,0,1,1,
2992534,45.782,A3,2,2,0,0,
2995149,45.2342,A0,1,0,0,0,
2997941,43.5231,A0,2,0,0,0,
2992923,44.9601,A4,1,0,0,0,
2998127,45.0916,A0,1,0,0,0,
2993163,44.9096,A2,1,0,0,0,
2998278,46.6475,A1,1,1,0,0,
3001594,46.2356,A1,1,0,0,0,
2995799,43.0953,A0,2,0,0,0,
3001800,43.5871,A3,2,0,0,0,
2998743,47.014,A0,2,0,0,0,
2998759,47.4684,A0,1,1,0,0,
3002081,45.7345,A0,1,0,0,0,
2990927,45.8788,A4,1,0,1,0,
3002332,45.6583,A1,1,0,0,0,
3002448,44.9456,A0,1,1,0,0,
3010350,43.649,A0,1,0,1,0,
3004929,48.5574,A3,1,1,0,0,
3002849,46.5343,A0,1,0,0,0,
3007852,46.7571,A0,1,1,0,0,
3005801,45.97,A0,1,0,0,0,
3003801,45.0028,A1,1,1,0,0,
3014087,45.9259,A2,1,0,0,0,
3006761,44.8187,A0,1,0,0,0,
3012381,47.2633,A0,1,0,0,0,
3021150,47.0561,A1,1,0,0,0,
3015250,46.6568,A1,1,0,0,0,
3018229,45.3981,A2,1,0,0,0,
3015653,44.6653,A2,1,0,0,0,
3029266,45.7645,A4,1,1,0,0,
3029269,49.5257,A2,1,0,1,1,
3026262,47.1459,A0,1,0,0,0,
3029341,46.9208,A0,2,0,0,0,
3024325,46.1849,A1,2,0,0,0,
3024329,46.1361,A0,1,0,0,0,
3026416,42.5242,A0,1,0,0,0,
3018922,48.4907,A1,2,0,0,0,
3029919,45.4369,A3,1,1,1,1,
3025026,46.2113,A0,2,2,0,0,
3032735,45.7529,A0,2,0,0,0,
3032952,49.2816,A3,1,0,0,0,
3041896,42.7634,A2,1,2,0,0,
3027884,49.0449,A2,2,2,0,0,
3028203,44.7713,A3,1,0,0,0,
3033676,45.1833,A0,1,2,0,0,
3033688,49.5475,A1,1,0,1,0,
3033995,44.5353,A0,1,1,0,0,
3034348,49.4057,A0,1,0,0,0,
3034365,49.2264,A1,1,0,0,0,
3034394,43.7013,A3,1,2,0,0,
3043460,48.4335,A0,3,0,0,0,
3045206,46.3401,A4,1,0,0,0,
3045620,45.4056,A0,1,1,0,0,
3049149,47.7073,A2,1,2,0,1,
3049208,43.2586,A0,1,0,0,0,
3060927,46.274,A2,2,0,1,0,
3049960,47.1971,A3,2,0,0,0,
3050565,44.8469,A1,1,0,0,0,
3061655,45.6203,A0,1,0,0,0,
3061792,46.5592,A2,1,0,0,0,
3059381,44.0839,A0,1,0,0,0,
3051121,48.5643,A2,1,0,0,0,
3059482,46.771,A0,1,0,1,1,
3053481,46.7343,A1,1,0,0,0,
3056707,45.0261,A1,1,0,0,0,
3062619,44.5906,A0,1,0,0,0,
3053895,49.3867,A0,1,0,0,0,
3067478,42.0554,A0,1,1,0,0,
3067634,48.7009,A0,1,1,0,0,
3054376,44.0266,A0,1,0,0,0,
3054396,44.0311,A0,1,0,0,0,
3054413,46.2222,A1,1,0,0,0,
3057468,45.0987,A4,2,0,0,0,
3073557,49.4408,A2,1,1,0,0,
3068302,44.9726,A2,1,0,0,0,
3070742,44.7158,A0,1,0,0,0,
3068572,47.2267,A1,1,1,0,0,
3065548,47.3448,A3,1,0,0,0,
3071406,45.2311,A0,1,1,0,0,
3071623,47.7046,A1,1,1,0,1,
3069591,47.6258,A0,1,1,0,0,
3078045,47.7061,A0,2,0,0,0,
3081085,44.018,A0,1,0,0,0,
3070236,45.084,A1,1,0,0,0,
3075700,46.1202,A0,1,0,0,0,
3086341,46.0056,A0,1,0,0,0,
3086440,45.7596,A0,2,0,0,0,
3078924,44.6875,A0,1,0,0,0,
3083783,46.6374,A1,1,0,0,0,
3082093,49.167,A1,2,1,0,0,
3086823,42.9482,A1,1,0,0,0,
3084056,45.8457,A0,1,0,0,0,
3079452,45.2296,A4,1,0,0,0,
3092484,46.7867,A0,1,1,0,0,
3084531,49.2395,A0,1,0,1,0,
3089551,46.9403,A3,1,0,0,0,
3084812,46.8075,A0,1,0,0,0,
3087651,46.666,A3,1,3,0,0,
3098831,45.6143,A4,1,1,0,0,
3089967,45.2746,A3,1,0,0,0,
3098968,44.1413,A0,1,0,0,0,
3085511,45.8846,A1,1,1,0,0,
3096388,44.8609,A2,1,1,0,0,
3085750,44.6708,A0,1,1,0,0,
3088768,45.4131,A2,1,0,0,0,
3088912,43.5484,A2,2,0,0,0,
3102260,48.3151,A3,2,1,2,0,
3089067,45.2926,A3,1,0,0,0,
3102388,46.4336,A1,1,0,0,0,
3094443,44.2679,A1,1,0,0,0,
3097584,49.3188,A0,1,1,0,0,
3105329,46.6135,A2,1,3,0,0,
3094709,46.3641,A3,1,1,0,0,
3102875,46.2576,A2,1,0,0,0,
3100838,47.3995,A2,1,0,0,0,
3094775,44.0882,A3,1,0,0,0,
3091844,47.1932,A2,1,0,0,0,
3094891,48.231,A0,1,1,0,0,
3101190,45.5086,A2,1,2,1,0,
3095127,43.5806,A0,1,0,0,0,
3103428,44.4051,A0,1,0,0,0,
3108314,47.5513,A3,1,1,0,0,
3115187,43.6427,A1,2,0,0,0,
3118600,45.6107,A0,1,0,0,0,
3104923,46.4008,A0,1,1,0,0,
3107717,46.6234,A1,1,2,0,0,
3121241,45.1321,A3,2,0,0,0,
3119504,48.7728,A4,2,2,0,0,
3121671,45.2961,A0,1,0,0,0,
3119952,42.7939,A0,1,1,0,0,
3120173,45.4951,A0,1,0,0,0,
3127412,45.7994,A0,1,1,0,0,
3125395,42.4401,A1,1,0,0,0,
3136860,45.3333,A1,2,1,0,0,
3130818,43.9924,A0,2,0,0,0,
3133883,46.3032,A1,1,1,0,0,
3123071,45.1375,A0,1,1,0,0,
3123116,44.7266,A2,1,0,0,0,
3137121,47.5051,A1,2,1,0,0,
3134164,45.04,A0,1,0,0,0,
3131139,48.7828,A0,1,1,0,0,
3134174,49.6178,A0,2,1,0,0,
3128668,43.2206,A4,2,1,0,0,
3131905,44.3833,A0,1,0,0,0,
3134948,44.9891,A1,1,0,0,0,
3129263,46.8725,A0,1,0,0,0,
3140483,43.5467,A0,1,0,0,0,
3135573,49.563,A3,2,1,0,0,
3135730,49.7626,A0,2,1,0,0,
3135915,48.5121,A0,2,0,0,0,
3141102,47.2212,A0,1,2,0,0,
3146639,47.3959,A0,1,0,0,0,
3144261,45.8083,A1,1,1,0,0,
3141844,48.7689,A2,1,0,0,0,
3144675,43.8895,A1,1,1,0,0,
3152823,43.4571,A1,1,0,0,0,
3147306,49.3566,A1,2,1,0,0,
3153286,45.2646,A3,1,0,0,0,
3147683,47.1478,A2,1,1,1,0,
3142602,45.7143,A0,1,1,0,0,
3147950,46.9304,A3,1,0,0,0,
3145660,45.1739,A3,1,0,0,0,
3148255,47.6333,A1,1,2,0,0,
3158986,47.6494,A3,1,1,0,0,
3157224,46.871,A3,1,1,0,0,
3154214,46.2433,A3,1,1,0,0,
3159216,47.2867,A4,1,2,0,0,
3162033,43.3191,A3,1,1,0,0,
3151461,45.166,A0,1,1,0,0,
3157595,45.3629,A1,1,0,0,0,
3154460,45.8521,A2,1,1,0,0,
3159519,45.3027,A1,1,0,0,0,
3149053,44.1762,A0,1,1,0,0,
3149223,43.5764,A0,1,0,0,0,
3149256,49.6644,A2,1,1,1,0,
3151794,49.5354,A4,2,0,0,0,
3158460,44.4342,A0,1,0,0,0,
3165833,44.8726,A2,1,3,0,0,
3163749,42.6828,A0,1,0,0,0,
3163993,49.4884,A0,1,2,0,0,
3164058,46.4985,A2,1,1,0,0,
3161984,44.6727,A0,1,0,0,0,
3164754,46.8834,A4,1,1,0,0,
3176206,44.0988,A4,1,1,0,0,
3170113,44.5747,A0,1,1,0,0,
3181110,45.0662,A0,1,2,0,0,
3178428,44.492,A2,1,0,0,0,
3181440,43.476,A0,1,0,0,0,
3184428,44.4323,A2,1,0,0,0,
3181647,46.2022,A0,1,0,0,0,
3177279,47.2184,A2,1,2,0,0,
3171165,44.732,A1,1,0,0,0,
3181941,46.392,A1,1,0,0,0,
3184799,44.0112,A1,1,1,0,0,
3184858,45.5233,A0,1,1,0,0,
3193764,43.7609,A0,1,0,0,0,
3182587,44.2949,A0,2,0,0,0,
3182859,46.0454,A0,2,0,0,0,
3191298,46.45,A2,1,1,0,0,
3183490,45.3915,A4,2,0,0,0,
3191736,44.6548,A4,1,0,0,0,
3184003,44.8916,A0,1,0,0,0,
3197221,44.8323,A0,1,2,0,1,
3189503,45.2671,A1,1,0,0,0,
3195749,44.8902,A3,1,0,0,0,
3197534,49.606,A0,1,1,0,0,
3206455,48.6258,A0,1,0,0,0,
3206675,45.922,A0,1,1,0,0,
3204491,47.2315,A2,1,1,0,0,
3199538,46.3219,A2,2,0,0,0,
3210409,42.7363,A0,1,1,0,0,
3202413,42.3921,A0,1,0,0,0,
3205255,45.6894,A0,1,1,0,0,
3210827,43.259,A0,1,0,0,0,
3215823,43.4227,A2,1,0,0,0,
3207802,45.2191,A0,1,0,0,0,
3214278,46.4755,A3,1,0,0,0,
3214480,45.0618,A1,1,0,0,0,
3214629,44.123,A1,1,0,0,0,
3216544,43.8051,A0,1,0,0,0,
3220343,47.7987,A0,2,0,0,0,
3225489,47.0426,A2,1,1,0,0,
3217758,43.8258,A2,1,1,0,0,
3231913,48.2302,A1,1,0,0,0,
3223560,45.8252,A1,1,0,0,0,
3232306,46.2517,A0,1,0,0,0,
3229559,47.4897,A1,2,0,0,0,
3226583,47.6206,A0,1,0,0,0,
3227057,46.556,A2,1,0,0,0,
3230319,46.6995,A1,1,1,0,0,
3233851,44.4755,A1,1,1,0,0,
3230682,41.9089,A0,1,0,0,0,
3235631,47.0131,A2,1,0,0,0,
3234248,43.1176,A4,1,1,0,0,
3241677,46.9785,A2,1,0,0,0,
3236460,46.4899,A3,1,0,0,0,
3250551,46.4273,A3,1,0,0,0,
3239427,47.2975,A0,1,0,0,0,
3247751,44.2227,A3,1,0,0,0,
3247753,45.144,A1,1,1,0,0,
3239676,46.4036,A2,1,1,0,0,
3250964,46.0925,A0,1,0,1,0,
3245105,46.724,A0,1,0,0,0,
3248792,46.029,A1,1,0,0,0,
3243586,43.6788,A0,1,0,0,0,
3249300,45.1033,A0,1,1,0,0,
3260033,48.4132,A1,1,2,0,0,
3254637,45.139,A0,1,1,0,0,
3249817,44.0727,A1,3,0,0,0,
3255203,42.4036,A1,1,0,0,0,
3250465,47.8126,A2,1,0,0,0,
3266610,45.4715,A1,2,0,0,0,
3258499,48.4511,A0,3,1,0,0,
3266770,44.364,A2,1,1,0,0,
3258855,49.2567,A0,1,2,0,0,
3262162,43.944,A2,1,0,1,0,
3265055,47.4644,A0,1,1,0,0,
3265357,42.9752,A1,2,0,0,0,
3262851,46.7696,A2,1,1,0,0,
3268536,42.2956,A2,1,0,0,0,
3273952,49.9366,A2,1,1,0,0,
3274031,44.0715,A1,1,0,0,0,
3272161,44.3694,A4,1,0,0,0,
3279448,44.6196,A3,1,1,0,0,
3269096,46.5018,A0,1,0,0,0,
3277243,47.587,A1,1,1,1,0,
3277375,48.0588,A4,1,4,0,0,
3288721,45.044,A0,1,0,0,0,
3288765,45.6852,A0,1,0,0,0,
3280157,45.4681,A2,1,2,0,0,
3274959,49.7599,A0,1,0,0,0,
3288863,42.3354,A0,1,1,0,0,
3280282,45.0301,A3,1,0,1,1,
3286063,47.0643,A2,1,1,0,0,
3289282,44.3254,A0,1,0,0,0,
3289439,48.4954,A2,1,0,0,0,
3294914,46.5347,A0,1,1,0,0,
3294943,46.3566,A0,1,1,0,0,
3294944,48.2241,A1,2,1,0,0,
3295029,47.3524,A2,2,0,0,0,
3295165,43.6393,A2,1,1,0,0,
3285030,42.9994,A0,1,0,0,0,
3290832,45.0858,A3,2,0,0,0,
3295367,47.0922,A3,2,0,0,0,
3291109,48.2642,A2,1,2,0,0,
3288150,44.4876,A0,1,0,0,0,
3298555,43.8889,A0,1,0,0,0,
3291622,42.0126,A0,1,0,0,0,
3293734,45.233,A1,1,0,0,0,
3298955,43.7308,A1,2,0,0,0,
3296379,44.6381,A1,1,0,0,0,
3293938,46.2751,A0,1,0,0,0,
3304741,47.1687,A0,1,0,0,0,
3308089,43.0415,A0,1,0,0,0,
3296818,47.2467,A0,1,1,0,0,
3305093,48.353,A2,1,0,0,0,
3296931,46.7672,A2,2,0,0,0,
3305498,45.1301,A4,1,0,0,0,
3305696,47.9893,A0,1,1,1,0,
3297558,44.3563,A2,1,0,0,0,
3310952,43.5677,A2,1,0,0,0,
3305873,43.4909,A1,1,0,0,0,
3311037,48.2262,A0,1,0,0,0,
3303700,49.0046,A4,1,1,0,0,
3303862,44.621,A0,1,1,0,0,
3300957,47.6076,A1,2,2,0,1,
3309644,44.2169,A2,1,0,0,0,
3301116,43.4003,A0,1,0,0,0,
3309997,49.3878,A1,1,0,0,0,
3314962,44.9914,A0,1,0,0,0,
3317789,49.0427,A0,1,0,0,0,
3320890,42.2331,A0,1,0,0,0,
3312775,49.2632,A3,2,1,0,0,
3323550,46.5711,A0,1,0,0,0,
3323673,45.314,A1,1,1,0,0,
3313361,46.8528,A0,1,1,0,0,
3318598,44.0021,A0,1,0,0,0,
3324146,44.5418,A1,1,0,0,0,
3318671,44.7865,A0,1,0,0,0,
3318719,43.8864,A0,1,0,0,0,
3313679,42.8887,A3,1,0,0,1,
3327508,47.1856,A1,2,1,0,0,
3318950,46.3391,A2,1,0,0,0,
3329593,42.2564,A0,1,0,0,0,
3316270,47.3328,A0,1,2,0,0,
3319229,46.9271,A0,1,0,0,0,
3319504,46.0678,A2,1,0,0,0,
3330253,45.5438,A0,1,0,0,0,
3322710,48.9939,A1,1,1,0,0,
3328302,44.65,A3,1,0,0,0,
3328394,45.4559,A1,1,1,0,0,
3322996,43.2319,A0,1,1,0,0,
3330560,49.1877,A1,2,0,0,1,
3328600,47.8694,A1,2,0,0,0,
3333355,44.9617,A0,2,0,0,0,
3339330,46.6794,A3,1,1,0,0,
3339385,43.6736,A3,1,1,0,0,
3328992,49.2898,A2,1,0,0,0,
3333535,45.2846,A0,1,1,0,0,
3331234,45.9388,A2,1,0,0,0,
3339567,43.1075,A0,1,0,0,0,
3329238,46.5761,A0,1,0,0,0,
3331870,44.2801,A1,2,0,0,0,
3331964,45.5446,A4,3,0,0,0,
3332158,49.1,A1,1,0,0,0,
3332267,47.1644,A0,1,0,0,0,
3346094,44.8073,A0,1,1,0,0,
3332662,45.4644,A1,1,1,0,0,
3346450,44.6499,A0,1,0,0,0,
3335145,42.2025,A2,1,1,0,0,
3337918,47.6841,A0,1,1,1,0,
3337946,45.3598,A1,1,0,0,0,
3341433,45.0364,A2,1,0,0,0,
3341586,46.2387,A1,1,1,0,0,
3335414,46.9883,A0,1,0,0,0,
3343915,49.3149,A2,1,0,1,0,
3355239,43.0663,A1,2,1,0,0,
3344594,47.7695,A0,2,1,0,0,
3355357,43.7633,A0,1,0,0,0,
3344656,46.7402,A0,1,0,0,0,
3347747,44.5035,A2,1,0,0,0,
3355532,44.6086,A0,1,1,0,0,
3350060,45.84,A2,1,1,0,0,
3355619,48.0607,A0,1,0,0,0,
3350270,45.9361,A1,1,0,0,0,
3350295,46.3123,A3,1,0,0,0,
3348206,47.0627,A1,1,0,0,0,
3348389,46.9569,A0,2,1,0,0,
3353556,44.043,A4,1,0,0,0,
3362079,46.4192,A2,1,0,0,0,
3351397,47.0909,A3,1,1,0,0,
3359743,49.8649,A2,2,0,0,0,
3351718,45.5161,A0,1,2,0,0,
3357378,47.2107,A3,1,1,0,0,
3354827,47.8087,A0,1,0,0,0,
3370798,48.0718,A0,1,2,0,0,
3360828,46.5822,A2,1,5,0,0,
3366552,44.4809,A1,2,0,0,1,
3368833,45.3179,A0,1,0,0,0,
3363868,44.6062,A0,2,0,0,0,
3363892,44.4004,A0,1,0,0,0,
3364142,45.4088,A0,1,1,0,0,
3367216,46.7447,A1,2,1,0,0,
3364162,44.0268,A0,2,0,0,0,
3377685,42.3402,A0,1,0,0,0,
3369349,49.1832,A1,1,1,1,0,
3375021,44.9276,A0,1,0,0,0,
3375055,45.4541,A1,1,0,0,0,
3383652,49.2727,A2,1,0,0,0,
3378376,47.8852,A0,1,0,0,0,
3375689,47.5322,A4,1,2,0,0,
3370041,43.5046,A0,1,0,0,0,
3376067,49.9412,A3,1,2,0,0,
3370470,43.4785,A0,2,0,0,0,
3373214,44.6521,A0,1,1,0,0,
3376324,48.1624,A1,1,0,0,0,
3381427,43.0665,A3,1,0,0,0,
3379048,45.9985,A0,1,1,0,0,
3376400,45.9863,A3,1,0,0,0,
3373486,43.9312,A1,1,0,0,0,
3373509,44.728,A1,1,1,0,0,
3384713,46.0029,A1,1,0,0,0,
3384883,42.839,A3,1,1,0,0,
3389788,44.5894,A3,1,0,0,0,
3381953,44.373,A2,1,0,0,0,
3379743,45.2641,A1,1,1,0,0,
3382254,47.7355,A2,2,0,0,0,
3392991,45.0288,A2,1,1,0,0,
3390806,46.8949,A4,2,1,0,0,
3393465,48.3438,A2,1,1,0,0,
3387870,48.2972,A1,1,1,0,0,
3385921,44.1502,A3,1,1,0,0,
3391049,45.399,A0,1,0,0,0,
3388158,44.3614,A0,1,0,0,0,
3397129,42.9242,A1,1,0,0,0,
3388993,48.3793,A3,1,0,0,0,
3394870,45.1592,A1,1,2,0,0,
3389363,44.2841,A4,1,0,0,0,
3394944,47.988,A1,1,1,0,0,
3403454,46.1478,A0,1,0,0,0,
3408777,47.6318,A1,3,0,0,0,
3405776,44.7358,A0,1,0,0,0,
3398962,45.9418,A1,1,0,0,0,
3404564,42.8174,A2,1,1,0,0,
3409885,43.5957,A0,2,0,0,0,
3406819,47.3281,A2,1,0,0,0,
3415070,45.4563,A1,1,0,0,0,
3407028,46.2613,A0,1,1,1,0,
3410087,46.2831,A0,1,2,0,0,
3407269,46.8615,A2,1,0,0,0,
3415515,46.8692,A2,2,0,0,0,
3405325,49.2313,A0,1,0,0,0,
3405435,43.9038,A0,1,0,0,0,
3407881,45.8612,A1,1,0,0,0,
3418774,45.8565,A1,1,0,0,0,
3408181,45.6867,A0,1,0,0,0,
3421939,43.8947,A0,1,0,0,0,
3408243,44.1536,A0,1,0,0,0,
3416536,44.9222,A0,1,0,0,0,
3419185,42.2108,A0,1,0,0,0,
3408487,42.9951,A2,1,0,0,0,
3416804,44.1806,A1,1,0,0,0,
3419517,48.3983,A4,2,0,0,0,
3414621,48.1886,A1,1,1,0,0,
3422888,48.8323,A1,1,0,2,0,
3422900,47.2262,A1,1,1,0,0,
3417629,43.6604,A0,1,3,0,0,
3428502,41.94,A0,1,0,0,0,
3425666,44.5203,A0,1,2,0,0,
3423679,46.2595,A0,1,0,0,0,
3434122,46.0359,A1,1,1,1,0,
3423942,42.354,A2,1,0,0,0,
3423978,44.994,A0,1,0,0,0,
3426318,42.3573,A0,1,0,0,0,
3434605,48.1796,A3,2,1,0,0,
3437143,49.17,A1,2,0,0,0,
3437399,45.6653,A0,1,1,0,0,
3430233,46.4989,A2,1,0,0,0,
3432892,45.7789,A2,1,2,0,0,
3427460,47.0914,A4,1,1,1,0,
3446591,46.6052,A2,2,2,1,0,
3433316,46.8328,A0,2,0,0,0,
3446807,42.8806,A0,1,1,0,0,
3441705,43.4669,A0,1,0,0,0,
3447017,45.3791,A4,2,0,0,0,
3436491,45.4134,A3,2,0,0,0,
3439209,44.1855,A1,1,0,0,0,
3444563,46.0429,A1,1,0,0,0,
3450132,46.6737,A2,1,0,0,0,
3439608,49.1076,A4,1,2,0,0,
3453119,45.3742,A0,1,0,0,0,
3453153,43.9161,A2,1,1,0,0,
3444974,47.6161,A4,2,0,0,0,
3448097,44.7968,A0,1,0,0,0,
3448377,48.4616,A0,1,1,0,0,
3453577,49.3797,A3,2,2,0,0,
3443234,48.3756,A3,2,1,0,0,
3443236,48.6638,A1,1,1,0,0,
3448516,45.787,A3,1,0,1,0,
3459286,44.7682,A0,1,0,0,0,
3445712,49.3477,A0,1,1,0,0,
3446069,48.2101,A2,1,1,0,0,
3454484,43.4363,A0,1,0,0,0,
3456965,45.3797,A1,1,1,0,0,
3449584,47.5192,A2,1,1,1,0,
3449591,47.0232,A0,1,1,0,0,
3449681,47.084,A1,1,1,0,2,
3462552,44.7038,A3,1,1,0,0,
3452582,45.9936,A0,1,0,0,0,
3468722,45.3157,A3,1,0,0,0,
3458353,45.644,A1,1,1,0,0,
3464061,41.6643,A0,1,1,0,0,
3464328,48.8067,A4,1,2,0,0,
3462164,44.8732,A2,1,0,0,0,
3469996,41.4589,A0,1,0,0,0,
3462224,46.8148,A2,2,0,0,0,
3473020,43.367,A3,1,2,0,0,
3475540,45.829,A1,1,0,0,0,
3470510,49.2992,A0,2,0,0,0,
3478608,46.0298,A0,1,0,0,0,
3473424,48.1463,A0,1,0,0,0,
3468448,45.1767,A0,1,0,0,0,
3471058,47.5492,A4,1,1,0,1,
3479172,45.16,A4,1,0,0,0,
3479459,43.2321,A0,1,0,0,0,
3479470,41.694,A0,1,0,0,0,
3484934,44.4845,A0,1,0,0,0,
3476681,45.9744,A0,1,0,0,0,
3481951,44.097,A1,1,0,1,0,
3482164,43.1271,A1,1,0,0,0,
3479918,45.3749,A1,1,0,0,0,
3485367,44.9801,A2,1,1,0,0,
3487835,47.3057,A2,1,0,0,0,
3485799,46.1159,A0,1,1,0,0,
3483351,45.6299,A3,1,1,0,0,
3486397,46.13,A0,1,0,0,0,
3486555,48.2993,A0,2,3,0,0,
3489270,46.3089,A2,1,1,0,0,
3491954,49.7127,A2,1,4,0,0,
3487062,44.4546,A3,2,1,0,0,
3487553,44.2286,A3,1,1,0,0,
3503578,45.6416,A1,1,0,0,0,
3500847,47.0631,A4,1,0,0,0,
3495931,45.7907,A2,1,1,0,0,
3506771,43.8925,A3,1,0,0,0,
3501777,42.8912,A0,1,0,0,0,
3507046,45.2438,A0,2,0,0,0,
3496555,44.404,A1,1,0,0,0,
3502257,42.6976,A2,1,0,0,0,
3509959,45.6704,A2,2,0,0,0,
3499543,45.6197,A0,1,1,0,0,
3507682,43.3959,A0,1,0,0,0,
3513318,47.6917,A0,1,1,0,0,
3516167,46.5689,A1,2,0,0,0,
3511161,46.2615,A1,1,1,0,0,
3511207,44.0209,A4,2,0,0,0,
3513874,44.3627,A1,1,1,0,0,
3519607,44.2168,A0,1,0,0,1,
3506292,42.4647,A1,1,0,0,0,
3519727,45.8638,A2,1,1,0,0,
3506347,45.0607,A1,1,1,0,0,
3506557,43.4304,A1,2,0,0,0,
3520283,44.7172,A2,1,0,0,0,
3520416,43.2571,A1,1,2,0,0,
3520683,49.0221,A0,1,0,0,0,
3517598,47.0329,A0,1,0,0,0,
